Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Metabolic Diseases	Organismal Systems	Inf	NaN	NaN	0	69.75	NaN	0	0	0.7551	0	0	1.623	0	0	0	0	0	0	0	0	0.06999	0	0	0.1537	0.0001259	0.0004936	0.1327	1.53e-05	0.0001071	0.1031	5.679e-16	0.0001357	0.5811	0	1.87e-11	0.229
-Infectious Diseases	Organismal Systems	Inf	Inf	NaN	34.74	61050000	Inf	0.6163	1.753	3.481	0.5938	2.18	5.43	0.8088	1.521	2.875	0.7855	1.544	2.615	0.2935	0.5041	1	0.3706	0.6956	1.188	0.3241	0.5266	0.8153	0.3191	0.4775	0.7473	0.3261	0.6793	1.349	0.1702	0.5366	1.521
Not Mapped	Organismal Systems	Inf	Inf	Inf	2171	1.563e+09	Inf	44.53	69.79	116.6	22.6	36	81.98	37.34	53.36	81.88	36.47	51.66	77.82	4.165	4.685	5.283	4.949	5.774	6.62	6.652	7.752	9.123	5.637	6.714	7.689	5.649	7.511	10.18	2.1	3.615	4.875
-Not Mapped	Organismal Systems	Inf	Inf	Inf	2171	1.563e+09	Inf	44.53	69.79	116.6	22.6	36	81.98	37.34	53.36	81.88	36.47	51.66	77.82	4.165	4.685	5.283	4.949	5.774	6.62	6.652	7.752	9.123	5.637	6.714	7.689	5.649	7.511	10.18	2.1	3.615	4.875
TOTAL	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	650.2	1239	3115	422.5	856.7	2749	515.4	921.6	3045	528.7	862.5	2538	45.77	58.54	75.3	45.91	61.35	80.36	84.55	135.2	184.6	77.77	126.1	180.6	56.67	100.4	202.6	34.88	185.5	279.2
MAPPED	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	552	1052	2645	377.1	764.7	2454	426.9	763.4	2523	436.7	712.4	2096	36.27	46.38	59.67	36.55	48.84	63.98	67.86	108.5	148.2	61.76	100.1	143.5	44.61	79.03	159.4	31.21	165.9	249.8
Genetic Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	283.5	538.7	1346	165.3	340.4	1069	207.9	360.8	1191	183.8	313	895.5	14.76	19.14	24.64	15.32	19.98	25.81	34.67	55.19	76.5	30.18	50.04	69.96	16.9	28.91	61.38	12.66	65.21	102.8
-Transcription	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2.258	4.415	12.58	1.047	2.321	7.917	2.881	5.894	16.27	2.522	5.166	13.32	1.535	2.071	2.718	1.423	1.977	2.62	3.044	4.868	6.838	2.493	3.984	5.725	1.734	3.058	6.175	1.18	6.224	10.02
-Translation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	219.7	415.9	1038	115.4	234.9	753.1	150.8	268.4	896.7	138.3	226.3	672.9	5.492	6.933	8.983	5.621	7.441	9.646	17.47	27.83	38.31	14.85	24.45	34.57	6.334	11.08	22.62	6.13	32.62	49.34
-Folding, Sorting and Degradation	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	55.16	104.6	262.3	46.85	94.32	304.3	45.05	73.4	249.3	35.29	63.01	182.4	5.992	7.728	9.763	6.086	7.891	10.38	8.091	12.84	17.85	8.069	13.05	18.84	6.06	11.18	23.09	3.899	20.09	32.8
-DNA Maintenance	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	7.385	14.44	35.24	2.379	5.073	15.88	6.748	15.31	51.01	6.559	15.51	42.7	1.886	2.405	3.236	1.938	2.496	3.4	5.24	9.351	13.89	4.481	7.694	12	2.541	4.364	8.79	1.326	6.563	11.53
-RNA Family	-Immune System	NaN	NaN	NaN	Inf	Inf	Inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	6.187	12.56	34.43	3.561	6.845	24.15	4.079	7.525	22.38	3.027	5.21	15.66	0.9892	1.324	1.779	0.944	1.349	1.846	2.256	3.671	5.402	2.428	3.893	5.937	1.272	2.538	4.756	1.45	7.484	12.29
-Signal Transduction	-Immune System	Inf	NaN	NaN	Inf	Inf	Inf	0.8626	1.796	6.27	0.495	1.185	4.965	1.801	2.985	10.21	1.011	1.935	6.624	0.1976	0.3114	0.4658	0.2455	0.3629	0.6019	0.448	0.9543	1.736	0.5192	1.029	1.82	0.4094	0.873	1.629	0.2709	0.8196	3.678
-Signaling Molecules and Interaction	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	5.323	11.12	28.97	2.964	5.572	19.2	2.402	4.041	13.39	1.992	3.248	9.71	0.73	1.021	1.379	0.6882	0.9765	1.343	1.739	2.719	3.884	1.828	3.078	4.327	0.835	1.576	3.279	1.173	6.312	9.445
Cellular Processes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	8.333	15.89	40.07	6.986	14.17	47.4	17.54	28.41	90.26	15.01	26.6	78.72	3.544	4.564	6.674	3.25	4.216	6.263	7.595	12.06	17.31	7.739	12.99	18.69	8.216	14.75	31.44	4.965	29.54	46.38
-Hemoglobin	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001726	0.000326	0.0006034	0.0005392	0.0008824	0.001251	0	0	0	0.0005182	0.00307	0.008175
-Vesicular Transport	-Immune System	NaN	NaN	NaN	Inf	NaN	NaN	1.774	3.396	8.223	0.9701	2.501	10.29	1.829	3.309	11.21	1.76	3.201	9.223	0.6366	0.97	1.37	0.6788	1.142	1.618	0.7991	1.493	2.573	0.8613	1.575	2.494	0.6701	1.427	3.173	0.2106	1.385	6.104
-Cytoskeleton	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	2.211	4.356	11.14	2.85	6.234	19.41	1.171	2.286	7.992	1.238	2.144	7.282	1.609	2.579	4.003	1.268	2.051	3.122	5.188	8.192	11.74	5.153	8.484	12.3	5.782	10.55	23.47	3.778	22.32	36.89
-Cell Motility	-Immune System	NaN	NaN	NaN	Inf	Inf	Inf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	4.201	8.503	21.04	2.891	6.073	19.14	13.26	22.47	71.36	12.01	20.96	60.13	0.687	0.8665	1.174	0.6617	0.8734	1.221	0.9828	1.617	2.222	1.171	1.931	2.778	0.85	1.586	3.172	0.4668	2.559	4.007
-Cell Communication	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0.04851	0.6379	0	0.05202	0.3732	0	0.04359	0.9945	0	0.04137	0.9321	0.1869	0.2788	0.4271	0.1951	0.2922	0.4893	0.4308	0.6821	0.9399	0.5732	0.9645	1.61	0.6369	1.403	2.989	0.1588	0.7178	1.344
Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	247.5	470.4	1178	195.9	391.4	1286	194.5	340.5	1117	211.7	352.6	1023	11.11	14.8	19.18	12.17	17.07	22	14.83	23.5	32.76	13.47	21.71	31.21	12.6	22.59	46.77	8.692	44.67	69.64
-Membrane Transport	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	6.33	11.93	29.83	1.859	3.88	11.65	2.59	5.817	17.35	2.106	4.568	14.76	0.06786	0.1489	0.2486	0.05974	0.1341	0.2328	0.2073	0.3499	0.6307	0.1347	0.2277	0.4288	0.07206	0.1408	0.2637	0.01781	0.1192	0.2509
-Central Carbon Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	86.29	172.9	424.1	62.89	138.5	439.5	73.26	132.7	427.7	56.21	105.1	357.7	3.647	4.902	6.139	4.23	5.757	7.36	3.624	5.338	8.045	3.528	5.504	8.294	4.774	8.361	17.05	3.828	20.22	30.35
-Energy Metabolism	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	8.325	23.69	64.68	8.252	28.37	101.7	7.372	16.84	49.87	8.102	18.92	55.57	0.5815	0.9721	1.881	0.5986	1.099	1.915	0.9727	1.683	2.709	0.6872	1.244	2.086	0.2945	0.7839	2.327	0.1751	0.9966	4.616
-Biosynthesis	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	53.18	114.4	271.5	50.38	100.5	297.7	44.84	78.44	273.4	62.63	99.17	306	1.759	2.467	3.34	1.909	2.726	3.813	3.167	5.241	7.404	3.062	4.998	7.401	2.485	4.867	9.034	1.04	6.695	10.95
-Other Enzymes	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	75.36	147.3	424.1	66.68	137.5	481.4	55.3	98.69	296.9	64.9	119.7	337.5	4.608	6.308	8.473	5.119	7.011	9.451	6.622	10.13	14.81	5.621	9.185	14	4.607	8.353	18.11	2.709	16.13	26.84
Organismal Systems	-Immune System	NaN	NaN	NaN	Inf	Inf	NaN	1.692	2.869	5.9	1.409	2.46	7.506	1.835	3.03	7.894	1.83	2.954	7.181	2.162	2.573	3.095	1.806	2.124	2.6	2.375	3.219	4.586	2.645	3.832	5.177	1.849	2.779	4.779	1.688	4.877	8.599
-Immune System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Endocrine System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0.001101	0.04939	0.4641	0.0005878	0.04832	0.5944	0	0.07769	0.8704	0	0.07038	0.8891	0.5904	0.7371	1.017	0.2316	0.3225	0.4639	0.2307	0.3711	0.6627	0.4026	0.684	1.038	0.0655	0.1357	0.5651	0.2179	1.218	1.969
-Circulatory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.1154	0	0	0.07213	0	0	0.6459	0	0	0.6369	0.08997	0.1215	0.3357	0.08037	0.1096	0.3221	0.2967	0.4541	0.7235	0.4036	0.6067	0.9474	0.1085	0.222	0.4646	0.05569	0.1973	1.299
-Digestive System	-Immune System	NaN	NaN	NaN	Inf	NaN	NaN	0	0.1252	0.7397	0	0.03331	0.2136	0	0.1018	0.9636	0	0.09049	0.8841	0.02223	0.0564	0.1723	0.01866	0.04675	0.1833	0.1997	0.395	0.7086	0.1633	0.2972	0.54	0.2073	0.337	0.7275	0.04552	0.2667	0.5062
-Excretory System	-Immune System	NaN	NaN	NaN	Inf	NaN	NaN	0.07933	0.6995	3.075	0.07517	0.7585	4.849	0.04055	0.9292	3.583	0.055	0.8898	3.101	0.106	0.3027	0.5074	0.1073	0.275	0.4968	0.1576	0.3538	0.609	0.2025	0.4395	0.8152	0.1216	0.3726	0.9583	0.06105	0.4457	1.04
-Nervous System	-Immune System	NaN	NaN	NaN	Inf	NaN	NaN	0	0.06484	0.5149	0	0.03283	0.2765	0	0.0612	1.156	0	0.05934	1.091	0.0417	0.2126	0.4023	0.04652	0.1988	0.4029	0.1273	0.2969	0.4958	0.1234	0.302	0.5613	0.05796	0.192	0.5725	0.03672	0.2423	0.8862
-Sensory System	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.8272	0	0	0.3133	0	0	1.063	0	0	1.043	0	0	0.02737	0	0	0.01612	0	0.01185	0.2683	0	0.01595	0.3623	0.0005275	0.00995	0.05076	7.501e-11	0.001529	0.7699
-Development	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.3376	0	0	1.051	0	0	0.1692	0	0	0.1968	0.02935	0.05327	0.1572	0.02808	0.05362	0.1362	0.04976	0.09792	0.6339	0.05672	0.1187	0.7752	0.09742	0.1839	1.022	0.02638	0.1516	4.309
-Environmental Adaptation	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.7551	0	0	0.3858	0	0	0.4677	0	0	0.4268	0	0.009888	0.0913	0	0.008189	0.07532	0.0001877	0.03396	0.2251	0.0003736	0.03974	0.1944	0.002513	0.01023	0.1209	0.0005339	0.01483	0.1522
Human Diseases	-Immune System	Inf	Inf	NaN	Inf	Inf	Inf	6.366	13.19	35.34	5.415	11.68	44.79	8.897	16.63	64.74	9.596	18.32	55.35	2.476	3.811	5.502	2.455	3.659	5.319	5.787	9.316	15.14	4.559	7.572	11.53	2.928	6.178	12.2	1.411	8.675	16.68
-Cancers	-Immune System	Inf	NaN	NaN	Inf	Inf	NaN	0.04454	0.3123	1.04	0.03484	0.3037	1.572	0.03342	0.2387	0.8687	0.03066	0.2199	0.704	0.1975	0.3201	0.5098	0.2078	0.3231	0.5106	0.446	0.675	1.05	0.3656	0.605	1.05	0.2254	0.4557	1.043	0.0878	0.4375	0.7906
-Immune System Diseases	-Immune System	NaN	NaN	NaN	Inf	Inf	NaN	0.197	1.039	3.092	0.2081	1.27	4.966	1.607	8.319	22.17	1.904	8.398	22.8	0.09642	0.1739	0.3177	0.08489	0.1679	0.3219	1.579	4.258	8.17	0.9617	2.992	5.44	0.1024	0.2982	0.6793	0.2202	2.07	5.395
-Neurodegenerative Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	2.234	6.305	18.22	1.281	4.364	14.48	1.85	4.067	11.58	2.448	5.335	14.95	0.7362	1.358	2.296	0.7645	1.293	2.156	1.4	2.234	3.092	1.051	1.724	2.306	0.8152	1.663	3.207	0.2305	1.241	1.985
-Cardiovascular Diseases	-Immune System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.04194	0	0	0.139	0	0	0.05038	0	0	0.06066	0.0221	0.2263	0.376	0.01912	0.1204	0.267	0.2147	0.4694	0.7929	0.1457	0.3348	0.6458	0.275	0.82	2.297	0.04025	0.3577	0.7464
-Metabolic Diseases	-Immune System	Inf	NaN	NaN	Inf	NaN	NaN	0	0	2.305	0	0	7.289	0	0	0	0	0	0	0	0	0.1894	0	0	0.3603	0.0003592	0.001612	0.5158	5.525e-05	0.0003434	0.4863	1.395e-15	0.000557	2.225	0	8.633e-11	1.277
-Infectious Diseases	-Immune System	Inf	Inf	NaN	Inf	Inf	Inf	1.637	4.96	15.86	1.626	5.547	20.57	2.153	4.877	15.97	1.923	4.474	13.59	0.7275	1.411	2.776	0.7578	1.555	2.676	1.08	1.783	3.001	1.022	1.944	3.093	0.7651	1.925	4.664	0.3516	3.592	8.398
Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	98.17	187.1	470.4	45.34	91.94	295	88.48	158.2	522.8	91.98	150.1	441.5	9.504	12.15	15.63	9.357	12.5	16.38	16.69	26.69	36.43	16.01	25.95	37.18	12.07	21.37	43.12	3.673	19.53	29.4
-Not Mapped	-Immune System	Inf	Inf	Inf	Inf	Inf	Inf	98.17	187.1	470.4	45.34	91.94	295	88.48	158.2	522.8	91.98	150.1	441.5	9.504	12.15	15.63	9.357	12.5	16.38	16.69	26.69	36.43	16.01	25.95	37.18	12.07	21.37	43.12	3.673	19.53	29.4
TOTAL	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	3180	26450	850400	2737	22730	977300	1183	15820	Inf	1152	15970	Inf	72.21	79.14	84.27	146.7	186.5	236.4	208.9	371.2	451.3	132.6	191.7	220	186.3	728.7	1196	98.63	157.8	165.9
MAPPED	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	2699	22450	722000	2444	20290	872400	979.9	13100	Inf	951.3	13190	Inf	57.22	62.71	66.78	116.8	148.5	188.2	167.6	297.9	362.2	105.3	152.2	174.7	146.6	573.6	941.4	88.25	141.2	148.5
Genetic Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	1385	11340	362700	1054	8858	379400	460.2	6191	Inf	412.3	5927	Inf	23.41	25.86	27.84	48.35	61.4	76.61	86.57	149.4	188	53.36	74.68	86.02	55.23	213.9	358.7	37.31	56.79	61.99
-Transcription	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	13.26	81.03	2477	7.407	65.23	2544	6.49	88.12	Inf	5.734	93.93	Inf	2.316	2.688	3.167	4.59	6.023	7.835	7.705	13.36	16.51	4.249	5.988	7.021	5.671	21.78	36.93	3.81	5.198	6.36
-Translation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	1072	8848	281900	754	6270	265700	346.5	4545	Inf	303.5	4191	Inf	8.654	9.446	10.09	17.68	22.65	28.43	42.99	76.12	93.5	25.65	36.88	42.48	20.43	80.35	130.5	17.39	27.97	29.23
-Folding, Sorting and Degradation	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	261.1	2094	67410	303	2434	105900	97.87	1189	Inf	86	1276	Inf	9.09	10.43	11.61	18.59	24.39	30.44	19.65	34.84	43.38	13.3	19.83	22.92	20.53	77.63	138.6	12.22	16.93	20.67
-DNA Maintenance	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	35.67	288.9	10180	14.68	128.9	5020	15.9	255.8	Inf	15.22	274.5	Inf	2.792	3.3	3.814	5.95	7.767	10.04	14.08	23.19	38.51	8.277	11.47	16.15	8.107	32.77	55.77	3.953	6.005	8.028
-RNA Family	-Endocrine System	NaN	NaN	NaN	Inf	Inf	Inf	0	0	0	0	0	0	0	0	NaN	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	30.93	239.4	7466	23.07	176.3	7937	8.955	119.3	Inf	6.504	108.7	Inf	1.498	1.765	2.118	3.008	4.091	5.402	5.884	10.01	13.54	4.287	6.14	7.5	4.492	17.99	31.52	4.761	6.507	8.18
-Signal Transduction	-Endocrine System	Inf	NaN	NaN	Inf	Inf	Inf	5.521	38.03	992.3	2.686	30.73	1366	3.652	53.38	Inf	2.27	44.92	Inf	0.2738	0.4185	0.6066	0.7493	1.103	1.747	1.056	2.363	4.368	0.7701	1.542	2.457	1.474	6.24	11.92	0.3593	1.305	2.552
-Signaling Molecules and Interaction	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	27.07	205.5	6594	20.51	151.8	6342	5.33	67.41	Inf	4.224	61.2	Inf	1.129	1.364	1.64	2.135	2.965	3.772	4.544	7.368	9.445	3.315	4.605	5.479	2.741	11.43	19.56	3.588	5.339	5.719
Cellular Processes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	41	329.5	10060	43.22	381.2	16010	35.85	499.9	Inf	33.66	457.7	Inf	4.868	6.48	7.525	9.818	13.1	17.4	19.76	33.25	41.07	14	19.34	22.64	28.46	107.9	182.9	16.17	23.37	28.3
-Hemoglobin	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0	0	0	0	0	0	NaN	0	0	NaN	0	0	0	0	0	0	0.000509	0.0008102	0.001699	0.0009178	0.001335	0.001523	0	0	0	0.002022	0.002368	0.006046
-Vesicular Transport	-Endocrine System	NaN	NaN	NaN	Inf	NaN	NaN	9.262	72.23	1642	6.816	69.27	2765	4.193	52.47	Inf	4.036	59.1	Inf	0.9442	1.304	1.583	2.055	3.259	4.93	2.233	3.734	6.247	1.639	2.346	3.373	2.686	9.492	19.86	0.6984	2.447	4.32
-Cytoskeleton	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	11.07	89.81	2904	19.12	175.1	6447	2.816	37.92	Inf	2.942	42.52	Inf	2.081	3.757	4.492	3.646	6.008	9.208	13.32	22.24	27.9	8.859	12.46	14.66	20.52	78.61	129.5	12.12	18.59	22.16
-Cell Motility	-Endocrine System	NaN	NaN	NaN	Inf	Inf	Inf	0	0	0	0	0	0	0	0	NaN	0	0	NaN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	21.47	155.2	5172	19.14	161.1	6900	27.43	350.7	Inf	25.77	363.2	Inf	0.9953	1.19	1.354	2.056	2.694	3.434	2.413	4.297	5.561	2.042	2.813	3.554	2.755	10.93	20.42	1.521	2.146	2.52
-Cell Communication	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0.7828	52.8	0	0.4812	76.39	0	0.7395	Inf	0	0.8203	Inf	0.267	0.3826	0.5429	0.5877	0.9153	1.426	1.119	1.845	2.558	1.02	1.48	2.095	2.186	8.795	20.5	0.4409	0.6523	0.8958
Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	1208	10070	319700	1272	10350	449700	438.5	5778	Inf	459.4	6519	Inf	17.27	19.71	21.88	38.32	51.36	65.71	36.98	64.99	76.97	22.88	32.99	37.96	41.09	161	266.2	24.24	38.55	43.13
-Membrane Transport	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	31.08	245.7	7848	12.7	99	4216	9.819	82.93	Inf	7.468	83.89	Inf	0.09513	0.1935	0.2987	0.1884	0.4071	0.6913	0.573	0.9167	1.44	0.2265	0.3522	0.5522	0.2496	0.978	1.634	0.05792	0.1001	0.1647
-Central Carbon Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	435.6	3124	92440	439.3	3764	143400	173.7	2064	Inf	135.7	2390	Inf	5.375	6.372	7.55	13.32	17.72	21.84	8.306	14.24	19.95	5.688	8.098	10.47	15.81	57.89	100.6	11.61	16.69	20.03
-Energy Metabolism	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	68.41	448.4	18230	54.22	678.8	30780	18.42	206.9	Inf	22.24	289.1	Inf	0.8139	1.267	2.605	1.849	3.117	5.616	2.672	4.222	6.817	1.161	1.903	2.765	1.424	5.543	13.44	0.3239	1.117	3.908
-Biosynthesis	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	278.1	2217	61790	322.6	2625	101300	104.6	1347	Inf	133.2	2030	Inf	2.778	3.184	3.941	6.313	8.112	11.04	8.294	14.36	18.24	5.132	7.358	9.167	8.009	34.92	62.01	3.663	5.512	6.769
-Other Enzymes	-Endocrine System	Inf	Inf	Inf	Inf	Inf	Inf	390.1	2713	100300	413.5	2969	144100	123	1360	Inf	149.1	2061	Inf	6.944	8.292	9.933	15.1	20.72	28.75	16.32	28.39	36.54	10.06	14.06	17.24	14.8	60.44	107	8.45	13.79	17.91
Organismal Systems	-Endocrine System	NaN	NaN	NaN	Inf	Inf	NaN	7.288	54.74	2313	5.972	60.08	3606	4.057	39.63	Inf	3.868	48.99	Inf	3.031	3.453	3.888	5.02	6.674	8.314	5.39	8.751	11.97	4.335	5.696	7.299	5.627	20.24	34.52	2.918	4.313	8.044
-Immune System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	1.903	20.16	892.1	1.553	18.84	1363	1.095	12.63	Inf	1.088	13.99	Inf	0.9824	1.332	1.686	2.088	3.094	4.247	1.429	2.655	4.29	0.9059	1.459	2.484	1.618	6.636	14.81	0.5043	0.8205	4.584
-Endocrine System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1	1	1	NaN	1	1	NaN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Circulatory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	8.936	0	0	1.876	0	0	Inf	0	0	NaN	0.1325	0.1549	0.4553	0.2425	0.3386	0.9986	0.7509	1.258	1.896	0.6842	0.9294	1.236	0.3783	1.417	3.291	0.07847	0.5208	0.9091
-Digestive System	-Endocrine System	NaN	NaN	NaN	Inf	NaN	NaN	0	1.827	133.7	0	0.3296	33.42	0	1.773	Inf	0	2.406	Inf	0.0312	0.07486	0.2169	0.06094	0.1408	0.5379	0.5291	1.056	1.817	0.2349	0.4517	0.7574	0.6819	2.475	4.761	0.1455	0.2101	0.3396
-Excretory System	-Endocrine System	NaN	NaN	NaN	Inf	NaN	NaN	0.6226	12.66	572.9	0.6212	10.59	1703	0.7052	9.835	Inf	0.7096	8.986	Inf	0.1322	0.4198	0.6138	0.2921	0.8441	1.52	0.4229	0.8785	1.523	0.3693	0.6665	1.169	0.3923	2.388	5.652	0.1309	0.4462	0.7678
-Nervous System	-Endocrine System	NaN	NaN	NaN	Inf	NaN	NaN	0	0.8194	108.1	0	0.2164	113.6	0	0.9665	Inf	0	0.9901	Inf	0.06018	0.2613	0.5081	0.144	0.6149	1.245	0.329	0.8346	1.309	0.1891	0.4557	0.7844	0.2861	1.056	3.743	0.0972	0.4149	0.7109
-Sensory System	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	146.6	0	0	43.41	0	0.07309	Inf	0	0.03007	Inf	0	0	0.03668	0	0	0.04741	0	0.0328	0.73	0	0.0209	0.5069	0.001608	0.064	0.4016	4.351e-11	0.001312	0.6467
-Development	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	35.16	0	0	28.29	0	0	Inf	0	0	NaN	0.03998	0.07023	0.1879	0.08053	0.1696	0.3671	0.1374	0.2649	1.443	0.112	0.1716	0.9428	0.3175	1.476	5.019	0.09099	0.1206	3.622
-Environmental Adaptation	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	45.39	0	0	13.54	0	0	Inf	0	0	NaN	0	0.01675	0.1235	0	0.03899	0.2092	0.0005759	0.0896	0.4569	0.0007327	0.05443	0.286	0.01697	0.0652	0.5609	0.001034	0.0153	0.1146
Human Diseases	-Endocrine System	Inf	Inf	NaN	Inf	Inf	Inf	34.11	241.9	7767	38.51	336	12380	22.25	235.5	Inf	25.2	320.9	Inf	3.558	4.869	6.697	7.408	11.18	15.95	13.66	24.69	36.94	7.426	11.58	15.97	9.807	42.44	74.87	4.59	6.878	10.49
-Cancers	-Endocrine System	Inf	NaN	NaN	Inf	Inf	NaN	0.5343	6.144	131.7	0.2909	5.309	493.6	0.08712	2.74	Inf	0.05202	2.854	Inf	0.274	0.4362	0.6442	0.6554	0.9878	1.512	1.014	1.817	2.627	0.606	0.9451	1.301	0.7065	3.164	6.503	0.2394	0.3945	0.515
-Immune System Diseases	-Endocrine System	NaN	NaN	NaN	Inf	Inf	NaN	1.222	19.88	437.3	1.266	24.47	1434	6.342	92.82	Inf	5.703	102.8	Inf	0.1387	0.2428	0.4185	0.2848	0.535	1.047	3.695	10.9	21.06	1.58	4.536	7.91	0.3924	1.9	4.556	0.257	2.147	3.857
-Neurodegenerative Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	15.85	117.8	3801	10.25	124.8	3061	4.813	58.33	Inf	5.676	104.4	Inf	1.016	1.957	2.596	2.258	4.121	6.11	3.347	5.57	8.601	1.669	2.449	3.468	2.834	11.1	23.97	0.6092	1.04	1.461
-Cardiovascular Diseases	-Endocrine System	NaN	NaN	NaN	NaN	NaN	NaN	0	0	13.76	0	0	69.51	0	0	Inf	0	0	NaN	0.02653	0.2985	0.4554	0.06276	0.3887	0.7619	0.6354	1.18	1.848	0.24	0.4984	0.9514	1.191	4.152	14.59	0.03756	0.3029	0.5323
-Metabolic Diseases	-Endocrine System	Inf	NaN	NaN	Inf	NaN	NaN	0	0	184.2	0	0	144	0	0	NaN	0	0	NaN	0	0	0.2465	0	0	1.093	0.0008072	0.004609	1.216	9.275e-05	0.0005797	0.6086	8.176e-15	0.004013	11.51	0	6.922e-11	0.9466
