KO number	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
K01907	137946.43	2059.9702	20684.524	1409226.2	178571.43	239583.33	6169.1964	94047.619	67410.714	14270.833	1144.3155	227678.57	328869.05	187500	20982.143	514880.95	25148.81	1419.9851	1662.0536	153273.81	7932.8869	2199.1071	14087.351	282738.1	2967.1131	35714.286	2670.8333	145089.29
K00109	15528.879	8095.4741	20880.388	205603.45	211853.45	45474.138	37284.483	40948.276	9443.9655	22844.828	7474.7845	115732.76	121336.21	456896.55	168534.48	254310.34	18602.586	2913.3621	NaN	182974.14	NaN	11581.681	11627.155	42456.897	NaN	1600.7328	NaN	9838.1466
K01896	148969.66	110084.74	20959.876	274598.3	174150.96	228077.85	33883.518	88810.098	10518.398	29751.767	41389.145	62106.63	78236.271	15972980	2860410	7479280.6	23398.568	14933.653	46246.215	61011.609	9940.5222	45941.399	16401.749	22879.328	11956.468	10736.103	29350.071	69317.161
K00074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01641	632740.76	91676.602	202294.06	154218.66	901135.68	16360161	74471.916	525928.23	1064188.4	169036.12	210606.99	510751.06	510205.94	720457.3	189753.18	39759434	350841.91	29956.761	60065.932	584145.97	512165.35	61417.323	10601.626	654242.88	73615.939	91561.175	48031.496	145042.4
K01027	982692.31	1098076.9	1773076.9	3288461.5	10538462	1009615.4	2076923.1	1059615.4	350000	882692.31	2442307.7	2211538.5	1428846.2	11730769	3557692.3	97500	367307.69	230769.23	143461.54	7365384.6	346153.85	138269.23	573076.92	2173076.9	575000	313461.54	187692.31	876923.08
K00019	155359.71	297125.29	1171102.9	37065.598	6355685.1	3879730.4	2232048.9	994829.21	171007.33	473935.86	1135907.3	4899222.5	5253670.1	11212828	3260641.4	11143965	63556.851	150881.88	34768.688	2228620.2	28657.738	45320.466	148979.59	167471.2	119836.11	117059.65	64736.152	19505.423
K01652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01703	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01704	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00983	89120.37	57638.889	356481.48	42361.111	1784722.2	1196759.3	14683.565	488425.93	119212.96	99768.519	22072.917	1504629.6	1622685.2	768518.52	354166.67	743055.56	72916.667	50462.963	14805.093	2067129.6	54861.111	143750	1358796.3	444444.44	23148.148	30324.074	26157.407	13323.148
K01639	20124.062	74062.5	50312.5	13952.5	190312.5	46250	10410.938	48750	32812.5	596875	12327.5	981250	1481250	2012500	628125	59687.5	38125	17280.312	12682.188	152187.5	74062.5	5831.25	10689.688	1075000	27790.312	117187.5	121875	37500
K05304	828571.43	457142.86	374285.71	294285.71	3371428.6	13600000	268000	3285714.3	431428.57	428571.43	239714.29	6514285.7	8114285.7	800000	268857.14	1634285.7	1185714.3	155428.57	184000	402857.14	173714.29	780000	3057142.9	1577142.9	145714.29	505714.29	139714.29	122857.14
K12409	16759.003	3255.6787	7724.6537	10006.925	99030.471	915512.47	1574.2382	322714.68	36426.593	5574.2382	5380.8864	185595.57	340720.22	25900.277	6006.5097	393351.8	25900.277	2208.1717	2622.4377	44321.33	17313.019	16481.994	703601.11	148199.45	1777.7008	19944.598	2343.2133	7925.0693
K00326	1781191.7	61129.568	418409.67	1689457.4	2562414.9	989434.93	300072.98	1569759.5	615027.56	324525.07	83251.035	8789016.9	7020350.7	1148674.6	105428.51	7412091	1865638.3	31308.638	191314.43	964353.79	979425.97	191380.14	172425.25	1856335.7	50166.113	173877.69	95729.464	1002784
K01787	10953.023	360.37209	7150.6977	NaN	16302.326	49302.326	NaN	4003.7209	NaN	NaN	1933.5581	2753.2558	1449.7442	65116.279	15311.163	6192.093	42790.698	2634.4186	NaN	NaN	3140.2326	NaN	901.25581	61162.791	NaN	NaN	3195.814	NaN
K01443	21848.166	4687.5306	10327.139	NaN	90953.545	23896.822	2833.0073	15474.817	25183.374	6045.9658	586.96822	176528.12	251833.74	29828.851	52811.736	20173.35	36919.315	4231.5403	NaN	122004.89	5688.0196	9247.1883	23643.765	179951.1	5316.8704	10385.086	18770.905	11125.428
K01183	3096.8288	8413.3192	3764.0592	6509.0909	12120.507	3613.3192	NaN	32980.973	636.89218	9073.9958	2045.814	134672.3	511627.91	26004.228	3824.5243	7261.7336	48414.376	1297.5476	10995.983	20528.753	1900.1268	8532.5581	4247.7801	121353.07	1172619.4	5913.5307	1779.7463	23044.397
K00102	72107.438	4621.4876	10263.017	384297.52	75206.612	17512.19	18859.711	30785.124	1213.1198	14994.008	24586.777	54958.678	21694.215	1822314	820247.93	981404.96	9741.1157	2709.7107	2745.2479	14755.785	13586.777	25000	1987.7273	8503.719	14936.157	2031.6736	1245.9917	32438.017
K02564	372045.03	286181.74	505078.73	314295.92	2283022.4	395778.8	36585.847	254508.3	137100.14	171470.84	50875.438	2184203.4	3416960	2886679.5	437742.59	772259.37	225310.92	78770.862	23964.484	1112080.6	232216.29	64898.536	89450.128	2737202.2	45535.319	257902.06	86618.832	204154.76
K01097	5162.0968	22784.677	25633.871	5062.0968	357661.29	143145.16	4303.2258	90725.806	120564.52	42741.935	1913.0242	143145.16	335483.87	68548.387	31773.79	106048.39	25142.742	4301.2097	NaN	111290.32	NaN	NaN	NaN	176612.9	NaN	40725.806	5070.1613	1849.9194
K01836	148339.48	1393.4502	50369.004	15210.332	324723.25	284132.84	5157.1956	232472.32	34501.845	65129.151	5635.6089	520295.2	455719.56	260147.6	88560.886	124538.75	135608.86	4550	1040.8303	212177.12	27121.771	54243.542	60332.103	140590.41	7755.1661	8858.6716	8758.6716	23616.236
K00621	245108.7	19608.696	16864.674	258152.17	717391.3	1831521.7	22205.435	1027173.9	127173.91	187500	23123.913	1184782.6	421195.65	1375000	308695.65	5190217.4	87500	16616.848	10698.37	98369.565	172826.09	447282.61	755434.78	456521.74	19130.978	67934.783	12158.152	115217.39
K00972	94621.279	22148.861	112563.2	85377.168	287373.33	1830331.7	11353.059	705046.59	137118.56	30713.981	18321.264	698188.58	1367890.9	893020.7	158276.09	219145.75	133662.06	6269.1392	55980.956	226383.5	49836.87	74176.472	250770.1	400301.53	45888.377	51396.377	39345.535	82004.781
K00884	90379.009	118950.44	56851.312	64139.942	472303.21	223615.16	19061.808	94169.096	19505.248	25309.329	24883.09	702623.91	518950.44	169970.85	102332.36	106122.45	110495.63	23230.321	943.23615	111953.35	27372.595	2053.6735	20933.819	507288.63	11898.542	28241.691	37900.875	52769.679
K00287	295721.93	43442.246	56684.492	43697.861	183422.46	431550.8	97860.963	223529.41	802139.04	10178.61	45773.797	1679144.4	1240641.7	2614973.3	695187.17	2203208.6	75935.829	23554.011	2599.6791	74866.31	78074.866	39014.439	7391.4439	1016042.8	52058.289	700534.76	71657.754	48573.797
K01938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13402	22517.912	2946.5711	66837.257	527.10338	448311.16	88536.336	NaN	46980.553	53121.801	3478.915	290.87001	87615.148	86386.899	6227.3286	618.33163	2128.7615	13715.455	3050.0512	NaN	196519.96	13306.039	16683.726	846.86796	863868.99	195.52712	70214.944	4820.7779	2950.0512
K00288	462032.09	72834.225	403208.56	438502.67	1326203.2	842780.75	149732.62	1133689.8	386096.26	206417.11	104385.03	1818181.8	2566844.9	4149732.6	757219.25	9144385	612834.22	22887.701	37967.914	705882.35	159358.29	282352.94	112299.47	1689839.6	63315.508	309090.91	51336.898	112299.47
K01491	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13403	5573.7143	3111.4286	2555.3429	433.11429	21863.429	4421.1429	NaN	58857.143	23554.286	1125.1143	1261.4571	71714.286	22780.857	9967.7143	4171.7143	839.6	2748.8	1279.1143	NaN	52857.143	2202.9714	162000	NaN	80000	5046	5744	7004.8571	NaN
K00295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00601	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00560	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00289	1296071.3	140860.69	838366.63	1138839.3	3883665.3	655627.92	115120.74	1136472.9	294367.64	192085.48	81742.15	4393659.9	4407759.8	5672051.3	1133404.4	28274048	295432.59	72946.106	38376.496	2218559.5	73054.083	932533.46	660618.15	427038.99	77530.072	227237.17	26279.629	1327504
K01934	12276	NaN	NaN	7240.8571	NaN	10272.286	NaN	5348.8571	NaN	NaN	NaN	12223.143	8860	185714.29	15891.714	221142.86	NaN	NaN	NaN	4126.5714	NaN	706.05714	1498.1429	NaN	1888.4	2760.6	1839.5429	9808.8571
K01908	35483.871	NaN	5667.1554	587976.54	11287.537	2346.7742	3294.4282	1746.1877	1889.2962	NaN	222.03812	NaN	977.68328	196480.94	25366.569	530791.79	11399.12	170.99707	NaN	3749.7067	5824.7801	1686.0704	NaN	NaN	NaN	1944.7214	NaN	18768.328
K00224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01505	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01791	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02472	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03431	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00416	121348.31	28461.798	NaN	529213.48	74311.236	25246.067	110559.55	NaN	NaN	NaN	505617.98	475280.9	152808.99	344943.82	255056.18	164044.94	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11351	495364.24	432450.33	807947.02	5821192.1	3211920.5	368211.92	264238.41	715231.79	26194.04	384768.21	847682.12	2125827.8	1774834.4	2774834.4	162913.91	630463.58	81456.954	166225.17	19568.874	519867.55	25819.868	18477.483	NaN	204635.76	36981.457	36929.801	46407.285	109933.77
K11353	275694.44	318055.56	165972.22	2520833.3	3993055.6	368750	1458333.3	156944.44	81250	468055.56	1583333.3	1701388.9	1861111.1	3604166.7	1076388.9	1000000	85416.667	12637.5	NaN	NaN	NaN	NaN	NaN	83333.333	4997.9167	NaN	4647.7083	18252.083
K11352	626206.9	1082758.6	1227586.2	8965517.2	5779310.3	889655.17	2972413.8	301379.31	99310.345	185517.24	3310344.8	2075862.1	1337931	2158620.7	1048275.9	1510344.8	249655.17	122068.97	146896.55	3696551.7	45364.828	297931.03	248275.86	392413.79	202068.97	215172.41	88275.862	171724.14
K00411	3153284.7	4416058.4	3266423.4	11934307	16569343	2985401.5	6605839.4	2390510.9	372262.77	854014.6	9452554.7	7664233.6	4197080.3	8029197.1	3978102.2	5000000	715328.47	1525547.4	91605.839	8175182.5	89416.058	1138686.1	923357.66	1956204.4	843065.69	784671.53	390510.95	1131386.9
K02272	2000000	2000000	1041269.8	8269841.3	16984127	4158730.2	3539682.5	1777777.8	1793650.8	1501587.3	6365079.4	7047619	8825396.8	5952381	3952381	6460317.5	953968.25	457142.86	584126.98	1777777.8	323809.52	2619047.6	1412698.4	2650793.7	1409523.8	514285.71	739682.54	585714.29
K02270	4953491.3	6604675	2995464.2	25925988	28680323	5581423.1	11168293	3426069.3	1079100.9	4028078.5	22203297	12731222	13165912	13106628	9807379.5	6170363.2	2449171.7	519530.55	488707.83	8163233.1	177118.49	1568355	1395617.5	1444251.5	1017033.1	638750.74	369689.57	684291.11
K02271	NaN	126250	185000	948750	9604.125	5010	298750	24431.25	15932.5	NaN	22466.25	432500	198750	171250	151250	192500	33505	8494.75	14702.5	151250	8196.875	59138.75	NaN	37951.25	68766.25	18328.75	11878.875	NaN
K02260	13805.714	80949.206	NaN	619047.62	94566.667	64719.048	NaN	37857.143	NaN	NaN	544444.44	266666.67	110214.29	NaN	NaN	79369.841	NaN	5261.2698	24171.429	57484.127	NaN	9525.2381	12600	113855.56	NaN	16807.937	44306.349	102831.75
K02268	4263157.9	835526.32	4263157.9	29736842	26447368	8065789.5	8118421.1	5131578.9	650000	3381578.9	18552632	20921053	11618421	20131579	7486842.1	26578947	1228947.4	415789.47	16210.526	998684.21	306578.95	2276315.8	98831.579	269736.84	389473.68	598684.21	23231.579	972368.42
K02263	7455621.3	9171597.6	7159763.3	38698225	46390533	17218935	25325444	10769231	2278106.5	5023668.6	23372781	17159763	24497041	26686391	11538462	17041420	1852071	1704142	1195266.3	21242604	1201183.4	4278106.5	3284023.7	7692307.7	3189349.1	2171597.6	2071005.9	3029585.8
K02265	1507812.5	3945312.5	3726562.5	16328125	7132812.5	2250000	2554687.5	1164062.5	570312.5	1070312.5	9140625	5015625	6007812.5	10859375	2687500	3187500	603906.25	761718.75	1703125	6546875	283593.75	735156.25	1210937.5	4382812.5	929687.5	441406.25	329687.5	475000
K02264	2589041.1	5246575.3	7534246.6	35205479	18904110	3458904.1	2582191.8	4465753.4	111643.84	1335616.4	14383562	9109589	8356164.4	9863013.7	8424657.5	5876712.3	842465.75	1020547.9	1178082.2	7054794.5	193150.68	1246575.3	640410.96	3321917.8	712328.77	503424.66	354109.59	567808.22
K02267	3779069.8	11581395	13837209	43488372	33488372	7325581.4	10883721	4441860.5	2337209.3	2872093	25465116	25581395	19767442	22674419	19186047	10151163	788372.09	6523255.8	4511627.9	45116279	1825581.4	6162790.7	3720930.2	7220930.2	6093023.3	3790697.7	2034883.7	4406976.7
K02266	NaN	NaN	115315.32	678378.38	1054054.1	219819.82	11935.135	NaN	NaN	NaN	NaN	1099099.1	79476.577	NaN	60194.595	5456.036	NaN	NaN	NaN	NaN	NaN	87661.261	NaN	NaN	NaN	NaN	NaN	NaN
K03968	1908333.3	490000	3658333.3	12916667	9500000	2308333.3	2366666.7	1133333.3	576666.67	563333.33	2150000	5033333.3	4158333.3	4516666.7	1125000	3016666.7	414166.67	351666.67	142500	5283333.3	322500	378333.33	1283333.3	1633333.3	175833.33	507500	300833.33	975000
K02258	3922.5455	8412.7273	3420.8364	45090.909	NaN	14989.091	NaN	NaN	NaN	NaN	8318.9091	35438.182	27646.545	24918.182	NaN	22692	NaN	565.96364	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02259	16066.828	112.09927	NaN	35835.351	NaN	32203.39	NaN	12749.637	7804.6005	NaN	NaN	41162.228	41646.489	34624.697	NaN	40677.966	NaN	518.57143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1635.1574	NaN	NaN
K03936	581749.05	1452471.5	1171102.7	4296577.9	7110266.2	912547.53	2174904.9	1034220.5	80228.137	828897.34	1961977.2	1821292.8	1254752.9	3992395.4	1779467.7	1486692	258555.13	475285.17	70722.433	1102661.6	100000	65779.468	124714.83	284410.65	342585.55	70722.433	49049.43	162357.41
K03934	1471801.9	360385.14	3314993.1	11609354	9229711.1	1815680.9	4099037.1	881705.64	414030.26	1078404.4	2352132	4167812.9	2916093.5	6203576.3	1650619	2833562.6	327372.76	151306.74	330123.8	6918844.6	261348.01	360385.14	665749.66	1636863.8	332874.83	495185.69	130123.8	885832.19
K03938	1905660.4	2462264.2	5773584.9	26981132	20000000	3301886.8	8858490.6	2141509.4	488679.25	1264150.9	10943396	9235849.1	7141509.4	11132075	6377358.5	5849056.6	766981.13	1622641.5	827358.49	10188679	921698.11	1264150.9	1264150.9	638679.25	2122641.5	357547.17	735849.06	1292452.8
K03939	887931.03	3474137.9	433620.69	4500000	5077586.2	337068.97	1456896.6	406034.48	101724.14	652586.21	8301724.1	1275862.1	383620.69	6775862.1	1387931	1137931	118103.45	1198275.9	5663793.1	896551.72	73516.379	609482.76	673275.86	737931.03	464655.17	90517.241	132758.62	825000
K03937	1760000	2154285.7	3908571.4	9942857.1	9142857.1	1851428.6	2771428.6	1537142.9	364000	1222857.1	8971428.6	3308571.4	2165714.3	9428571.4	3822857.1	1845714.3	561142.86	1971428.6	1708571.4	8742857.1	534285.71	1531428.6	1068571.4	1491428.6	2771428.6	237142.86	1131428.6	720000
K03935	447084.23	444924.41	1127429.8	6263498.9	3628509.7	987041.04	1656587.5	349892.01	122246.22	520518.36	276457.88	2526997.8	2375809.9	2505399.6	956803.46	1678185.7	254859.61	98920.086	137365.01	2786177.1	45788.337	162850.97	462203.02	505399.57	117278.62	209287.26	54859.611	220302.38
K02144	99585.921	203519.67	1857142.9	215320.91	5031055.9	198136.65	6346.9979	141407.87	56314.7	169772.26	29813.665	298136.65	422360.25	1948240.2	169565.22	134161.49	177225.67	225672.88	3041.4079	3188405.8	11729.814	2189.648	1398.4679	229813.66	5175.5694	31055.901	11094.41	44927.536
K02147	315523.86	1138943.2	4853229	430769.39	17142857	279548.75	72166.806	348678.09	427166.21	518551.74	103060.9	653520.4	728775.61	5636203.5	1082191.8	294012.18	87505.949	461839.53	49490.92	7144801.3	45988.258	92954.99	132678.61	2759295.5	64970.646	114677.1	57534.247	127397.26
K01507	3864139.7	1815822.6	3439016.5	10876376	12980812	9215476.6	1683380.5	4818423	1738475.4	2066247.2	1581598	22084922	15911020	10798574	4599245	17940128	1422606.7	501172.28	476056.41	10162839	645620.22	1671095.7	1711009.8	6571280.3	613540.95	1748600.2	530327.15	1822421.1
K11725	72222.222	12500.741	5683.3333	8552.963	711111.11	19033.704	42592.593	124444.44	7164.8148	12484.815	9581.4815	64814.815	116296.3	29760	6443.7037	748148.15	NaN	866.88889	NaN	55555.556	37777.778	NaN	NaN	43703.704	1930.0741	NaN	64444.444	20531.481
K02133	10756144	19659735	17920605	7107750.5	85444234	13213611	20604915	9697542.5	2022684.3	4763705.1	40453686	19848771	22873346	38374291	31568998	24196597	4253308.1	6994328.9	2703213.6	21172023	1769376.2	5160680.5	3780718.3	10075614	7013232.5	2136105.9	2703213.6	3137996.2
K03961	365608.47	619047.62	1645502.6	5449735.4	1830687.8	835978.84	671957.67	515343.92	84656.085	40517.46	1089947.1	1386243.4	978835.98	1206349.2	359788.36	499470.9	142328.04	192063.49	30564.55	1042328	39386.243	38114.815	105820.11	289947.09	32422.222	68783.069	89417.989	110052.91
K03960	440310.08	1124031	906976.74	2689922.5	6387596.9	1217054.3	1682170.5	682945.74	303100.78	428682.17	2860465.1	2604651.2	1387596.9	4852713.2	1844961.2	1325581.4	140310.08	172868.22	123255.81	3410852.7	122480.62	469767.44	317054.26	559689.92	305426.36	79844.961	168992.25	269767.44
K03963	68275.182	245985.4	162773.72	1277372.3	727737.23	227007.3	609489.05	34603.65	29429.197	1262773.7	883211.68	510948.91	93430.657	839416.06	391970.8	281021.9	NaN	335766.42	78102.19	724817.52	37561.314	227007.3	83211.679	28637.226	462043.8	12272.993	78102.19	35470.803
K03962	NaN	NaN	NaN	645312.5	103125	65796.875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03965	1072625.7	653631.28	3139664.8	8826815.6	8938547.5	1519553.1	1966480.4	1150838	368156.42	1279329.6	1418994.4	5324022.3	3642458.1	7374301.7	1251396.6	3296089.4	340782.12	726256.98	410055.87	8715083.8	575418.99	360335.2	955307.26	1402234.6	1027933	292178.77	158100.56	1033519.6
K03964	192473.12	323655.91	519892.47	5086021.5	655913.98	530107.53	940860.22	170430.11	NaN	510752.69	1112903.2	1725806.5	1064516.1	1575268.8	339784.95	639784.95	60752.688	97849.462	6882.2581	NaN	20351.613	NaN	NaN	NaN	42923.656	13640.86	NaN	23873.656
K03967	28181.579	129388.16	13182.895	2947368.4	286842.11	95381.579	603947.37	13326.316	61747.368	284210.53	1328947.4	159210.53	469736.84	1684210.5	317105.26	281578.95	196052.63	NaN	23006.579	2078947.4	119875	23061.842	284210.53	386842.11	85160.526	59606.579	3495.7895	51536.842
K03966	2045454.5	4676136.4	5613636.4	15909091	18920455	2920454.5	6136363.6	1920454.5	530681.82	1806818.2	10795455	7102272.7	3926136.4	11590909	6647727.3	3710227.3	602272.73	1056818.2	619318.18	9886363.6	466477.27	630681.82	492045.45	2988636.4	1289772.7	772727.27	320454.55	1215909.1
K02140	2757281.6	3233009.7	5038835	1330097.1	10388350	9106796.1	11844660	3029126.2	1786407.8	819417.48	10970874	16407767	14660194	13689320	5048543.7	13980583	1223301	309708.74	746601.94	5970873.8	884466.02	3029126.2	980582.52	1533980.6	1446601.9	861165.05	650485.44	2203883.5
K02145	521880.06	2933549.4	5591572.1	893030.79	21555916	560777.96	99837.925	364667.75	226904.38	705024.31	53484.603	779578.61	949756.89	6110210.7	1701782.8	679092.38	667747.16	717990.28	49270.665	10940032	79254.457	68233.387	84764.992	1539708.3	36628.849	290113.45	73257.699	225283.63
K02146	342423.54	512820.51	2168091.2	124786.32	18896579	310541.31	24786.895	438746.44	177207.98	361823.36	14911.966	472934.47	509971.51	2565309.7	385864.06	280273.08	166017.14	284900.28	15874.644	5954416	75273.189	33048.433	74928.775	376068.38	22005.983	113996.58	36467.236	96581.197
K02148	210471.2	489333.24	1476439.8	252879.58	11858639	274869.11	21126.44	162827.23	160732.98	246071.85	12372.513	633507.85	591623.04	2412858.5	258549.24	264397.91	168752.8	282722.51	4572.2513	5183246.1	75916.23	22645.55	56806.283	903141.36	26963.351	62041.885	15429.319	48691.099
K02149	134412.96	3210526.3	1004048.6	112550.61	5101214.6	106477.73	16154.656	83400.81	44129.555	75708.502	51821.862	201619.43	180161.94	2360323.9	765182.19	105263.16	51012.146	538461.54	5061.9433	1089068.8	15500	42914.98	7595.5466	29597.976	32434.008	15721.053	27066.802	30851.417
K03959	827884.62	1923076.9	2788461.5	8701923.1	13461538	2240384.6	3682692.3	1500000	546153.85	800961.54	3759615.4	4538461.5	2509615.4	6884615.4	2134615.4	1942307.7	304807.69	830769.23	136538.46	5663461.5	202884.62	569230.77	584615.38	1826923.1	451923.08	157692.31	396153.85	425961.54
K03954	2033802.8	1704225.4	4647887.3	14450704	18647887	2661971.8	4056338	1383098.6	442253.52	1284507	4394366.2	5436619.7	3830985.9	8394366.2	2814084.5	3577464.8	414084.51	467605.63	487323.94	7830985.9	257183.1	450704.23	614084.51	1805633.8	453521.13	363380.28	198591.55	861971.83
K03955	3064102.6	2608974.4	4871794.9	15769231	3282051.3	2282051.3	3628205.1	332051.28	214743.59	369871.79	6391025.6	5916666.7	7500000	6602564.1	4403846.2	4987179.5	923076.92	1089743.6	1173076.9	9230769.2	483333.33	2038461.5	219871.79	1057692.3	1294871.8	1096153.8	360256.41	2288461.5
K03956	1319148.9	829787.23	1205673.8	7872340.4	8865248.2	1439716.3	3553191.5	612056.74	116312.06	668794.33	3042553.2	6865248.2	3482269.5	4843971.6	1397163.1	3524822.7	63151.064	368794.33	35758.156	2205673.8	78723.404	127659.57	143971.63	651773.05	146808.51	146099.29	84397.163	254609.93
