Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
-Environmental Adaptation	MAPPED	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	MAPPED	0.01216	0.01694	0.01466	0.01357	0.01432	0.01577	0.007518	0.01105	0.01382	0.01164	0.01602	0.01656	0.01736	0.01314	0.01591	0.01089	0.01244	0.01995	0.00696	0.01567	0.01524	0.01848	0.01298	0.01206	0.02404	0.01445	0.01976	0.01246
-Cancers	MAPPED	0.003886	0.005936	0.003647	0.01003	0.00461	0.003461	0.003372	0.003627	0.003865	0.003273	0.008439	0.004226	0.003305	0.007219	0.00565	0.002425	0.003463	0.004189	0.001162	0.002301	0.00493	0.002178	0.002917	0.002981	0.008358	0.003879	0.00913	0.005277
-Immune System Diseases	MAPPED	0.002631	0.001786	0.0007149	0.0009252	0.0007507	0.002141	0.000477	0.001784	0.00364	0.001101	0.0005025	0.004024	0.003981	0.001547	0.001632	0.001913	0.001953	0.001674	0.0007951	0.001633	0.001468	0.004406	0.002465	0.001977	0.004831	0.003273	0.002461	0.0007727
-Neurodegenerative Diseases	MAPPED	0.004368	0.009381	0.00906	0.002944	0.007183	0.002886	0.002136	0.003176	0.004235	0.004323	0.003002	0.003104	0.003294	0.004554	0.006082	0.004357	0.005723	0.01186	0.003591	0.009284	0.006018	0.00486	0.003268	0.004306	0.00585	0.004375	0.005802	0.004434
-Cardiovascular Diseases	MAPPED	5.199e-05	0.0002743	2.254e-05	2.408e-05	8.869e-05	0.00237	0.0003677	0.0009265	0.0004011	0.002057	0.004107	0.001432	0.002607	6.676e-05	6.262e-05	0.0004114	0.0002786	2.688e-05	6.067e-05	5.183e-05	0.0001649	0.000111	0.001504	9.245e-05	0.0004881	0.0007416	0.0002093	0.0003075
-Metabolic Diseases	MAPPED	5.73e-05	0.0002791	0.0002151	9.299e-07	0.0002341	4.667e-05	7.546e-07	4.995e-05	3.072e-05	0.0001113	2.828e-05	5.52e-05	3.654e-05	2.523e-05	2.528e-05	1.067e-05	8.888e-06	0.0001863	2.496e-06	0.0001902	4.029e-05	0.0007102	0.0002108	1.408e-05	4.35e-05	5.052e-05	4.827e-06	2.122e-05
-Infectious Diseases	MAPPED	0.0007309	0.0009417	0.0005715	0.0005077	0.0008507	0.003998	0.0002097	0.001346	0.001346	0.0003948	0.0008128	0.002377	0.002595	0.0008431	0.001199	0.0006589	0.001103	0.001053	0.0004252	0.001053	0.002077	0.004414	0.002315	0.001995	0.002922	0.001495	0.002096	0.0009366
Not Mapped	MAPPED	0.1479	0.3035	0.1916	0.1501	0.2429	0.2235	0.1041	0.2221	0.2212	0.1232	0.1195	0.2268	0.2226	0.2232	0.1927	0.1296	0.2489	0.2243	0.1269	0.2402	0.2241	0.2161	0.2195	0.2109	0.2506	0.2168	0.2782	0.1912
-Not Mapped	MAPPED	0.1479	0.3035	0.1916	0.1501	0.2429	0.2235	0.1041	0.2221	0.2212	0.1232	0.1195	0.2268	0.2226	0.2232	0.1927	0.1296	0.2489	0.2243	0.1269	0.2402	0.2241	0.2161	0.2195	0.2109	0.2506	0.2168	0.2782	0.1912
TOTAL	Genetic Information Processing	4.353	5.978	6.738	9.331	6.2	4.487	19.8	4.452	2.654	10.46	14.45	4.371	4.138	6.902	6.706	6.417	6.74	6.058	20.58	5.923	4.139	2.42	3.712	4.572	5.43	3.627	4.324	7.346
MAPPED	Genetic Information Processing	3.792	4.586	5.655	8.113	4.988	3.668	17.93	3.643	2.173	9.315	12.9	3.563	3.385	5.643	5.622	5.681	5.397	4.948	18.26	4.776	3.381	1.99	3.044	3.775	4.342	2.981	3.383	6.167
Genetic Information Processing	Genetic Information Processing	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Transcription	Genetic Information Processing	0.05904	0.0755	0.04824	0.03389	0.0779	0.07084	0.03739	0.06298	0.1187	0.06619	0.07499	0.05364	0.05378	0.06358	0.06151	0.03384	0.06875	0.07553	0.03081	0.06654	0.08881	0.01847	0.04987	0.09851	0.0702	0.123	0.1296	0.04513
-Translation	Genetic Information Processing	0.197	0.2076	0.2182	0.2961	0.2285	0.275	0.2898	0.2962	0.2996	0.2548	0.2337	0.2975	0.3064	0.2525	0.2113	0.3358	0.2145	0.2097	0.3676	0.2491	0.218	0.4961	0.3358	0.238	0.2839	0.2431	0.2585	0.2534
-Folding, Sorting and Degradation	Genetic Information Processing	0.6989	0.6402	0.6872	0.6309	0.6345	0.6006	0.6004	0.5959	0.469	0.5983	0.6434	0.5913	0.5749	0.6279	0.6709	0.5948	0.6523	0.636	0.5157	0.6255	0.6155	0.4466	0.5536	0.5725	0.5611	0.5168	0.5063	0.6337
-DNA Maintenance	Genetic Information Processing	0.04505	0.06033	0.04345	0.04593	0.05371	0.05184	0.07992	0.0421	0.1071	0.0778	0.04927	0.05925	0.06522	0.05508	0.05411	0.04202	0.06409	0.06514	0.07722	0.047	0.07249	0.02865	0.05479	0.08555	0.08333	0.1102	0.09211	0.05642
-RNA Family	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Genetic Information Processing	0.2451	0.2841	0.2897	0.2529	0.3246	0.2313	0.6098	0.2258	0.1089	0.3095	0.5373	0.23	0.2317	0.2714	0.1982	0.1229	0.3506	0.2763	0.4021	0.3701	0.2276	0.05004	0.1258	0.2334	0.2278	0.1647	0.1738	0.2967
-Signal Transduction	Genetic Information Processing	0.1077	0.2619	0.2466	0.2204	0.2655	0.163	0.5833	0.1894	0.09204	0.2713	0.4966	0.1414	0.1479	0.2293	0.1684	0.09512	0.257	0.2411	0.3546	0.3115	0.1761	0.03562	0.108	0.1898	0.1706	0.1347	0.1342	0.2413
-Signaling Molecules and Interaction	Genetic Information Processing	0.137	0.02078	0.0437	0.03249	0.05752	0.06839	0.02629	0.03649	0.01703	0.0393	0.04086	0.08909	0.08291	0.04338	0.03081	0.02785	0.09211	0.03206	0.04686	0.05855	0.0506	0.01442	0.01831	0.04373	0.05751	0.03007	0.03837	0.05543
Cellular Processes	Genetic Information Processing	0.37	1.314	1.312	0.6858	1.238	0.679	6.318	0.9095	0.2926	4.382	1.168	0.502	0.5677	0.6779	0.5795	0.3523	1.067	1.443	6.975	1.029	0.5371	0.1219	0.3956	0.6076	0.7465	0.4861	0.5308	0.6916
-Crystallins	Genetic Information Processing	0.005556	0.01491	0.008834	0.003458	0.005776	0.002815	0.114	0.001956	0.0009496	2.917	0.3229	0.003425	0.001509	0.003045	0.02308	0.002279	0.01894	0.01632	0.05549	0.005951	0.002314	0.001284	0.001946	0.001457	0.06284	0.00236	0.004102	0.0105
-Stress Response	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Genetic Information Processing	0.09275	0.2129	0.2338	0.2123	0.2658	0.1014	0.1388	0.07458	0.0541	0.1408	0.1476	0.1098	0.1159	0.2519	0.2136	0.1497	0.1948	0.2384	0.08581	0.2659	0.1161	0.02505	0.07957	0.1474	0.1025	0.1241	0.09134	0.216
-Cytoskeleton	Genetic Information Processing	0.1327	0.7655	0.8729	0.2209	0.7182	0.3447	1.765	0.2536	0.1557	0.8169	0.3625	0.2308	0.2905	0.2354	0.2066	0.1099	0.4443	0.9228	2.76	0.5804	0.2077	0.07355	0.1757	0.2492	0.4018	0.2485	0.24	0.2588
-Cell Motility	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Genetic Information Processing	0.07166	0.2685	0.1364	0.09498	0.1699	0.0712	0.08648	0.07183	0.03663	0.1144	0.1045	0.05124	0.04763	0.06742	0.07554	0.03653	0.1119	0.2139	0.03805	0.1244	0.0583	0.01198	0.03577	0.04892	0.07867	0.05653	0.07943	0.07753
-Cell Communication	Genetic Information Processing	0.06732	0.05233	0.06061	0.147	0.07861	0.1568	4.191	0.5034	0.04356	0.394	0.2311	0.1068	0.1077	0.1173	0.06185	0.05323	0.29	0.05332	4.038	0.05369	0.1527	0.008081	0.1018	0.1574	0.09534	0.0533	0.1176	0.1288
Metabolism	Genetic Information Processing	1.679	1.497	2.148	5.387	1.878	1.396	6.204	0.917	0.4546	2.372	4.635	1.538	1.296	3.22	3.214	3.923	1.373	1.567	4.383	1.901	0.9522	0.6164	0.952	0.829	1.361	0.7866	0.6808	2.787
-Membrane Transport	Genetic Information Processing	0.01551	0.0022	0.01656	0.02471	0.007853	0.006375	0.03294	0.007494	0.01437	0.01499	0.0127	0.007126	0.006596	0.009885	0.008367	0.01718	0.04258	0.003587	0.01659	0.004752	0.07146	0.002224	0.01723	0.01339	0.006473	0.02615	0.05679	0.2022
-Central Carbon Metabolism	Genetic Information Processing	0.7451	0.5611	0.9479	2.032	0.7996	0.5311	2.445	0.29	0.177	1.19	1.341	0.5347	0.4876	1.072	1.107	0.9765	0.3857	0.6582	2	0.9288	0.3503	0.1126	0.3758	0.3411	0.3913	0.3239	0.2335	0.9633
-Energy Metabolism	Genetic Information Processing	0.133	0.4715	0.3908	0.705	0.3728	0.1748	1.34	0.09851	0.03507	0.2679	1.698	0.1646	0.1359	0.5266	0.6655	0.2087	0.08157	0.4212	0.2774	0.298	0.06836	0.07486	0.1164	0.06192	0.3064	0.06339	0.08825	0.1715
-Biosynthesis	Genetic Information Processing	0.5945	0.3549	0.569	2.211	0.5349	0.5205	2.085	0.3581	0.1461	0.7299	1.304	0.651	0.5205	1.285	1.099	2.303	0.6843	0.3663	1.949	0.5135	0.3672	0.2445	0.3288	0.2938	0.4301	0.264	0.2202	1.069
-Other Enzymes	Genetic Information Processing	0.1858	0.1344	0.2339	0.3557	0.1792	0.1432	0.2641	0.1361	0.07798	0.16	0.2414	0.1692	0.1374	0.2919	0.2681	0.3466	0.1605	0.1499	0.1459	0.1777	0.1114	0.1798	0.09557	0.118	0.1969	0.1112	0.1079	0.2584
Organismal Systems	Genetic Information Processing	0.4519	0.4148	0.8169	0.6718	0.4744	0.3014	3.661	0.5546	0.2867	1.126	5.315	0.2338	0.2352	0.3775	0.5268	0.221	1.533	0.5754	5.371	0.4	0.6225	0.1755	0.5302	1.049	0.9311	0.4869	0.9169	1.324
-Immune System	Genetic Information Processing	0.04417	0.06391	0.03976	0.04831	0.04518	0.04136	0.06506	0.03177	0.02395	0.06945	0.1207	0.03918	0.04585	0.07193	0.0924	0.02857	0.2157	0.0397	0.04363	0.03102	0.05473	0.006442	0.02035	0.07594	0.05911	0.05416	0.1164	0.1006
-Endocrine System	Genetic Information Processing	0.09717	0.03827	0.02647	0.2416	0.0263	0.01119	0.186	0.01446	0.01127	0.1687	0.3149	0.04257	0.06377	0.04553	0.05403	0.08657	0.06497	0.04067	0.097	0.01997	0.04624	0.008623	0.01603	0.01679	0.07845	0.04726	0.09548	0.2942
-Circulatory System	Genetic Information Processing	0.2954	0.1756	0.5404	0.3643	0.3005	0.2057	3.379	0.4561	0.239	0.813	4.852	0.09318	0.08232	0.2117	0.3472	0.09462	1.21	0.2953	5.203	0.2049	0.5098	0.06313	0.3673	0.9253	0.7762	0.3629	0.6859	0.9084
-Digestive System	Genetic Information Processing	0.004509	0.006822	0.004487	0.002314	0.003343	0.002843	0.002892	0.03744	0.001409	0.02414	0.003326	0.04211	0.02594	0.02612	0.01897	0.00506	0.00381	0.003385	0.006852	0.009308	0.004132	0.08688	0.003378	0.005114	0.003826	0.002919	0.001788	0.005149
-Excretory System	Genetic Information Processing	0.002544	0.02128	0.006456	0.003277	0.008463	0.00503	0.003026	0.003538	0.0009371	0.004723	0.007107	0.004844	0.00336	0.00964	0.006415	0.002412	0.006332	0.02067	0.003642	0.003108	0.001026	0.008302	0.1163	0.001838	0.002341	0.003133	0.003649	0.002969
-Nervous System	Genetic Information Processing	0.006175	0.08779	0.1602	0.006598	0.04976	0.006347	0.00644	0.006732	0.004604	0.01148	0.01173	0.005509	0.005426	0.0091	0.005547	0.00252	0.01193	0.1531	0.01465	0.09219	0.004771	0.001766	0.00464	0.01792	0.009683	0.01401	0.008825	0.006608
-Sensory System	Genetic Information Processing	0.0001231	0.0001019	0.0006303	0.0001081	0.0007516	0.02609	0.0007082	0.002377	6.44e-06	0.02033	0.0003057	0.004953	0.005896	4.84e-05	0.0001155	0.0001095	0.0001323	8.632e-05	0.0005413	0.0004318	3.921e-05	3.726e-05	0.0002307	5.361e-05	0.0003545	0.0007386	0.0005212	0.0001608
-Development	Genetic Information Processing	0.001931	0.02101	0.03811	0.003486	0.04017	0.002352	0.01699	0.002188	0.004558	0.01573	0.005323	0.001343	0.001692	0.003385	0.002126	0.001208	0.0205	0.0227	0.001552	0.03907	0.001645	0.0003189	0.0012	0.003392	0.001163	0.001737	0.001409	0.005329
-Environmental Adaptation	Genetic Information Processing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	Genetic Information Processing	0.0461	0.08153	0.08525	0.1105	0.07244	0.05625	0.1355	0.03914	0.02933	0.1033	0.2089	0.05726	0.0579	0.07414	0.08989	0.06077	0.0668	0.1038	0.1269	0.0759	0.05104	0.03391	0.03963	0.04345	0.1016	0.04184	0.06803	0.07489
-Cancers	Genetic Information Processing	0.01458	0.02677	0.02039	0.0812	0.02276	0.01268	0.06048	0.01323	0.008413	0.03025	0.1089	0.01498	0.01119	0.04073	0.03134	0.0138	0.01872	0.02051	0.02149	0.01148	0.01653	0.00438	0.008795	0.01114	0.03645	0.01138	0.03048	0.02971
-Immune System Diseases	Genetic Information Processing	0.01019	0.008127	0.003921	0.007564	0.003889	0.007622	0.008546	0.006267	0.007964	0.01032	0.00652	0.01437	0.01347	0.008828	0.00927	0.01088	0.01077	0.009009	0.01422	0.007654	0.005116	0.008861	0.007525	0.007503	0.0206	0.009831	0.008492	0.00497
-Neurodegenerative Diseases	Genetic Information Processing	0.01597	0.04588	0.05011	0.02396	0.03514	0.01033	0.03675	0.01082	0.009018	0.03838	0.03839	0.01081	0.01108	0.02495	0.03243	0.02404	0.03003	0.05938	0.06688	0.04404	0.01995	0.009527	0.009499	0.01569	0.02553	0.01258	0.01853	0.02551
-Cardiovascular Diseases	Genetic Information Processing	0.0001971	0.001258	0.0001274	0.0001954	0.0004424	0.008691	0.006595	0.003376	0.0008716	0.01916	0.05299	0.005102	0.008824	0.0003767	0.0003521	0.002337	0.001503	0.000133	0.001108	0.0002476	0.0005575	0.0002209	0.004578	0.0003491	0.002119	0.002211	0.0007078	0.001897
-Metabolic Diseases	Genetic Information Processing	0.0002173	0.00128	0.001216	7.544e-06	0.001168	0.0001711	1.353e-05	0.000182	6.677e-05	0.001037	0.0003649	0.0001967	0.0001237	0.0001424	0.0001421	6.064e-05	4.797e-05	0.0009219	4.558e-05	0.0009083	0.0001362	0.001413	0.0006416	5.314e-05	0.0001889	0.0001506	1.633e-05	0.0001309
-Infectious Diseases	Genetic Information Processing	0.002753	0.00435	0.003208	0.004123	0.004203	0.01462	0.003761	0.004901	0.002839	0.0037	0.01058	0.008427	0.008751	0.004725	0.006727	0.00375	0.005954	0.005727	0.007836	0.005075	0.007035	0.008785	0.007011	0.007281	0.01274	0.004369	0.007079	0.005719
Not Mapped	Genetic Information Processing	0.5607	1.392	1.084	1.217	1.212	0.8199	1.866	0.8091	0.4807	1.147	1.542	0.808	0.7536	1.259	1.083	0.7361	1.343	1.11	2.318	1.147	0.7577	0.4301	0.6683	0.7964	1.088	0.6462	0.9412	1.179
-Not Mapped	Genetic Information Processing	0.5607	1.392	1.084	1.217	1.212	0.8199	1.866	0.8091	0.4807	1.147	1.542	0.808	0.7536	1.259	1.083	0.7361	1.343	1.11	2.318	1.147	0.7577	0.4301	0.6683	0.7964	1.088	0.6462	0.9412	1.179
TOTAL	-Transcription	73.71	78.96	139.9	275.8	80.86	63.61	531.8	70.32	22.45	158.7	193.5	81.47	76.91	108.3	108.9	190	99.15	79.74	674.9	89.53	46.61	130.5	74.46	46.46	77.16	29.48	33.6	162.4
MAPPED	-Transcription	64.21	60.58	117.4	239.8	65.05	51.99	481.6	57.54	18.39	141.3	172.8	66.41	62.91	88.57	91.35	168.2	79.39	65.13	598.9	72.19	38.08	107.3	61.06	38.37	61.7	24.23	26.29	136.3
Genetic Information Processing	-Transcription	16.75	12.41	20.45	29.38	12.63	14.11	26.64	15.69	8.347	15.06	13.33	18.6	18.33	15.52	16.19	29.32	14.51	12.3	31.96	14.48	11.01	53.34	19.87	10.11	13.93	8.094	7.702	21.38
-Transcription	-Transcription	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Translation	-Transcription	3.355	2.702	4.461	8.737	2.902	3.917	7.846	4.721	2.534	3.891	3.129	5.553	5.676	3.986	3.442	9.952	3.176	2.731	11.95	3.68	2.485	26.73	6.779	2.461	4.029	2.037	2.095	5.511
-Folding, Sorting and Degradation	-Transcription	11.55	7.914	14.05	18.18	7.9	8.348	15.73	9.29	3.862	8.819	8.577	10.72	10.47	9.694	10.63	17.17	9.186	7.811	16.48	8.952	6.71	24	10.94	5.722	7.595	4.139	3.814	13.59
-DNA Maintenance	-Transcription	0.7898	0.7748	0.9029	1.388	0.701	0.757	2.163	0.6795	0.8806	1.226	0.6568	1.126	1.235	0.8847	0.8808	1.286	0.8916	0.8659	2.517	0.7191	0.8127	1.654	1.083	0.912	1.197	0.95	0.7706	1.416
-RNA Family	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Transcription	4.112	3.715	6.049	7.49	4.182	3.285	16.37	3.585	0.9227	4.699	7.21	4.279	4.278	4.263	3.226	3.64	5.122	3.578	13.15	5.523	2.545	2.715	2.524	2.38	3.231	1.34	1.344	6.571
-Signal Transduction	-Transcription	1.805	3.46	5.132	6.528	3.438	2.318	15.68	2.997	0.7794	4.113	6.663	2.635	2.757	3.607	2.74	2.817	3.788	3.168	11.63	4.67	1.989	1.92	2.166	1.931	2.425	1.096	1.048	5.345
-Signaling Molecules and Interaction	-Transcription	2.307	0.2553	0.9084	0.9583	0.7368	0.9691	0.6956	0.578	0.1429	0.6078	0.5467	1.644	1.522	0.659	0.486	0.8212	1.336	0.4162	1.506	0.8504	0.5588	0.7834	0.3578	0.4431	0.8014	0.2434	0.296	1.224
Cellular Processes	-Transcription	6.289	17.37	27.29	20.16	16.17	9.581	169.1	14.31	2.455	66.48	15.68	9.322	10.42	10.62	9.478	10.41	15.53	19.05	228.8	15.58	6.034	6.448	7.884	6.151	10.45	3.945	4.148	15.23
-Crystallins	-Transcription	0.09408	0.197	0.1834	0.1022	0.07533	0.03991	3.063	0.03089	0.008034	44.24	4.325	0.06384	0.02804	0.04779	0.375	0.06747	0.2786	0.2149	1.82	0.08995	0.02606	0.0692	0.03902	0.01481	0.8929	0.01918	0.03188	0.232
-Stress Response	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Transcription	1.583	2.82	4.857	6.366	3.47	1.412	3.714	1.176	0.452	2.126	2.001	2.016	2.114	3.951	3.491	4.434	2.833	3.12	2.8	4.028	1.284	1.336	1.581	1.502	1.393	1.01	0.7045	4.729
-Cytoskeleton	-Transcription	2.248	10.11	18.13	6.525	9.373	4.886	47.4	4.005	1.317	12.39	4.855	4.3	5.402	3.696	3.358	3.255	6.535	12.15	90.52	8.78	2.341	3.964	3.524	2.532	5.71	2.02	1.864	5.727
-Cell Motility	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Transcription	1.216	3.554	2.836	2.78	2.217	1.005	2.315	1.131	0.3102	1.738	1.401	0.9545	0.8756	1.052	1.232	1.079	1.644	2.814	1.222	1.859	0.6494	0.6328	0.7096	0.4948	1.071	0.458	0.6197	1.692
-Cell Communication	-Transcription	1.14	0.6925	1.259	4.344	1.025	2.222	112.5	7.951	0.3675	5.967	3.09	1.991	2.002	1.838	1.003	1.575	4.219	0.7013	132.4	0.8115	1.717	0.4357	2.041	1.592	1.355	0.4332	0.9151	2.843
Metabolism	-Transcription	28.3	19.93	44.26	158.5	24.25	19.52	166.3	14.15	3.713	35.65	61.79	28.22	23.9	50.64	51.86	115.5	19.46	20.78	143.5	28.8	10.74	33.29	19.04	8.292	19.31	6.297	5.382	60.54
-Membrane Transport	-Transcription	0.2673	0.02835	0.3472	0.7248	0.1005	0.09054	0.8486	0.124	0.1194	0.2244	0.1714	0.1329	0.1209	0.1524	0.1358	0.5105	0.6043	0.04714	0.5267	0.0676	0.7893	0.129	0.3564	0.1362	0.09381	0.2162	0.4447	4.375
-Central Carbon Metabolism	-Transcription	12.65	7.434	19.71	59.92	10.42	7.539	65.11	4.639	1.509	18.06	17.92	10.02	9.131	16.79	18.05	29.06	5.637	8.689	65.61	14.03	3.916	6.188	7.535	3.478	5.524	2.632	1.791	21.21
-Energy Metabolism	-Transcription	2.228	6.06	8.008	20.69	4.714	2.428	35	1.539	0.294	3.993	22.64	3.017	2.481	8.186	10.67	6.114	1.185	5.416	8.926	4.475	0.7631	4.03	2.364	0.624	4.326	0.512	0.6907	3.644
-Biosynthesis	-Transcription	10.42	4.698	12.18	65.98	6.971	7.393	55.98	5.847	1.234	11.24	17.65	12.13	9.696	20.43	18.27	69.11	10.22	4.824	63.11	7.716	4.095	13.12	6.735	3.06	6.48	2.261	1.7	27.12
-Other Enzymes	-Transcription	3.112	1.789	4.742	10.99	2.341	2.035	7.02	2.097	0.6508	2.361	3.203	3.09	2.47	4.501	4.341	10.16	2.435	1.987	4.735	2.692	1.27	9.729	1.935	1.191	2.646	0.8975	0.8049	5.475
Organismal Systems	-Transcription	7.655	5.483	16.95	19.81	6.187	4.268	98.28	8.761	2.42	17.03	71.19	4.355	4.353	5.928	8.561	6.545	22.57	7.573	176.2	6.048	7.009	9.467	10.62	10.65	13.24	3.957	7.104	29.25
-Immune System	-Transcription	0.7464	0.8465	0.8265	1.43	0.589	0.5866	1.748	0.5023	0.2031	1.053	1.616	0.7299	0.8548	1.132	1.501	0.8461	3.181	0.5213	1.431	0.4652	0.6132	0.3465	0.4082	0.7798	0.8394	0.4381	0.9023	2.22
-Endocrine System	-Transcription	1.645	0.5055	0.5497	7.142	0.343	0.1586	4.994	0.2284	0.09538	2.559	4.217	0.7934	1.185	0.7146	0.8779	2.564	0.9558	0.5353	3.181	0.3019	0.5203	0.4648	0.3215	0.1706	1.115	0.3841	0.7418	6.501
-Circulatory System	-Transcription	5.002	2.319	11.22	10.77	3.92	2.916	90.74	7.204	2.022	12.33	64.98	1.737	1.53	3.323	5.641	2.801	17.8	3.887	170.6	3.098	5.741	3.403	7.366	9.404	11.03	2.95	5.331	20.08
-Digestive System	-Transcription	0.07552	0.09019	0.09276	0.0685	0.04274	0.04075	0.07729	0.5926	0.01184	0.3654	0.04466	0.7874	0.4797	0.4111	0.3093	0.1541	0.05569	0.04197	0.2232	0.141	0.04666	4.69	0.06711	0.05187	0.05192	0.02367	0.0139	0.112
-Excretory System	-Transcription	0.04315	0.2811	0.1342	0.09684	0.1104	0.07145	0.08106	0.05617	0.007932	0.0717	0.09534	0.09031	0.06253	0.1516	0.1044	0.07156	0.09217	0.273	0.1198	0.04702	0.0113	0.4495	2.332	0.01868	0.03317	0.02548	0.02815	0.06411
-Nervous System	-Transcription	0.1046	1.16	3.326	0.195	0.649	0.08973	0.173	0.1063	0.03889	0.1741	0.1572	0.1027	0.1005	0.1428	0.09012	0.07471	0.1755	2.015	0.4804	1.393	0.05388	0.09555	0.09278	0.1822	0.1379	0.1139	0.06892	0.1463
-Sensory System	-Transcription	0.002066	0.001346	0.01309	0.003194	0.009658	0.3698	0.01885	0.03755	5.448e-05	0.3157	0.004094	0.09231	0.1096	0.0007597	0.001876	0.003241	0.001947	0.001136	0.01761	0.006526	0.0004415	0.002008	0.004628	0.0005448	0.005037	0.006004	0.00405	0.003554
-Development	-Transcription	0.03276	0.2783	0.7914	0.1032	0.5239	0.03334	0.4558	0.03473	0.0385	0.2388	0.07142	0.02494	0.0314	0.0533	0.03464	0.03581	0.3017	0.3002	0.05089	0.5911	0.01859	0.01729	0.02381	0.03447	0.01628	0.01412	0.01101	0.118
-Environmental Adaptation	-Transcription	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Transcription	0.7825	1.028	1.7	3.176	0.914	0.8202	3.625	0.636	0.2543	1.648	2.773	1.102	1.096	1.168	1.424	1.831	0.9879	1.302	4.06	1.13	0.5825	1.994	0.7925	0.4632	1.471	0.3503	0.5224	1.698
-Cancers	-Transcription	0.2468	0.3566	0.4228	2.332	0.2918	0.1759	1.539	0.2048	0.06917	0.4514	1.452	0.2748	0.2026	0.6289	0.507	0.3979	0.2604	0.2725	0.6776	0.1639	0.1863	0.2336	0.1781	0.1121	0.5157	0.09229	0.24	0.7059
-Immune System Diseases	-Transcription	0.1693	0.1085	0.08395	0.2224	0.04886	0.1113	0.2299	0.1026	0.0671	0.1555	0.087	0.2659	0.2513	0.137	0.1491	0.3228	0.1551	0.109	0.4631	0.1178	0.05588	0.4754	0.1495	0.07589	0.2956	0.07937	0.06449	0.1053
-Neurodegenerative Diseases	-Transcription	0.2774	0.5692	1.05	0.7069	0.4548	0.1466	0.9746	0.1793	0.07541	0.5962	0.5165	0.2019	0.2005	0.3968	0.5458	0.715	0.4324	0.7716	2.111	0.6593	0.2277	0.5213	0.1995	0.162	0.3609	0.1042	0.1525	0.5923
-Cardiovascular Diseases	-Transcription	0.003338	0.01662	0.002646	0.005774	0.00577	0.1232	0.1771	0.05331	0.007374	0.2906	0.7098	0.09509	0.164	0.005913	0.005721	0.06919	0.02212	0.001751	0.03633	0.003742	0.006278	0.01191	0.09181	0.003547	0.03011	0.01797	0.005501	0.04192
-Metabolic Diseases	-Transcription	0.00368	0.01691	0.02526	0.000223	0.01523	0.002426	0.0003634	0.002874	0.0005649	0.01573	0.004888	0.003666	0.002298	0.002235	0.002309	0.001795	0.0007056	0.01213	0.001495	0.01373	0.001534	0.07618	0.01287	0.0005401	0.002684	0.001224	0.0001269	0.002893
-Infectious Diseases	-Transcription	0.04698	0.0572	0.06727	0.1217	0.05395	0.2079	0.1007	0.07769	0.02474	0.0557	0.1405	0.1579	0.1631	0.07481	0.1097	0.1109	0.08767	0.06891	0.2552	0.07515	0.07941	0.4735	0.1414	0.07648	0.1801	0.03626	0.05543	0.128
Not Mapped	-Transcription	9.495	18.39	22.5	35.99	15.8	11.62	50.12	12.78	4.066	17.4	20.65	15.06	14.01	19.77	17.6	21.79	19.76	14.61	76.02	17.34	8.533	23.18	13.4	8.093	15.46	5.252	7.314	26.06
