Numerator	Denominator	mmu Geiger adrenal gland	mmu Geiger brain cortex	mmu Geiger brain medulla	mmu Geiger brown fat	mmu Geiger cerebellum	mmu Geiger colon	mmu Geiger diaphragm	mmu Geiger duodenum	mmu Geiger embryonic tissue	mmu Geiger eye	mmu Geiger heart	mmu Geiger ileum	mmu Geiger jejunum	mmu Geiger kidney cortex	mmu Geiger kidney medulla	mmu Geiger liver	mmu Geiger lung	mmu Geiger midbrain	mmu Geiger muscle	mmu Geiger olfactory bulb	mmu Geiger ovary	mmu Geiger pancreas	mmu Geiger salivary gland	mmu Geiger spleen	mmu Geiger stomach	mmu Geiger thymus	mmu Geiger uterus	mmu Geiger white fat
Metabolism	-Cancers	61.1	94.18	41.69	33.8	52.9	62.98	36.56	43.72	36.33	43.69	21.59	51.69	46.2	52.62	46.82	95.36	59.32	47.64	59.48	48.45	41.64	37.61	68.4	73.35	25.82	57.32	20.68	39.96
-Membrane Transport	-Cancers	0.008329	0.011	0.007716	0.0108	0.004115	0.03062	0.003868	0.01477	0.02151	0.02129	0.001208	0.07585	0.05871	0.02446	0.004993	0.03944	0.005355	0.002966	0.00411	0.009209	0.027	0.002768	0.04135	0.04593	0.006222	0.02999	0.01096	0.009641
-Central Carbon Metabolism	-Cancers	24.57	27.41	15.57	10.45	18.79	19.82	11.26	12.15	14.15	18.82	4.52	16.41	16.35	14.4	13.22	22.63	13.73	15.39	24.02	20.47	14.52	6.354	24.11	28.14	5.674	22.09	6.225	12.41
-Energy Metabolism	-Cancers	7.549	35.12	10.52	9.212	13.7	11.82	11.07	7.168	5.155	7.339	10.67	9.172	7.942	13.23	13.43	8.971	4.81	15.93	6.336	11.24	5.257	8.155	13.9	7.957	8.589	8.412	4.66	4.9
-Biosynthesis	-Cancers	18.92	20.32	10.15	11.37	14.2	18.22	10.78	18.17	11.8	13.97	4.72	20.3	16.83	19.72	15.46	53.14	32.37	9.944	25.02	11.99	16.04	15.28	22.99	24.53	7.384	18.52	6.818	13.57
-Other Enzymes	-Cancers	7.128	5.201	3.987	2.68	4.373	5.011	1.463	5.515	4.721	2.578	1.183	5.723	4.431	4.987	4.132	9.273	6.008	3.031	1.504	3.55	4.183	7.824	5.38	7.96	3.076	5.57	2.431	2.982
Organismal Systems	-Cancers	27.46	28.81	19.86	7.32	16.54	14.22	22.54	32.82	28.6	26.25	28.33	10.5	11.78	7.149	9.568	11.38	88.16	20.03	71.95	11.34	35.43	14.14	51	144.6	20.15	53.66	32.88	32.06
-Immune System	-Cancers	1.372	2.592	0.5972	0.2721	1.045	1.315	0.2758	1.128	1.322	0.9022	0.3723	1.124	1.319	0.7672	0.8761	0.6723	6.714	0.7516	0.2905	0.5026	1.953	0.3495	1.183	5.46	0.6707	3.765	2.904	1.298
-Endocrine System	-Cancers	9.375	4.823	1.164	3.627	1.998	1.033	2.46	1.503	2.106	7.966	2.728	3.64	5.351	1.318	1.791	6.735	4.04	2.919	2.997	1.321	4.19	1.499	2.699	2.585	3.267	8.819	4.612	12.11
-Circulatory System	-Cancers	16.06	13.46	14.09	3.316	10.72	10.71	19.68	27.64	24.27	16.27	25.11	3.706	3.713	4.299	6.464	3.683	75.85	10.6	68.35	5.934	28.79	5.748	34.94	133.1	15.86	38.65	24.76	18.31
-Digestive System	-Cancers	0.1781	0.3175	0.09228	0.01332	0.08056	0.08817	0.01413	1.845	0.08968	0.1014	0.01361	1.513	0.8807	0.431	0.2221	0.09056	0.09806	0.1433	0.07115	0.2474	0.1017	5.673	0.178	0.3092	0.04314	0.1955	0.03903	0.05384
-Excretory System	-Cancers	0.0998	0.9454	0.1096	0.02089	0.2001	0.2382	0.01538	0.1893	0.07274	0.08269	0.02424	0.1742	0.1299	0.1158	0.08085	0.07947	0.2507	0.4642	0.05019	0.07006	0.04561	0.681	11.45	0.1539	0.03631	0.2652	0.106	0.05505
-Nervous System	-Cancers	0.3294	6.012	3.346	0.05391	1.793	0.3239	0.04151	0.4089	0.4832	0.2986	0.0674	0.2477	0.2654	0.1849	0.1128	0.09012	0.6892	4.792	0.1738	2.636	0.2918	0.1757	0.4694	2.767	0.261	1.85	0.4338	0.1798
-Sensory System	-Cancers	0.001862	0.001982	0.004667	0.0002907	0.007669	0.4449	0.000854	0.04545	0.000226	0.4369	0.0004666	0.06713	0.08743	0.0003084	0.0006206	0.001221	0.002161	0.0008429	0.002557	0.004203	0.000723	0.0009143	0.006516	0.001899	0.00222	0.02268	0.006066	0.001088
-Development	-Cancers	0.04708	0.6604	0.4602	0.01694	0.6872	0.06279	0.05615	0.06464	0.2552	0.1776	0.01265	0.0304	0.03851	0.0338	0.01999	0.02372	0.5158	0.3617	0.01081	0.6238	0.06151	0.01754	0.07341	0.2287	0.01244	0.09304	0.02703	0.05337
-Environmental Adaptation	-Cancers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Cancers	3.032	4.109	2.063	1.344	2.349	2.752	1.419	2.52	2.903	2.571	1.388	2.393	2.612	1.809	2.032	2.664	3.256	3.405	2.764	2.548	2.747	3.995	3.667	4.559	2.278	3.178	2.102	1.712
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0.03804	0.03528	0.02584	0.007113	0.01714	0.08413	0.0007452	0.03065	0.173	0.006453	0.00188	0.0381	0.06772	0.02379	0.01834	0.05404	0.02035	0.04435	0.005528	0.04482	0.02024	0.07396	0.09825	0.01172	0.02185	0.01871	0.01858	0.009983
-Neurodegenerative Diseases	-Cancers	0.8248	2.715	0.7124	0.1397	0.9319	0.517	0.2749	0.6189	0.5456	1.117	0.2052	0.3798	0.4396	0.4539	0.6793	0.7265	1.177	1.781	1.307	0.8563	0.8168	0.832	0.7676	1.436	0.4362	1.063	0.5982	0.3903
-Cardiovascular Diseases	-Cancers	0.001257	0.01703	0.0003889	0.0005943	0.002528	0.06197	0.003511	0.0224	0.04484	0.08411	0.05375	0.03091	0.06132	0.001536	0.000715	0.01513	0.01177	0.0006783	0.001987	0.001134	0.003683	0.001936	0.06251	0.007582	0.00498	0.02261	0.002799	0.004299
-Metabolic Diseases	-Cancers	0.006162	0.04493	0.01591	3.871e-05	0.02302	0.005126	5.422e-05	0.006572	0.004411	0.01078	0.0007807	0.005409	0.003763	0.001418	0.001146	0.001094	0.001152	0.01121	0.0003376	0.01688	0.002738	0.03238	0.01669	0.001839	0.001752	0.005026	0.0003566	0.00109
-Infectious Diseases	-Cancers	0.1392	0.2846	0.09457	0.03834	0.1515	0.3569	0.02485	0.2921	0.3211	0.07353	0.04802	0.2779	0.2531	0.09066	0.106	0.1391	0.2947	0.1572	0.1193	0.2014	0.4165	0.6924	0.6402	0.6855	0.2459	0.404	0.2527	0.1192
Not Mapped	-Cancers	22.52	70.63	20.93	8.495	33.84	36.47	10.17	40.35	44.01	21.05	5.723	28.57	29.16	20.11	14.8	21.42	57.22	28.27	27.95	29.13	36.45	27.53	49.23	73.59	17.78	51.75	28.47	20.81
-Not Mapped	-Cancers	22.52	70.63	20.93	8.495	33.84	36.47	10.17	40.35	44.01	21.05	5.723	28.57	29.16	20.11	14.8	21.42	57.22	28.27	27.95	29.13	36.45	27.53	49.23	73.59	17.78	51.75	28.47	20.81
TOTAL	-Immune System Diseases	122.5	243	318.3	238.6	190.7	117.1	358.1	120.8	42.06	242.6	622.5	65.99	63.77	184.4	109	123.1	119.2	130.1	442.9	204.7	59.94	77.93	54.45	74.2	57.05	64.98	63.89	229.9
MAPPED	-Immune System Diseases	107.3	192.4	266.1	206.9	152.2	95	322	96.91	34.39	219.2	570.7	53.61	51.78	151.2	93.16	108.1	96.3	108.5	397	164.1	48.85	66.78	45.31	62.62	47.39	54.13	51.32	193.6
Genetic Information Processing	-Immune System Diseases	27.11	38.6	42.37	24.73	31.03	25.73	18.27	29.44	15.87	19.87	36.72	14.7	15.44	27.37	17.22	20.03	16.5	24.84	20.62	33.11	13.77	36.59	14.52	14.91	10.93	17.49	16	28.93
-Transcription	-Immune System Diseases	1.543	3.194	2.574	0.7974	2.376	1.993	0.7339	2.108	1.719	1.328	3.679	0.7376	0.8024	1.625	0.9705	0.6168	1.17	1.746	0.6348	2.546	1.358	0.5587	0.6642	1.504	0.767	2.08	1.923	1.45
-Translation	-Immune System Diseases	6.688	11.32	11.69	8.992	7.402	9.405	6.018	11.83	6.16	5.724	10.68	5.924	6.3	8.452	4.234	8.993	4.206	5.69	8.154	10.07	4.148	24.1	6.562	4.492	4.274	5.359	6.237	9.441
-Folding, Sorting and Degradation	-Immune System Diseases	17.47	20.96	25.47	13.76	19.44	12.89	10.32	14.17	6.497	10.96	20.57	7.251	7.364	15.63	11.2	9.716	9.923	16.02	10.29	17.39	7.462	11.05	6.636	7.703	5.114	8.086	6.567	16.68
-DNA Maintenance	-Immune System Diseases	1.407	2.995	2.64	1.178	1.812	1.438	1.196	1.336	1.49	1.683	1.786	0.7895	0.9774	1.661	0.8179	0.6992	1.199	1.383	1.546	1.8	0.8038	0.8842	0.6552	1.208	0.7733	1.968	1.271	1.363
-RNA Family	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	6.949	13.29	16.75	7.767	10.67	6.049	14.07	4.907	1.784	8.633	27.06	3.993	4.146	7.672	3.722	2.874	6.379	6.996	10.3	14	2.668	1.8	1.832	3.61	2.675	3.707	2.279	8.706
-Signal Transduction	-Immune System Diseases	3.239	12.57	14.6	6.527	8.836	3.854	13.36	3.282	1.415	7.668	25.03	2.338	2.462	6.032	3.041	2.28	3.848	6.291	8.398	12.3	1.81	1.175	1.544	2.631	1.657	2.936	1.509	6.113
-Signaling Molecules and Interaction	-Immune System Diseases	3.71	0.7155	2.143	1.24	1.835	2.195	0.7164	1.624	0.369	0.965	2.034	1.655	1.684	1.64	0.681	0.5931	2.531	0.7054	1.899	1.692	0.8583	0.6253	0.2877	0.9784	1.018	0.7718	0.7696	2.593
Cellular Processes	-Immune System Diseases	8.759	41.39	44.97	14.17	28.41	12.3	73.32	13.21	3.612	108.8	41.05	5.369	6.047	13.38	8.571	6.353	11.3	22.95	144.3	27.96	5.677	2.848	4.417	7.877	6.115	7.429	6.123	18.33
-Crystallins	-Immune System Diseases	0.2587	1.038	0.7302	0.1404	0.3267	0.1202	4.352	0.09267	0.0246	88.09	18.23	0.08386	0.03784	0.1368	0.657	0.07537	0.5895	0.591	2.033	0.3567	0.05646	0.05394	0.04512	0.03483	0.9998	0.06475	0.0867	0.5035
-Stress Response	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Immune System Diseases	2.968	8.468	9.532	5.683	6.107	2.481	2.977	1.926	0.6371	2.987	6.038	1.561	1.726	6.54	3.983	3.499	2.821	4.553	2.161	7.172	1.706	0.7138	1.109	2.01	1.11	1.947	1.249	7.357
-Cytoskeleton	-Immune System Diseases	2.693	17.6	24.72	4.239	13.95	6.536	27.59	5.781	2.072	11.64	8.496	2.312	2.919	3.854	2.4	1.652	4.358	11.83	64.24	13.95	2.529	1.626	2.071	4.032	3.021	3.961	3.298	6.524
-Cell Motility	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	2.218	13.23	8.828	2.725	7.114	2.074	1.681	2.352	0.6433	2.868	3.623	0.9314	0.8486	1.842	1.181	0.7815	1.864	5.471	0.8005	5.649	0.7935	0.3453	0.4604	0.7971	0.6646	1.091	1.009	2.709
-Cell Communication	-Immune System Diseases	0.6221	1.051	1.153	1.387	0.92	1.086	36.72	3.061	0.2354	3.267	4.658	0.4801	0.5158	1.012	0.3503	0.3457	1.668	0.5054	75.11	0.8301	0.5918	0.1084	0.7316	1.003	0.3189	0.3657	0.4807	1.241
Metabolism	-Immune System Diseases	43.63	74.16	106.7	127.5	60.09	39.83	130.6	27.79	6.809	49.11	196.5	23.23	19.53	87.96	50.75	68.44	24.84	35.24	98.49	67.23	14.3	17.76	13.64	12	14.85	12.76	10.6	78.28
-Membrane Transport	-Immune System Diseases	0.004326	0.007897	0.03377	0.0318	0.004579	0.01396	0.008532	0.006605	0.003894	0.0241	0.009089	0.01616	0.01154	0.0203	0.005479	0.01772	0.002201	0.002046	0.005367	0.01018	0.01357	0.0002678	0.0105	0.008947	0.002552	0.008636	0.006495	0.01753
-Central Carbon Metabolism	-Immune System Diseases	16.67	19.67	39.04	39.02	21.45	12.14	40.02	7.212	2.468	20.96	40.94	7.193	6.808	24.01	14.26	16.26	5.501	11.8	39.51	28.56	4.41	2.644	4.492	4.409	3.086	4.628	2.746	21.76
-Energy Metabolism	-Immune System Diseases	5.094	25.2	26.22	34.37	16.94	7.185	39.33	4.647	0.9362	8.792	96.64	3.989	3.28	22.74	15.35	6.368	2.193	12.89	10.42	15.89	1.737	3.306	2.768	1.301	4.849	1.83	2.217	8.989
-Biosynthesis	-Immune System Diseases	12.95	15.62	27.94	46.61	16.03	10.9	40.82	10.63	2.014	15.36	46.96	9.043	7.077	30.84	15.49	38.58	12.86	7.54	42.08	16.46	4.778	6.304	4.194	3.758	3.893	3.772	2.995	23.14
-Other Enzymes	-Immune System Diseases	6.2	4.51	12.27	7.474	5.336	4.631	6.412	4.821	1.072	3.602	11.91	2.99	2.358	9.876	4.686	6.032	2.909	2.593	3.908	6.041	1.613	5.505	1.256	1.315	2.312	1.506	1.333	7.11
Organismal Systems	-Immune System Diseases	18.51	20.68	49.5	27.31	18.82	8.641	80.05	19.45	4.994	29.32	256.4	4.55	4.847	11.82	10.23	7.997	35.32	15.33	118.2	15.81	10.78	5.732	9.47	22.76	10.95	11.25	14.52	55.86
-Immune System	-Immune System Diseases	0.927	1.86	1.489	1.016	1.191	0.8023	0.9797	0.6702	0.2351	1.005	3.377	0.4874	0.5435	1.27	0.9375	0.473	2.695	0.5788	0.4774	0.7067	0.5987	0.1418	0.2202	0.8791	0.365	0.7922	1.284	2.268
-Endocrine System	-Immune System Diseases	6.318	3.461	2.903	13.53	2.273	0.6271	8.735	0.8906	0.3674	8.865	24.69	1.577	2.2	2.176	1.915	4.736	1.618	2.234	4.924	1.842	1.274	0.6073	0.5011	0.4067	1.775	1.848	2.036	21.09
-Circulatory System	-Immune System Diseases	10.82	9.658	35.12	12.37	12.2	6.507	69.87	16.38	4.234	18.11	227.3	1.605	1.526	7.1	6.912	2.59	30.39	8.11	112.3	8.271	8.755	2.329	6.488	20.93	8.617	8.1	10.93	31.9
-Digestive System	-Immune System Diseases	0.1199	0.2281	0.2141	0.05058	0.09133	0.05457	0.05379	1.093	0.01581	0.111	0.1242	0.6558	0.3632	0.7191	0.2367	0.06174	0.03894	0.1096	0.1176	0.3457	0.03442	2.3	0.03331	0.04884	0.02341	0.0407	0.01691	0.09399
-Excretory System	-Immune System Diseases	0.06726	0.6784	0.2733	0.07792	0.2277	0.1447	0.05461	0.1122	0.01269	0.09202	0.2193	0.07548	0.0534	0.1912	0.08645	0.05588	0.1004	0.3552	0.08246	0.09764	0.01387	0.2759	2.126	0.02422	0.01973	0.05557	0.04679	0.0959
-Nervous System	-Immune System Diseases	0.222	4.315	8.343	0.2011	2.041	0.1967	0.1474	0.2423	0.08428	0.3324	0.6099	0.1073	0.1091	0.3054	0.1206	0.06337	0.2761	3.667	0.2855	3.674	0.08876	0.0712	0.08715	0.4353	0.1418	0.3876	0.1915	0.3133
-Sensory System	-Immune System Diseases	0.001255	0.001423	0.01164	0.001084	0.009203	0.2702	0.003033	0.02693	3.942e-05	0.5478	0.004223	0.02908	0.03594	0.0005094	0.0006636	0.0008587	0.0008658	0.000645	0.004201	0.005858	0.0002199	0.0003704	0.00121	0.0002987	0.001207	0.004752	0.002678	0.001895
-Development	-Immune System Diseases	0.03173	0.4739	1.147	0.06319	0.782	0.03813	0.1994	0.03831	0.04451	0.1977	0.1145	0.01317	0.01583	0.05582	0.02138	0.01668	0.2066	0.2768	0.01776	0.8694	0.01871	0.007105	0.01363	0.03597	0.00676	0.0195	0.01193	0.09299
-Environmental Adaptation	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Human Diseases	-Immune System Diseases	2.278	4.029	5.566	4.805	3.131	2.105	5.69	2.11	1.323	3.404	10.98	1.765	1.766	3.02	2.668	2.367	1.967	3.116	4.719	3.74	1.655	2.049	1.44	1.464	1.871	1.497	1.796	3.529
-Cancers	-Immune System Diseases	0.1616	0.358	0.2143	0.3661	0.2085	0.1675	0.4375	0.3181	0.08472	0.3987	0.5329	0.1463	0.1242	0.1943	0.08984	0.07906	0.2507	0.1543	0.3238	0.1135	0.1959	0.08443	0.07664	0.08338	0.252	0.1255	0.328	0.8701
-Immune System Diseases	-Immune System Diseases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	0.6781	1.949	1.988	0.6149	1.059	0.3143	1.454	0.3667	0.09404	1.238	2.316	0.234	0.2621	0.7353	0.7231	0.7273	0.4736	1.362	2.814	1.179	0.2445	0.3772	0.1422	0.2217	0.2362	0.2209	0.263	0.6689
-Cardiovascular Diseases	-Immune System Diseases	0.0008471	0.01222	0.0009695	0.002217	0.002877	0.03763	0.01247	0.01328	0.00782	0.09361	0.4864	0.01339	0.0252	0.002538	0.0007645	0.01064	0.004715	0.0005191	0.003264	0.00158	0.00112	0.0007846	0.01161	0.001193	0.002706	0.004738	0.001236	0.007491
-Metabolic Diseases	-Immune System Diseases	0.004153	0.03224	0.03966	0.0001444	0.0262	0.003113	0.0001925	0.003895	0.0007694	0.012	0.007065	0.002343	0.001547	0.002341	0.001226	0.0007693	0.0004613	0.00858	0.0005546	0.02353	0.0008328	0.01312	0.003099	0.0002893	0.0009518	0.001053	0.0001574	0.001898
-Infectious Diseases	-Immune System Diseases	0.09808	0.2267	0.265	0.1659	0.3573	0.2468	0.09946	0.2584	0.08015	0.1202	0.4471	0.1352	0.122	0.2052	0.1557	0.1067	0.1596	0.1967	0.2016	0.3222	0.176	0.2827	0.1721	0.1492	0.1699	0.1199	0.1469	0.2684
Not Mapped	-Immune System Diseases	15.17	50.68	52.19	31.69	38.51	22.15	36.11	23.91	7.676	23.43	51.79	12.37	11.99	33.22	15.83	15.06	22.92	21.63	45.93	40.6	11.09	11.16	9.14	11.58	9.661	10.84	12.57	36.25
-Not Mapped	-Immune System Diseases	15.17	50.68	52.19	31.69	38.51	22.15	36.11	23.91	7.676	23.43	51.79	12.37	11.99	33.22	15.83	15.06	22.92	21.63	45.93	40.6	11.09	11.16	9.14	11.58	9.661	10.84	12.57	36.25
TOTAL	-Neurodegenerative Diseases	126.5	115.2	81.69	76.47	102.2	162.8	97.5	187.5	186.8	129.9	73.44	153.4	133.9	105.9	72.72	115.1	188.5	67.88	128.6	82.32	160.6	118.6	224.4	237.3	115	201.2	167.6	149.3
MAPPED	-Neurodegenerative Diseases	110.8	91.19	68.29	66.32	81.58	132	87.67	150.4	152.7	117.4	67.33	124.6	108.7	86.86	62.16	101	152.3	56.6	115.3	66	130.9	101.6	186.8	200.3	95.56	167.6	134.7	125.8
Genetic Information Processing	-Neurodegenerative Diseases	28.09	18.44	10.88	8.064	14.83	35.82	4.997	44.61	69.39	9.947	4.365	34.72	32.78	15.25	10.96	18.94	25.61	10.82	6.015	12.34	39.87	54.5	59.91	47.07	21.42	52.28	43.96	20.38
-Transcription	-Neurodegenerative Diseases	1.599	1.514	0.6608	0.2597	1.276	2.789	0.2007	3.27	7.672	0.7128	0.4363	1.742	1.714	0.9398	0.649	0.5834	1.851	0.9134	0.1851	1.032	3.682	0.8529	2.739	4.857	1.549	6.469	5.06	0.9489
-Translation	-Neurodegenerative Diseases	6.901	5.395	2.997	2.881	3.937	13.06	1.638	18.27	27.09	3.049	1.259	13.76	13.22	4.835	2.812	8.406	6.561	2.959	2.367	4.032	11.06	36.67	27.02	14.28	8.593	16.49	16.29	6.111
-Folding, Sorting and Degradation	-Neurodegenerative Diseases	18.1	9.991	6.538	4.494	8.436	17.72	2.823	20.37	25.69	5.216	2.446	16.99	15.4	8.347	6.61	9.191	14.8	6.026	3.001	6.481	21.3	15.38	25.33	22.06	9.197	22.27	17.64	11.59
-DNA Maintenance	-Neurodegenerative Diseases	1.457	1.429	0.6776	0.4251	1.174	2.013	0.327	2.38	8.805	0.9618	0.2123	1.864	2.088	1.039	0.8234	0.6614	2.399	0.9092	0.4509	0.7594	3.287	1.35	4.607	5.448	1.967	6.977	4.664	1.027
-RNA Family	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Neurodegenerative Diseases	7.03	6.298	4.108	2.428	5.562	8.2	3.807	7.42	7.688	4.561	3.167	8.982	8.385	4.246	2.404	2.628	9.834	3.536	2.968	5.485	6.908	2.684	7.327	11.29	5.246	11.14	5.731	5.501
-Signal Transduction	-Neurodegenerative Diseases	3.243	5.961	3.63	2.08	4.664	5.309	3.63	5.057	6.204	4.088	2.945	5.384	5.137	3.45	2.015	2.11	6.072	3.245	2.432	4.853	4.79	1.769	6.32	8.309	3.304	8.925	3.871	3.92
-Signaling Molecules and Interaction	-Neurodegenerative Diseases	3.787	0.3374	0.4777	0.3485	0.8979	2.891	0.1767	2.363	1.484	0.4723	0.2228	3.598	3.248	0.796	0.3895	0.5178	3.762	0.2907	0.5365	0.6315	2.119	0.9148	1.007	2.982	1.942	2.215	1.86	1.581
Cellular Processes	-Neurodegenerative Diseases	9.032	19.61	11.54	4.4	15.24	17.08	19.96	20.51	16.06	58.29	4.836	12.47	12.69	7.706	5.723	5.902	17.88	12	41.92	11.25	15.22	4.333	18.21	25.16	12.34	23.04	16.07	11.92
-Crystallins	-Neurodegenerative Diseases	0.2671	0.492	0.1874	0.045	0.1752	0.167	1.185	0.1438	0.1092	47.18	2.151	0.1949	0.07945	0.07858	0.4384	0.07045	0.9319	0.3083	0.5905	0.1434	0.1513	0.0821	0.186	0.1114	2.016	0.2005	0.2275	0.327
-Stress Response	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Neurodegenerative Diseases	3.053	4.011	2.443	1.798	3.275	3.439	0.8062	2.995	2.834	1.6	0.7048	3.616	3.615	3.764	2.659	3.234	4.477	2.376	0.6259	2.884	4.571	1.085	4.574	6.429	2.24	6.028	3.278	4.779
-Cytoskeleton	-Neurodegenerative Diseases	2.78	8.34	6.344	1.239	7.481	9.081	7.511	8.972	9.216	6.233	1.002	5.374	6.128	2.215	1.602	1.544	6.897	6.174	18.66	5.613	6.785	2.475	8.54	12.94	6.093	12.3	8.656	4.242
-Cell Motility	-Neurodegenerative Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Neurodegenerative Diseases	2.29	6.27	2.265	0.8732	3.815	2.883	0.4577	3.653	2.866	1.537	0.4275	2.165	1.782	1.068	0.7899	0.7305	2.949	2.855	0.2325	2.274	2.129	0.5257	1.899	2.553	1.343	3.383	2.648	1.767
-Cell Communication	-Neurodegenerative Diseases	0.6422	0.4981	0.2959	0.4446	0.4942	1.509	9.997	4.749	1.039	1.749	0.5496	1.116	1.083	0.5807	0.2334	0.3232	2.59	0.2636	21.81	0.3338	1.583	0.165	3.015	3.119	0.6429	1.132	1.259	0.8055
Metabolism	-Neurodegenerative Diseases	45.12	32.67	27.25	41.2	33.62	55.92	35.61	43.31	32.81	26.84	23.35	54.01	41.15	51.1	34.45	63.99	39.9	19.15	28.41	28.6	36.89	22.75	56.48	40.8	29.3	41.82	26.4	46.96
-Membrane Transport	-Neurodegenerative Diseases	0.004482	0.003768	0.008667	0.01155	0.001514	0.01954	0.002334	0.008199	0.008976	0.01147	0.00108	0.03815	0.02465	0.01013	0.002092	0.01524	0.002372	0.0006824	0.001565	0.003794	0.01595	0.0004088	0.02249	0.0199	0.00412	0.0194	0.01244	0.00904
-Central Carbon Metabolism	-Neurodegenerative Diseases	17.27	9.345	10.02	12.72	11.55	16.98	10.95	11.26	11.07	11.26	4.866	16.98	14.48	14.25	9.724	15.38	8.806	6.187	11.5	11.6	12.09	4.018	18.63	14.41	6.369	14.5	7.299	14.24
-Energy Metabolism	-Neurodegenerative Diseases	5.252	11.95	6.729	11.02	8.358	9.978	10.7	6.591	3.992	4.374	11.4	9.236	6.855	12.55	9.584	5.897	3.057	6.362	3.023	6.301	4.285	5.029	10.64	4.003	9.412	5.459	5.397	5.545
-Biosynthesis	-Neurodegenerative Diseases	12.78	6.842	6.397	13.16	8.584	14.66	10.3	16.38	8.936	8.198	4.938	20.01	14.25	17.59	10.25	33	19.72	3.929	11.89	6.62	12.45	9.275	17.05	11.94	7.766	11.49	7.167	13.89
-Other Enzymes	-Neurodegenerative Diseases	3.834	1.772	2.285	2.473	2.3	4.099	1.024	3.812	5.096	1.386	0.8714	4.875	3.49	4.122	2.344	5.593	4.14	1.138	0.7224	2.061	3.778	3.548	3.703	4.257	2.818	3.984	3.246	3.411
Organismal Systems	-Neurodegenerative Diseases	19.15	9.801	12.71	8.8	10.11	12.09	21.81	30.18	22.27	15.67	30.27	10.74	10.35	6.829	6.839	7.516	55.85	8.018	34.35	6.405	29.09	8.751	39.04	73.04	22.12	34.97	38.2	36.39
-Immune System	-Neurodegenerative Diseases	0.9571	0.8818	0.3821	0.3256	0.6378	1.115	0.2667	1.038	1.039	0.5379	0.3984	1.135	1.141	0.7294	0.6254	0.4421	4.259	0.3014	0.1386	0.2838	1.602	0.2159	0.9078	2.811	0.7354	2.452	3.37	1.473
-Endocrine System	-Neurodegenerative Diseases	6.523	1.641	0.745	4.335	1.219	0.8716	2.378	1.382	1.633	4.748	2.913	3.667	4.62	1.25	1.278	4.427	2.558	1.166	1.43	0.7408	3.416	0.9245	2.066	1.304	3.58	5.725	5.343	13.7
-Circulatory System	-Neurodegenerative Diseases	11.17	4.578	9.012	3.964	6.543	9.04	19.02	25.41	18.8	9.696	26.82	3.731	3.204	4.078	4.613	2.421	48.04	4.232	32.61	3.325	23.46	3.545	26.74	66.94	17.38	25.08	28.68	20.72
-Digestive System	-Neurodegenerative Diseases	0.1238	0.108	0.05443	0.01582	0.04909	0.07433	0.01366	1.696	0.06945	0.06037	0.01452	1.523	0.7599	0.4076	0.1579	0.0584	0.06233	0.0572	0.03395	0.1387	0.08202	3.499	0.1367	0.1555	0.04728	0.1264	0.04484	0.06085
-Excretory System	-Neurodegenerative Diseases	0.06969	0.3216	0.07014	0.02564	0.1223	0.2024	0.01494	0.1741	0.05658	0.04937	0.02607	0.1782	0.1141	0.1106	0.0578	0.05286	0.1588	0.1857	0.02405	0.03956	0.03759	0.4212	8.762	0.07813	0.03986	0.1728	0.1231	0.06271
-Nervous System	-Neurodegenerative Diseases	0.2292	2.045	2.141	0.06445	1.094	0.2733	0.04013	0.376	0.3742	0.178	0.07196	0.2494	0.229	0.1754	0.0805	0.05923	0.4365	1.913	0.08291	1.477	0.2379	0.1084	0.3592	1.392	0.286	1.2	0.5024	0.2035
