Numerator	Denominator	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
-Cytoskeleton	Human Diseases	1.066	1.224	1.752	0.9487	1.033	1.361	1.311	1.552	2.316	0.9221	1.075	1.389	1.37	1.72	2.192	1.423	1.911	2.43	0.8155	0.9837	1.196	0.6739	0.8143	1.082	0.6601	0.7911	1.011	0.4702	0.5755	0.7103	0.5545	0.704	0.8894
-Cell Motility	Human Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.09945	0.1663	0.236	0.09586	0.185	0.2646	0.1055	0.2105	0.274	0.08883	0.162	0.2519	0.08584	0.1838	0.2368	0.05915	0.158	0.1947	0.134	0.224	0.3052	0.04423	0.1007	0.1475	0.09878	0.1843	0.2687	0.06529	0.115	0.1978	0.07734	0.1281	0.1986
-Cell Communication	Human Diseases	0.1317	0.1429	0.1824	0.08189	0.09322	0.1771	0.1886	0.2239	0.371	0.09894	0.1207	0.1489	0.2373	0.2684	0.3437	0.1979	0.2335	0.4339	0.09485	0.108	0.1458	0.1021	0.1172	0.1613	0.09908	0.1279	0.1632	0.05575	0.05967	0.09821	0.08877	0.09764	0.1285
Metabolism	Human Diseases	2.332	2.599	3.546	2.247	2.436	3.288	2.296	2.558	3.488	2.288	2.822	3.696	2.701	3.215	4.281	2.179	2.482	3.435	2.582	3.159	3.803	2.891	3.241	4.507	2.31	2.852	3.421	2.821	3.085	3.994	2.303	2.761	3.582
-Membrane Transport	Human Diseases	0.02956	0.03869	0.04217	0.01041	0.01959	0.02531	0.01508	0.02749	0.02901	0.01681	0.02592	0.0348	0.02209	0.02976	0.0394	0.01931	0.02816	0.03467	0.01807	0.02532	0.03512	0.02187	0.03345	0.03703	0.02253	0.02671	0.03636	0.01996	0.03109	0.03902	0.009724	0.01987	0.02572
-Central Carbon Metabolism	Human Diseases	0.2912	0.384	0.5611	0.2974	0.4073	0.5663	0.293	0.4099	0.5681	0.2616	0.4917	0.586	0.4295	0.5193	0.6718	0.3177	0.4538	0.5832	0.332	0.4534	0.6198	0.3255	0.4695	0.6378	0.2821	0.414	0.5939	0.3714	0.5327	0.6666	0.3128	0.4345	0.557
-Energy Metabolism	Human Diseases	0.09266	0.1735	0.2437	0.1039	0.1579	0.2333	0.09219	0.1459	0.2631	0.0833	0.1323	0.2333	0.08216	0.1934	0.284	0.1126	0.1572	0.245	0.09947	0.1664	0.2765	0.08842	0.1665	0.2433	0.09033	0.1625	0.2209	0.1259	0.1959	0.2974	0.09628	0.1343	0.2485
-Biosynthesis	Human Diseases	0.4764	0.6959	0.9882	0.4583	0.5854	0.6726	0.4599	0.6512	0.9712	0.426	0.6992	0.86	0.4371	0.8818	1.084	0.4726	0.6556	0.8606	0.5087	0.7336	1.03	0.7018	0.8903	1.125	0.4801	0.6638	0.8798	0.7007	0.8721	1.086	0.5657	0.7309	0.8316
-Other Enzymes	Human Diseases	1.143	1.357	1.798	0.994	1.268	1.738	1.09	1.33	1.811	1.189	1.382	2.005	1.399	1.554	2.35	0.9681	1.28	1.755	1.42	1.613	1.935	1.413	1.668	2.569	1.187	1.466	1.879	1.131	1.524	2.084	1.117	1.413	1.829
Organismal Systems	Human Diseases	0.356	0.6044	0.8833	0.3658	0.6103	0.7976	0.3945	0.6664	0.989	0.3244	0.6083	1.017	0.4205	0.6637	0.888	0.5103	0.7638	0.9588	0.3334	0.6002	0.8933	0.4394	0.719	1.003	0.2709	0.5534	0.9884	0.3096	0.4594	0.6021	0.266	0.5197	0.8159
-Immune System	Human Diseases	0.06675	0.1623	0.3734	0.07352	0.1679	0.3719	0.06878	0.1495	0.3994	0.06721	0.1448	0.4282	0.06876	0.1471	0.3173	0.1108	0.1971	0.3113	0.05877	0.1372	0.3899	0.09068	0.2134	0.3941	0.04902	0.137	0.5555	0.04972	0.1318	0.2403	0.05074	0.1621	0.3731
-Endocrine System	Human Diseases	0.03201	0.1199	0.164	0.0325	0.05912	0.07716	0.03843	0.118	0.1754	0.03303	0.1587	0.2579	0.03566	0.08828	0.1422	0.04693	0.1458	0.2138	0.03866	0.1123	0.1757	0.05917	0.1763	0.2723	0.02246	0.0982	0.1522	0.03503	0.09002	0.1201	0.03585	0.08	0.1386
-Circulatory System	Human Diseases	0.04607	0.05423	0.07705	0.03372	0.04546	0.06965	0.06266	0.07413	0.09536	0.02596	0.03301	0.04699	0.06177	0.07271	0.09626	0.06071	0.07204	0.1029	0.03194	0.05015	0.06449	0.02001	0.03301	0.04285	0.0243	0.03737	0.0545	0.01609	0.03401	0.04472	0.02897	0.04105	0.06888
-Digestive System	Human Diseases	0.05938	0.1015	0.1056	0.03433	0.0557	0.06419	0.06281	0.08765	0.0984	0.05235	0.09807	0.1174	0.0697	0.1269	0.1387	0.058	0.08664	0.1004	0.04611	0.07797	0.08302	0.07087	0.1199	0.1407	0.05477	0.07639	0.09747	0.06274	0.06966	0.09	0.03753	0.0653	0.07448
-Excretory System	Human Diseases	0.0204	0.04488	0.09907	0.02755	0.06289	0.08408	0.03301	0.05346	0.1415	0.01891	0.05032	0.1274	0.02222	0.04572	0.1312	0.0236	0.07118	0.1255	0.01917	0.05499	0.08712	0.01967	0.08396	0.1288	0.02671	0.0414	0.09036	0.01491	0.05716	0.09272	0.01636	0.03467	0.1044
-Nervous System	Human Diseases	0.01986	0.04494	0.08952	0.01926	0.07468	0.1209	0.01749	0.03737	0.114	0.01699	0.03577	0.09281	0.01433	0.03349	0.1176	0.01969	0.04485	0.1236	0.02038	0.04504	0.1168	0.01308	0.03576	0.07511	0.01736	0.03829	0.09261	0.01819	0.02634	0.06933	0.01696	0.03483	0.08862
-Sensory System	Human Diseases	0.0005845	0.006147	0.007628	0.001116	0.0137	0.0165	0.0009772	0.008852	0.01118	0.0005924	0.007758	0.008228	0.0009001	0.008104	0.01048	0.0007244	0.01593	0.02076	0.0009706	0.009184	0.0111	0.0007695	0.005991	0.007169	0.0004229	0.003965	0.005699	0.0005041	0.003871	0.004865	0.0005518	0.00603	0.008364
-Development	Human Diseases	0.01108	0.01429	0.01819	0.01789	0.02417	0.03972	0.01466	0.01772	0.03217	0.007844	0.01172	0.01822	0.0214	0.02386	0.03315	0.02443	0.03047	0.05109	0.01219	0.01623	0.02041	0.0173	0.01894	0.02745	0.003022	0.006513	0.01123	0.00599	0.008174	0.01214	0.01099	0.01502	0.01995
-Environmental Adaptation	Human Diseases	0.0009294	0.006223	0.04294	0.000752	0.007063	0.02634	0.001292	0.00818	0.04178	0.001248	0.004709	0.02943	0.00084	0.005163	0.04098	0.0009403	0.003587	0.05059	0.0009273	0.007862	0.04174	0.0005627	0.005629	0.06779	0.001415	0.009848	0.04681	0.000778	0.002138	0.06329	0.001029	0.006335	0.04242
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0.05407	0.1084	0.2896	0.06401	0.09359	0.2647	0.06136	0.1168	0.3069	0.05884	0.1037	0.3281	0.05251	0.1013	0.2511	0.04536	0.09138	0.2266	0.07667	0.1215	0.3045	0.05607	0.09176	0.2796	0.09575	0.1411	0.3842	0.06527	0.102	0.2217	0.04666	0.08091	0.28
-Immune System Diseases	Human Diseases	0.01761	0.1316	0.206	0.03567	0.2185	0.3108	0.02042	0.09286	0.164	0.01594	0.1302	0.1859	0.01423	0.1175	0.1768	0.01806	0.08576	0.1499	0.03214	0.1216	0.1818	0.02929	0.1475	0.2234	0.03939	0.158	0.2016	0.02345	0.124	0.1884	0.02738	0.1802	0.27
-Neurodegenerative Diseases	Human Diseases	0.2579	0.3132	0.4466	0.2109	0.2737	0.3754	0.2317	0.2789	0.3996	0.2283	0.3083	0.4263	0.2698	0.3249	0.4478	0.2462	0.315	0.4053	0.2876	0.3418	0.4942	0.3038	0.3561	0.46	0.2211	0.3227	0.4199	0.3345	0.4073	0.5544	0.2642	0.3424	0.4311
-Cardiovascular Diseases	Human Diseases	0.01875	0.0783	0.1616	0.006489	0.03879	0.138	0.01616	0.06229	0.2266	0.01036	0.06079	0.1139	0.02049	0.06464	0.1659	0.03132	0.09017	0.2625	0.02006	0.06564	0.1112	0.008265	0.04165	0.06664	0.008269	0.03977	0.07934	0.009644	0.047	0.09044	0.0112	0.05427	0.08537
-Metabolic Diseases	Human Diseases	3.401e-05	0.0004107	0.0741	7.29e-06	0.0004098	0.06765	3.243e-06	0.0004128	0.09977	5.843e-06	0.000494	0.07404	0.0002014	0.000352	0.1224	7.62e-05	0.0003621	0.1068	8.101e-05	0.00313	0.08546	9.141e-05	0.001154	0.1332	7.496e-06	0.001198	0.05439	8.066e-05	0.0002901	0.1137	5.537e-05	0.0003735	0.1054
-Infectious Diseases	Human Diseases	0.1127	0.2063	0.2485	0.151	0.2251	0.2459	0.1416	0.247	0.3184	0.1097	0.2063	0.309	0.1306	0.2329	0.2677	0.1736	0.2576	0.33	0.1194	0.197	0.259	0.1301	0.1979	0.3018	0.113	0.1987	0.26	0.1156	0.1701	0.256	0.09739	0.2174	0.2734
Not Mapped	Human Diseases	2.122	2.317	3.175	1.772	2.013	2.552	2.166	2.464	3.308	2.004	2.355	3.003	2.307	2.75	3.559	1.929	2.389	3.052	2.266	2.661	3.221	1.956	2.257	2.975	2.087	2.646	3.111	2.03	2.27	2.858	2.097	2.479	3.257
-Not Mapped	Human Diseases	2.122	2.317	3.175	1.772	2.013	2.552	2.166	2.464	3.308	2.004	2.355	3.003	2.307	2.75	3.559	1.929	2.389	3.052	2.266	2.661	3.221	1.956	2.257	2.975	2.087	2.646	3.111	2.03	2.27	2.858	2.097	2.479	3.257
TOTAL	-Cancers	43.96	112	188.6	39.56	129.2	174.3	44.09	118.4	182.3	37.3	143.9	192.6	54	137.5	204	60.39	118.3	218.7	44.66	115.7	172.1	43.59	90.13	208.7	30.22	105.9	145.3	49.77	78.52	171.2	43.93	128.3	244.2
MAPPED	-Cancers	36.09	91.95	154.8	32.96	107.6	145.2	36.23	97.27	149.8	30.66	118.3	158.4	43.77	111.5	165.3	49.7	97.37	180	36.69	95.04	141.4	36	74.44	172.3	24.64	86.35	118.4	40.06	63.2	137.8	35.35	103.3	196.5
Genetic Information Processing	-Cancers	15.46	39.29	66.45	13.39	43.76	58.13	14.48	38.92	59.52	13.14	50.41	70.81	15.51	39.22	59.89	16.35	31.1	59.15	17.33	44.48	65.74	13.57	27.59	64.33	11.6	40.42	54.09	15.55	23.8	52.72	16.03	46.09	87.22
-Transcription	-Cancers	1.708	4.857	8.537	1.635	5.854	7.725	1.416	4.163	6.335	1.348	5.524	7.437	1.827	4.791	7.07	1.475	3.035	5.604	1.914	5.478	8.055	1.067	2.432	5.633	1.275	4.773	6.255	1.816	2.827	6.152	1.456	4.483	8.395
-Translation	-Cancers	6.45	17.14	27.64	4.367	14.84	19.4	5.732	16.39	23.96	5.314	21.65	28.54	6.415	17.15	24.9	6.158	12.63	22.83	6.743	18.25	25.8	5.262	11.56	25.67	4.631	17.01	22.21	5.633	9.58	19.25	6.666	20.78	38.73
-Folding, Sorting and Degradation	-Cancers	4.113	10.99	21.33	3.642	12.33	16.24	4.516	12	19.94	3.989	14.56	22.47	4.484	10.72	18.96	5.566	10.63	22.28	5.196	13.43	21.07	4.955	9.406	23.57	3.333	12.03	16.83	4.729	6.987	17.07	4.698	13.18	24.88
-DNA Maintenance	-Cancers	2.359	6.307	10.25	3.013	10.74	14.16	2.166	6.367	9.385	1.921	8.67	10.54	2.323	6.556	9.858	2.28	4.804	8.535	2.72	7.321	11.09	1.789	4.191	9.607	1.794	6.607	8.749	2.859	4.408	9.723	2.53	7.652	14.23
-RNA Family	-Cancers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	0.8494	2.795	4.529	0.8135	3.483	4.202	0.8799	3.181	4.738	0.7744	4.025	5.125	1.068	3.887	5.621	1.816	4.269	8.101	0.6401	2.264	2.994	0.8382	2.366	5.352	0.5155	2.512	2.991	0.9657	2.159	3.934	0.7437	2.959	4.842
-Signal Transduction	-Cancers	0.2684	0.9449	1.488	0.3244	1.438	1.993	0.2494	0.94	1.421	0.2471	1.033	2.304	0.3647	0.7939	1.718	0.5005	1.052	2.509	0.2852	0.9086	1.249	0.2585	0.7946	1.61	0.2194	0.9876	1.205	0.3556	0.7146	1.035	0.2971	1.382	1.561
-Signaling Molecules and Interaction	-Cancers	0.5489	1.472	3.24	0.4515	1.49	2.595	0.6124	1.796	3.163	0.4602	1.976	3.22	0.7029	2.169	3.959	1.315	2.528	5.593	0.3503	1.003	1.897	0.5718	1.533	3.936	0.2961	1.199	2.003	0.6101	1.266	2.898	0.4465	1.525	3.221
Cellular Processes	-Cancers	5.406	14.7	25.48	5.125	16.88	24.54	6.798	19.01	29.95	4.08	17.09	23.7	8.548	21.93	34.39	11.75	22.52	42.64	4.157	12.01	17.86	4.095	8.664	20.2	2.633	10.41	13.52	3.851	6.32	14.21	3.59	11.49	22.13
-Hemoglobin	-Cancers	3.464e-05	8.755e-05	0.0003021	8.608e-05	0.0002696	0.0005331	0.0001167	0.0003093	0.0004824	1.434e-09	6.575e-09	0.0002708	3.435e-05	8.3e-05	0.0002226	2.494e-05	4.523e-05	0.0001154	1.319e-09	4.299e-09	0.0001794	7.188e-05	0.0001459	0.0003377	0.001152	0.004038	0.008031	1.756e-09	5.527e-09	2.876e-05	0.0001782	0.0005057	0.0009925
-Vesicular Transport	-Cancers	0.4276	1.842	2.713	0.6239	2.667	3.217	0.5058	2.195	2.646	0.3934	2.183	2.522	0.5919	2.266	2.987	1.147	2.918	4.813	0.4664	2.031	2.49	0.7407	1.698	4.721	0.2763	1.664	1.873	0.7116	1.364	2.759	0.4347	2.124	3.186
-Cytoskeleton	-Cancers	4.156	10.11	18.07	3.679	11.03	15.49	5.058	13.23	21.36	3.01	11.39	15.85	6.151	15.34	24.13	8.434	16.05	30.73	2.813	7.305	10.98	2.641	5.439	12.55	1.76	6.013	8.262	2.388	3.77	8.424	2.271	6.795	12.89
-Cell Motility	-Cancers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	0.3378	1.412	2.575	0.3613	1.265	2.862	0.3457	1.295	2.896	0.2707	1.586	2.579	0.3537	1.617	2.866	0.2878	1.238	2.7	0.4016	1.429	2.826	0.1435	0.7831	1.831	0.2571	1.047	2.262	0.2807	1.141	1.623	0.2679	1.303	3.288
-Cell Communication	-Cancers	0.4568	1.178	2.564	0.2714	0.9339	1.487	0.7069	1.75	3.074	0.3146	1.191	2.044	1.047	2.465	4.551	1.143	2.044	4.362	0.3141	0.7416	1.499	0.42	0.7431	1.974	0.252	0.8689	1.455	0.2711	0.4429	0.9792	0.3434	0.9584	2.111
Metabolism	-Cancers	8.655	21.26	39.22	8.359	26.34	37.28	8.324	21.26	35.41	7.855	28.21	42.16	12.52	30.8	48.1	12.22	22.54	46.22	9.47	23.51	36.82	11.09	22.67	54.82	6.071	20.21	30.33	13.46	20.82	47.36	9.423	26.78	55.78
-Membrane Transport	-Cancers	0.1078	0.3071	0.5779	0.06035	0.1135	0.3033	0.06374	0.1435	0.2993	0.06099	0.1878	0.3949	0.1153	0.2586	0.4532	0.1221	0.2751	0.4257	0.06423	0.1487	0.2993	0.1015	0.2453	0.4546	0.05865	0.1629	0.2836	0.1148	0.2168	0.3819	0.06884	0.1261	0.3337
-Central Carbon Metabolism	-Cancers	1.005	3.492	7.58	1.132	3.848	7.906	1.077	3.515	6.784	0.9188	4.733	7.5	1.776	4.856	8.844	1.866	4.348	8.765	1.212	3.732	6.874	1.354	3.639	8.804	0.7177	2.891	5.812	1.81	3.603	8.396	1.235	4.265	11.17
-Energy Metabolism	-Cancers	0.3626	0.9816	3.209	0.4221	1.32	2.899	0.35	1.208	2.374	0.2678	1.276	3.275	0.3421	1.719	3.681	0.5674	1.399	3.466	0.3702	1.026	2.656	0.344	0.8507	3.566	0.2641	0.64	2.051	0.5677	1.065	3.278	0.3931	1.221	3.365
-Biosynthesis	-Cancers	1.971	5.496	10.14	1.861	6.002	9.291	1.746	5.403	9.19	1.496	6.424	10.25	2.174	9.631	11.75	2.826	5.881	10.54	1.893	5.405	9.014	2.919	6.481	16.26	1.381	4.856	7.291	3.912	5.299	13.42	2.31	7.174	12.9
-Other Enzymes	-Cancers	4.54	10.96	20.02	4.36	13.82	18.57	4.112	10.64	17.77	3.624	15.19	23.03	6.013	13.71	24.85	5.831	10.61	21.34	4.884	13.04	18.52	5.58	11.46	27.99	3.018	10.58	15.22	6.538	10.75	24.27	4.765	13.87	24.65
Organismal Systems	-Cancers	1.275	5.995	9.363	1.418	6.515	9.509	1.285	6.344	9.505	1.043	5.858	11.06	1.675	6.739	11.61	2.253	7.353	13.12	1.15	4.907	7.829	1.709	5.863	12.58	0.7222	4.038	7.872	1.396	3.346	7.391	1.089	6.132	10.8
-Immune System	-Cancers	0.2267	1.032	4.349	0.2851	1.104	4.846	0.2189	0.9779	3.948	0.1961	1.17	4.879	0.2537	1.167	4.227	0.4891	1.52	4.531	0.1878	0.7237	3.423	0.3528	0.9966	5.29	0.1276	0.7434	4.495	0.2243	0.8783	2.599	0.2077	1.051	5.224
-Endocrine System	-Cancers	0.1146	0.4957	1.607	0.126	0.6442	0.7854	0.1252	0.5916	1.555	0.1062	0.5575	2.624	0.142	0.5191	1.69	0.2072	0.8721	2.906	0.1333	0.5477	1.453	0.2302	1.133	3.815	0.05987	0.3155	1.162	0.158	0.7378	1.349	0.1467	0.8147	1.713
-Circulatory System	-Cancers	0.1565	0.3841	0.8231	0.1039	0.4312	0.6934	0.216	0.6157	1.008	0.09321	0.2504	0.4629	0.2631	0.6462	1.282	0.318	0.6464	1.429	0.1066	0.2372	0.5308	0.1253	0.1532	0.5909	0.06326	0.1874	0.4032	0.1086	0.1962	0.4656	0.1132	0.2844	0.8471
-Digestive System	-Cancers	0.2017	0.6131	1.35	0.1331	0.5016	0.7632	0.2046	0.7412	1.012	0.1625	0.5039	1.318	0.2572	0.9123	1.848	0.256	0.8447	1.136	0.159	0.6076	0.8197	0.2757	0.9291	1.582	0.146	0.6182	0.8968	0.2995	0.626	0.86	0.1536	0.548	1.309
-Excretory System	-Cancers	0.09423	0.3365	0.7399	0.2165	0.4304	0.8984	0.1336	0.4562	0.7423	0.08185	0.3716	0.7822	0.1139	0.4231	0.7993	0.2275	0.5203	1.223	0.1267	0.3443	0.6826	0.108	0.3609	1.498	0.07441	0.2721	0.5078	0.1317	0.3399	1.042	0.1019	0.3507	0.764
-Nervous System	-Cancers	0.08214	0.3086	0.7923	0.08061	0.3801	1.278	0.0664	0.3017	0.7178	0.05968	0.2973	0.717	0.0713	0.3164	0.7379	0.1177	0.4836	1.165	0.07584	0.3501	0.7256	0.0544	0.2556	0.9152	0.04995	0.2269	0.5224	0.1125	0.2969	0.5239	0.06925	0.3093	1.007
-Sensory System	-Cancers	0.002018	0.02718	0.1137	0.004217	0.05377	0.2288	0.003496	0.03361	0.1448	0.001805	0.02735	0.1089	0.003709	0.03867	0.1531	0.003934	0.09383	0.298	0.003187	0.03195	0.1241	0.002752	0.02325	0.1075	0.001076	0.01141	0.05541	0.002309	0.02092	0.05863	0.001971	0.03857	0.1212
-Development	-Cancers	0.03762	0.1218	0.1608	0.05707	0.2139	0.3785	0.04667	0.1686	0.254	0.02386	0.1055	0.152	0.08603	0.2484	0.4176	0.1321	0.2784	0.5385	0.03653	0.1169	0.169	0.05613	0.1298	0.2991	0.007867	0.04015	0.06661	0.03575	0.07006	0.09177	0.04416	0.1425	0.2412
-Environmental Adaptation	-Cancers	0.005895	0.05739	0.7942	0.00735	0.07143	0.4115	0.004905	0.06771	0.648	0.004385	0.05372	0.5002	0.006503	0.05318	0.6824	0.00833	0.03873	0.8734	0.006209	0.06264	0.5444	0.008337	0.06287	1.104	0.005663	0.06876	0.4889	0.004508	0.02027	0.801	0.006351	0.08169	0.8285
Human Diseases	-Cancers	3.396	7.898	13.51	3.081	10.68	14.31	3.183	8.277	11.94	2.918	9.625	13.44	3.69	8.887	13.32	4.337	9.58	14.36	2.998	7.427	11.09	3.244	7.279	14.82	2.544	6.982	9.785	4.299	6.75	13.3	3.464	9.816	20.05
-Cancers	-Cancers	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	0.05982	0.8122	2.434	0.1099	1.294	3.6	0.06499	0.6225	1.397	0.04652	0.768	2.213	0.05252	0.7921	2.238	0.07831	0.7782	1.891	0.09635	0.6767	1.585	0.09499	0.7791	2.722	0.1025	0.7561	1.65	0.1008	0.9532	2.047	0.09486	1.302	3.912
-Neurodegenerative Diseases	-Cancers	0.9235	3.044	5.379	0.818	3.352	4.175	0.7936	2.844	3.776	0.734	3.59	5.062	1.177	3.282	5.138	1.275	3.018	5.428	0.9919	2.814	4.092	1.224	2.854	6.33	0.5896	2.401	3.437	1.509	2.749	6.574	1.081	3.895	6.251
-Cardiovascular Diseases	-Cancers	0.1729	0.398	1.276	0.02635	0.1588	1.473	0.1338	0.5101	1.939	0.1182	0.2635	1.098	0.2167	0.4824	1.475	0.3835	0.6731	2.514	0.08104	0.256	0.8257	0.1007	0.2013	0.7494	0.04497	0.1263	0.5621	0.1144	0.3447	0.6105	0.05817	0.2221	0.838
-Metabolic Diseases	-Cancers	0.0002686	0.002489	1.371	7.782e-05	0.001262	1.057	2.81e-05	0.001314	1.599	2.077e-05	0.001505	1.219	0.001212	0.001988	2.331	0.0003305	0.003469	2.171	0.0004627	0.01028	1.115	0.0006654	0.004128	1.974	3.532e-05	0.003048	0.5322	0.0005445	0.001328	1.512	0.0004538	0.001334	2.114
-Infectious Diseases	-Cancers	0.4663	1.602	3.356	0.6132	2.32	3.274	0.5375	2.069	3.912	0.3852	1.931	4.047	0.6499	2.299	3.79	1.038	2.383	4.58	0.4445	1.464	2.584	0.541	1.979	2.967	0.3251	1.346	2.433	0.6661	1.366	2.263	0.3976	1.825	4.449
Not Mapped	-Cancers	7.87	20.05	33.76	6.598	21.55	29.07	7.855	21.09	32.48	6.633	25.58	34.26	10.24	26.07	38.67	10.69	20.95	38.74	7.978	20.67	30.75	7.589	15.69	36.33	5.581	19.56	26.83	9.711	15.32	33.4	8.583	25.07	47.71
-Not Mapped	-Cancers	7.87	20.05	33.76	6.598	21.55	29.07	7.855	21.09	32.48	6.633	25.58	34.26	10.24	26.07	38.67	10.69	20.95	38.74	7.978	20.67	30.75	7.589	15.69	36.33	5.581	19.56	26.83	9.711	15.32	33.4	8.583	25.07	47.71
TOTAL	-Immune System Diseases	54.93	92.29	200.9	32.76	50.41	109.2	75	140.7	238.4	58.33	99.82	224.1	66.55	107.4	233.9	70.04	127	242.3	64.74	117	178.8	52.91	79.31	217	53.71	91.68	140.1	50.54	83.93	179.6	42.35	61.6	158.2
MAPPED	-Immune System Diseases	45.1	75.77	165	27.3	42	90.96	61.64	115.6	195.9	47.96	82.07	184.2	53.93	87.02	189.6	57.64	104.5	199.4	53.18	96.12	146.8	43.7	65.5	179.2	43.79	74.75	114.2	40.68	67.55	144.5	34.08	49.56	127.3
Genetic Information Processing	-Immune System Diseases	18.66	32.33	70.52	10.26	17.31	36.59	23.27	46.22	78.39	19.89	34.8	78.31	18.29	30.64	67.17	17.62	33.94	63.83	24.34	45.67	68.72	15.69	24.45	68.54	19.81	35.03	53.46	14.54	25.25	55.31	14.52	22	58.07
-Transcription	-Immune System Diseases	2.487	3.727	8.556	1.53	2.235	4.951	2.551	4.582	8.384	2.246	3.611	8.465	2.364	3.505	7.885	1.907	3.092	6.124	3.219	5.202	8.464	1.5	2.048	5.86	2.46	3.839	6.313	1.93	2.905	6.454	1.545	2.11	5.552
-Translation	-Immune System Diseases	8.053	13.85	29.49	3.483	5.612	11.6	9.857	18.74	33.01	8.474	14.56	32.29	7.977	13.09	28.11	7.178	13.18	24.71	9.701	17.92	28.19	6.366	9.757	25.9	8.211	14.3	22.5	5.698	9.909	20.19	6.465	9.601	23.83
-Folding, Sorting and Degradation	-Immune System Diseases	5.171	9.452	20.41	2.843	5.532	10.59	7.355	14.53	24.4	5.818	10.79	23.98	4.992	9.055	19.75	6.08	12.6	22.98	7.219	14.26	20.75	5.565	9.093	25.7	5.838	10.66	15.91	4.239	7.818	17.9	4.142	6.504	17.98
-DNA Maintenance	-Immune System Diseases	2.905	5.501	12.07	2.401	4.151	9.457	3.479	7.795	12.82	2.942	6.013	13.57	2.703	5.179	11.42	2.452	5.28	10.02	4.019	8.228	11.31	2.256	3.706	11.08	3.094	6.089	8.738	2.675	4.886	10.76	2.369	3.907	10.71
-RNA Family	-Immune System Diseases	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	1.149	2.207	5.332	0.7882	1.365	2.693	1.679	3.391	6.408	1.28	2.465	6.673	1.431	2.619	6.847	2.087	4.285	8.789	1.126	2.186	3.498	1.259	1.966	5.113	1.106	2.016	3.322	0.9879	2.087	4.095	0.8062	1.363	3.483
-Signal Transduction	-Immune System Diseases	0.2753	0.6905	1.787	0.2958	0.5654	1.541	0.3867	1.1	2.789	0.3286	0.8591	2.691	0.285	0.8388	2.215	0.3937	1.294	2.633	0.4124	0.9403	1.949	0.2116	0.6175	1.121	0.3651	0.8224	1.737	0.2068	0.7	1.348	0.23	0.5459	1.102
-Signaling Molecules and Interaction	-Immune System Diseases	0.8626	1.423	3.863	0.4658	0.751	1.528	1.292	2.401	4.515	0.9406	1.494	4.323	1.051	1.78	4.998	1.693	3.192	6.385	0.6471	1.245	1.841	0.8741	1.442	4.026	0.6358	1.194	1.654	0.7811	1.259	3.095	0.5007	0.811	2.381
Cellular Processes	-Immune System Diseases	7.206	12.39	26.95	4.657	7.142	15.13	12.71	21.08	39.03	6.771	11.99	26.87	10.81	17.5	38.24	14.18	25.37	49.77	6.803	12.27	18.56	5.158	7.792	21.77	5.212	8.861	13.77	4.247	7.45	14.9	3.738	5.563	14
