KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K02366	17584.053	17322.986	0.79902021	101540.1	62378.014	86934.464	4399.4882	1237.6005	0.79902021	2175.6941	3929.2967
K02367	71274.655	28414.319	777265.52	431746.47	297155.16	1398076.8	85041.09	78637.903	50178.419	218935.72	397962.97
K02369	973166.36	880053.23	339572.45	233249.94	276963.61	1017940.8	158085.25	331082.95	387178.84	1724188.2	501503.99
K09666	70535.088	53219.257	174602.94	167971.02	167606.09	546180.75	342492.75	30850.726	78048.863	465124.02	55367.488
K13675	409616.21	778459.41	1410349.4	963044.54	462496.65	4460065.7	3721037.7	537516.62	87327.275	695426.52	127647.21
K13676	228623.45	252433.2	1911123.8	580086.82	310323.05	547508.09	1008967.2	379007.97	38962.734	440876.26	133119.89
K00725	0.79902021	0.79902021	64921.43	118000.22	105475.12	178582.85	295969.71	0.79902021	3628.808	15332.018	0.79902021
K10967	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09654	109238.69	79148.808	4300.8914	0.79902021	3712.7951	7438.4174	28207.086	0.79902021	21333.011	11617.967	52598.489
K09661	23513.157	23471.011	919169.37	1993303.4	372908.65	289028.96	0.79902021	1127.7019	1259.3519	0.79902021	8390.3775
K09668	0.79902021	107037.96	27648.048	44005.005	0.79902021	17916.982	6944.2829	1977.1958	234749.08	0.79902021	48701.885
K00780	95203.953	144067.19	655795.72	682873.59	367792.1	360185.1	148658.68	211684.57	2569.4285	11623630	288224.41
K03368	0.79902021	14372.964	0.79902021	0.79902021	0.79902021	0.79902021	32247.06	2079.8013	76391.262	43744.985	0.79902021
K03494	52249.721	3723.361	50048.539	285953.37	37732.917	37493.737	60928.761	4645.1347	12085.581	49778.587	23689.991
K03370	0.79902021	19064.653	5780.9064	11246.98	160996.04	29594.551	14645.434	0.79902021	0.79902021	0.79902021	0.79902021
K03792	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00778	66611.789	42107.64	642639.44	2499.0454	63126.651	134246.61	171634.03	1397663.3	66538.631	12860.197	71528.162
K00750	2480907.6	2575073.1	8909284.6	21011333	1908962.4	9348768.2	11709853	6163002.4	1100330	5893046.7	4318901.5
K00748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12338	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13496	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09660	7803951.8	6604541.7	9252006.4	9657380.1	11187140	13411469	17533657	9280519.1	3031547.8	16354028	5987885.6
K01020	124044.2	47112.436	132248.03	16520.045	50408.988	72759.89	13011.542	8372.6354	7141.5124	0.79902021	29623.041
K04743	0.79902021	46265.848	0.79902021	3405.8047	46367.484	2346.6061	217449.37	0.79902021	0.79902021	0.79902021	0.79902021
K02513	5611258.3	1828828.5	1547708.7	3894674.7	1762050.8	5131111.2	5881923.5	3329972.1	1015478.4	2678150.8	974034.54
K08102	33693.156	0.79902021	211189.71	58961.743	29608.012	0.79902021	82429.137	0.79902021	12759.994	55588.93	0.79902021
K02576	19299.602	0.79902021	18512.751	53038.032	23609.444	17966.996	1570.9048	1423.7513	3095.8074	153479.98	8264.9288
K02577	0.79902021	7318.8257	0.79902021	7322.1526	3394.9983	8676.5152	16888.521	2104.7391	0.79902021	36126.964	661.76996
K03193	44614.944	36300.958	57395.565	51750.341	10122.33	38957.517	310052.44	211271.82	2303.6676	200662.85	19744.044
K08105	778646.01	60431.216	550530.15	677119.12	466719.39	1321206.1	808578.92	218138.16	81046.394	879671.98	128596.16
K00902	63262.19	118270.24	359610.07	1260631.6	301365.05	506363.92	13196.978	112370.4	0.79902021	307117.52	308031.84
K09659	6891979.6	10627008	9384020.8	12067317	8118441.9	8704798.5	8415725.1	4576640.4	3410965.9	11820926	13566090
K06316	314360.11	750316.17	684989.19	977747.14	594057.38	815652.46	1514352.7	453663.82	68053.776	1206598.7	349468.17
K07252	388925.96	914721.2	454727.63	5518523.8	597326.13	2427762.9	1447006.4	634391.53	117663.57	2380353.1	1229120.7
K01231	1746776.8	335552.82	3037288.7	5284612.7	1651517.5	3048923.8	2388282.7	3914974.6	270118.68	2002645.4	304439.19
K05531	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05533	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01793	101772.54	95698.035	263336.26	324916.43	201721.54	576570.62	987002.68	100655.49	31805.593	223386.85	41517.946
K08107	33502.704	34037.049	1864600.4	46796.225	124809.49	828769.05	54467.952	19230.022	1686.5975	170691.63	30548.066
K08109	82552.09	143984.7	151229.51	150232.4	62546.024	8249.7232	73958.339	3408470.2	64971.647	75459.936	96303.691
K08110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08112	36234.944	0.79902021	139909.49	52085.385	46614.881	29127.524	39931.731	27004.646	3819.0021	32474.949	118349.99
K05843	11314.463	1958.4954	6948.52	1624.8941	2506.3793	6340.6631	1749.5865	288247.23	38021.744	2553.1009	17040.968
K08115	348422.54	0.79902021	309676.27	123284.94	20448.215	214312.99	196530	0.79902021	483.22743	0.79902021	0.79902021
K04520	383309.53	52011.796	2896430.1	1829869.4	966831.84	3501802.9	1706986.2	679093.52	10779.899	1717311.2	260659.28
K08117	243503.36	129332.64	1083542	581421.54	285946.18	2823938.6	474367.06	799047.74	281821.09	582757.94	167784.93
K08122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08130	148562.85	222349.56	169926.67	178431.56	402820.23	41951.943	134009.79	240875.48	2924.2076	233093.16	43378.053
K08131	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021	2976.7039	0.79902021	8270.392	269.43006	0.79902021	0.79902021
K08132	208133.43	154584.14	2705404.1	391020.42	115061.24	853289.96	323112.59	67169.34	73252.342	555658.74	32948.299
K08133	19842.002	13175.84	12078.213	10073.711	1991.4037	2870.5033	109229.55	12322.01	54.030982	25945.986	13519.077
K08134	5543045.2	1309891	16315696	1570702.7	3175433.6	27510288	8226399.2	6474585.3	1895162.7	2563696.8	782566.65
K08135	1402.0966	987.33031	71070.834	53036.745	553.75999	0.79902021	0.79902021	482.66988	219709.58	12920.964	175.51007
K08136	2787.1018	163.24002	0.79902021	0.79902021	9985.5072	429540.02	0.79902021	0.79902021	0.79902021	0.79902021	367.08008
K07964	50919.802	14514.025	46198.872	24394.049	0.79902021	46301.788	53314.118	16516.002	17261.976	9450.9197	18114.031
K03858	0.79902021	0.79902021	315870.16	204709.71	4163.8143	232409.58	0.79902021	0.79902021	0.79902021	0.79902021	0.79902021
K03859	813353.93	297468.19	1561507.8	5611402.6	956040.42	1208670.8	1001401.3	242746.2	139315.42	1027046	1037144
K03860	101436.38	17225.043	135806.45	477387.05	322096.53	237740.19	0.79902021	1649.9996	14561.533	207336.24	59810.594
K11001	0.79902021	0.79902021	241780.77	0.79902021	0.79902021	0.79902021	644834.81	4102.9902	17944.946	0.79902021	0.79902021
K03434	27866.015	184473.1	33251.919	13458.966	0.79902021	0.79902021	269716.61	0.79902021	179729.79	16527.297	18274.065
K05283	0.79902021	0.79902021	0.79902021	219239.77	0.79902021	0.79902021	8005.5233	0.79902021	0.79902021	95751.437	5118.9067
K01127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07541	26989.841	213164.99	119063.6	1627530.4	494225.67	378789.42	1391142	56253.826	79660.784	2699331.1	33054.943
K05285	134863.74	97566.436	157359.82	326713.04	575700.19	344604.47	33962.043	43982.961	14146.472	695185.55	58382.387
K05288	215993.17	142482.38	521042	387982.43	614832.29	672706.93	253193.57	321148.23	88606.99	764151.79	89957.484
K05289	3572832.8	768082.28	2767464.5	7366586.5	2027132.8	5350297	2031530	1273161.1	1698504.8	6101282.9	531774.75
K05290	1837770.1	722014.09	2520727.3	1538497.4	798629.47	3786664.1	1244511.8	509199.77	622772.6	1853595.1	744762.05
K05291	2800767.1	1151101.4	4074693.8	4966559.4	4097260.2	12776527	7673783	924181.95	2410963	3573799.2	885866.36
K05292	2918994.1	859108.82	4336796.5	3442599.5	3151556.8	10546404	1560300.8	1931064	1021118.8	6106720.6	743827.5
K05293	1656099.1	2291298.5	5144139.6	2928164.7	2022812.2	6767365.6	4619967.7	3053832	551945.37	4076582.5	449622.73
K05294	9707.8762	73232.081	439769.29	722850.41	632685.65	745319.77	460841.33	15949.342	41137.157	672959.3	13973.878
K05310	325523.38	354320.18	350590.21	120829.5	699428.24	1006197.2	1031214.2	187896.62	281570.67	1152453.7	91621.721
K02535	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01627	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00979	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05362	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11695	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01191	3572960.9	2089830.4	8744606.4	9653308.5	5929756.6	3832952.3	875531.23	1926632.8	1018065	5061056.3	2296816.9
K12312	257896.31	399309.65	124785.08	125620.96	295150.04	2850892.1	238147.26	282666.91	60645.715	1398999.9	97821.341
K01227	358656.92	585183	480605.55	650326.96	243234.32	482517.14	1312624.1	675594.39	202703	1827282.8	349864.85
K01206	850178.52	1160218.3	9458095.6	11646255	1348278.2	6180487.2	5321317.7	5407802.7	1444854.8	9631169.9	1180094.7
K00799	2.0976754e+08	3.5345268e+08	7.6435621e+08	1.6358863e+08	5.3122438e+08	8.1635959e+08	5.9350321e+08	2.3865857e+08	2.0917275e+08	4.6646279e+08	3.1173225e+08
K00432	10025353	5516974.9	19560742	33144069	3432325.4	42554658	54420127	20330845	733066.07	67256113	3586588.3
K00763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00878	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00949	155510.23	137289.57	507759.32	40386.587	21308.795	29323.913	36322.636	15125.97	6042.7938	31985.047	77352.037
K05307	529524.33	1771740.8	520440.53	445752.2	1450513.7	1064792.3	3982758.3	581135.66	122074.25	3568396.1	691583.67
K01497	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11752	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14654	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14655	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02858	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00794	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00793	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00861	391160.73	163565.77	5737290.2	1500534.9	2343051.1	463150.32	1836138.5	407795.89	778561.55	2763501.4	1301333.4
K11753	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00953	2575669.9	1946235.6	1956174.1	5652123.2	1841641.9	2434092	7750250.7	741293.2	1617182.5	4027306.4	3621271
K01078	25877739	35080244	64679326	56245491	41566239	47486103	96115069	58382818	20650489	44760523	12833934
K14394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14379	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14395	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14410	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05901	36198324	14090601	1.0952556e+08	1.2830138e+08	74967673	96897842	39421356	16973293	1.007686e+08	1.4915628e+08	34282716
K00275	8784725.6	5599121.4	26358711	17097325	16175606	14091040	34029387	21633649	5762127.4	63591709	7029377.2
K00868	24718687	4834974.8	31356339	17193673	43130473	37094020	28286981	11851754	7278567.7	20438647	10345973
K07758	1922137.3	6376438.1	6639958.6	1482358.6	1093625.4	1429231.3	12915750	4317568.9	1585423.8	4475297.6	2037924.7
K13248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06215	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00767	326284.01	2381867.1	15048555	24792337	453697.57	1656884.3	3042564.3	51407377	4576626.6	869351.84	160853.06
K00541	24092389	951642.61	61402298	1814342.9	40976487	41771622	1621328.4	1411995	682980.85	2469737	73433.75
K06210	331363.53	768695.64	3110884.8	1469694.8	1310852.8	3641645.3	2009998.3	681157.49	659300.15	1097565.2	817761.06
K01950	90523.48	246249.86	281171.67	700092.86	389296.56	559826.15	372469.83	802666.75	124424.52	482197.45	173566.8
K03462	21864375	11941197	51775335	75589774	19269363	58996118	58185220	14538015	23715094	54795381	26589980
K10524	193409.62	419820.12	125715.03	68110.089	6795.5754	48035.098	400453.37	131026.35	244066.73	276079.73	12665.824
K00323	2616069.3	10515455	20837585	8078548.7	6163769.5	15855577	18922996	6953362.4	3668926.1	1148147.6	207345.31
K00858	452367.26	412609.71	158793.47	138875.66	83373.815	549844.32	1056668.9	204191.76	599285.7	68099.643	228881.29
K00606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00077	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09680	2541878	1229160.9	8012327.1	8640208.5	3952931.3	9358824.7	5605657.3	1766826.8	1177405.3	7408585.9	2617018.2
K01922	3152494.2	4265498	12843788	5786489.8	8071703.6	14797681	9196172.2	4709827.2	416411.23	13066961	3218097.2
K01598	133532.5	651304.08	868387.69	830069.37	415053.13	1340911.2	2438612.9	15963.515	135230.93	1018338.8	397009.74
K13038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02318	6472369.8	939692.89	4823048.8	7244608.3	3425801.5	9121713.5	5996066.6	4986996.8	654372.93	13640909	1481192.1
K00954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06133	4307332.1	3170926.5	29227211	6910374.2	4413055.8	9639642.5	12552119	4943231.2	3156912	7004161.9	4204373.2
K08069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01942	50837.572	10037.435	78449.105	125034.73	33637.151	63790.033	672377.19	17871.328	46301.266	155044.35	48597.817
K01435	52426.754	94844.073	304286.87	154589.02	83247.366	124637.89	245646.13	146079.58	36709.797	418981.31	0.79902021
K03644	61659.684	125474.92	394249.41	142498.49	94190.33	126678.69	86620.82	18676.634	451816.84	449349.01	308436.7
K03801	32767.06	397636.7	742654.06	74814.72	44316.464	104317.09	413918.07	51115.629	59280.928	2152694.6	148523.14
K03800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10105	2551.1995	0.79902021	69082.851	0.79902021	0.79902021	0.79902021	4327.0858	5467.5167	0.79902021	42268.931	88687.921
K01495	0.79902021	105931.2	15221.973	41139.881	0.79902021	0.79902021	267193.71	0.79902021	0.79902021	0.79902021	0.79902021
K13939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01633	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13941	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01930	335566.71	319859.76	346529.9	1843878.5	322699.99	755188.36	744551.29	210904.74	394603.68	835268.83	336420.01
K01737	2416368.7	205299.98	4639743.3	890643.33	435752.86	4967471.5	3385598.1	508894.07	20525.645	3414708.8	181273.38
K00072	23572340	8910259.9	45018095	57766308	31065509	32327740	28291014	37947373	5569884.2	41174663	22646044
K00357	2216567.3	6024391.1	9131494.9	2867639.4	8493073.9	12885608	5247792.4	20935391	4793660.9	14465973	8098547.5
K01664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13950	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11146	318885.18	60118.916	115700.05	124200.37	610118.79	977686.9	90326.7	691220.15	330370.6	89443.304	249359.91
K11151	1272071.8	216614.84	188326.08	426787.25	893446.1	85104.957	562223.37	765191.71	628574.29	186042.14	31076.33
K11152	6139010.3	4696653	16800982	13961631	11843972	17663061	20619243	9292182.6	2413183.5	1.321264e+08	4393624.1
K11153	6169.5092	23853.941	0.79902021	0.79902021	4980.207	22138.963	107189.94	3547.3107	338890.58	22370.967	16242.994
K11157	641681.08	81304.174	82612.094	1048650.3	291095.04	35754.074	876459.87	588917.38	48253.29	4234735.7	1165858.7
K11158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07249	2246813.5	2411258.9	8446664.2	11848550	1.0535699e+09	5594815.7	18719407	1.5955255e+08	22056697	28297151	3787319.7
K07411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09516	2549998.2	235274.31	1022162.4	854010.84	2529906.8	5522797.5	1268810.5	2289396.3	174232.53	2837172.7	707371.04
K01698	1074840.3	2005362.3	3165248.3	5621727.1	2043212.6	7167131.8	3935258.6	3362865	228856.18	1275237.3	316375.92
K01749	3102631.4	4236191.8	5940663.4	21380647	3979731.6	6737649.9	18774305	3145769.6	18672332	17321617	1992853.5
K01719	659662.87	530437.43	146724.83	460784.26	1310513.5	682877.91	836906.28	55195.959	68489.021	1588699.5	307600.86
K00589	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01599	6717023.5	5345106.5	16502683	4503977	2816849.4	14796595	43599053	5091364.7	21535817	8494027.4	9611852
K00228	4929571.8	4837441.8	22355370	10571213	8074691.2	11866386	30060362	7889703.3	5476315.8	18589998	11119931
K00231	2885630.6	400720.1	5967819.5	5107728.2	2075319.5	7635792.1	2943129.2	1907904.7	879337.55	8789391.9	2384915.8
K01772	1668569.8	7865789.5	8509990	4789038.3	4129725.2	6055885	8731783.9	1949469.9	3922828.3	88469177	2461353.5
K00798	3337268.4	2318712.5	4580099.5	11268805	3854744.9	24984987	8346554.9	3061927.4	1597108	42540327	1193174.6
K04035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10960	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00510	14493538	8297117.9	26356675	48694886	52807356	44273097	28732221	10288820	5491945.7	20591419	11919141
K00214	16910321	16102795	27991368	16249673	13565077	56283890	23298631	16959335	6860531.4	39415951	11477969
K01764	22083628	3414471.8	5802601.1	18084005	11913575	28769331	19612298	4650369.3	5193860.2	18655907	3256527.3
K02217	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13624	0.79902021	808.50714	51117.866	12935.373	5202.7607	13257.976	0.79902021	63471.339	1462.9959	14789.476	2269.3636
K00522	50407332	24697281	11500147	33824733	18087940	55151606	47583255	27375311	22474688	1.1341202e+08	3908888
K13625	3300765.2	5172513.9	5955768.6	2150339	6036504	11083643	8334782.5	59055236	11885416	7780756.8	11285787
K03183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06125	187385.51	0.79902021	372646.2	22628.015	91025.302	151212.32	93095.522	0.79902021	53968.127	41706.565	0.79902021
K00591	695366.73	365610.13	854726.28	2617199.6	883552.77	1617665.8	2112232.8	430863.03	244247.75	3970892.4	526584.06
K06126	925118.69	4154792.1	5097650.9	1907442.6	1126013.4	1874948.7	2055346.3	812858.09	1338335.4	2753807	898546.7
K06127	1645464.5	480289.6	3418535.8	3534430.1	3662692	3817370.1	1936659	1300390.1	301033.97	3856169.2	856797.21
K06134	112922.45	109798.77	263504.63	572096.25	175449.2	229029.25	140730.87	244276.45	317179.5	652250.16	145199.81
K02551	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08680	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14759	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01661	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00787	24707043	56363098	46517632	32320671	12483780	59845314	37311670	11973778	12453552	30330467	6657474.7
K13789	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00804	579098.93	561459.33	1282094	706783.38	591594.97	1373121.1	3702074.8	3722060.3	869954.16	2447901.6	451779.51
K00805	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12504	247616.52	83890.77	166163.71	486842.49	181441.71	138763.08	415342.23	55920.359	368032.57	147453.03	27282.001
K12505	102101.81	44459.963	35785.999	357697.99	291994.55	93687.496	115392.26	200716.72	10916.941	322886.62	21604.994
K00806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11778	82304.078	46413.935	114941.53	226985.24	141058.71	25881.727	32478.373	41721.105	34013.66	241826.11	2861.3451
K02291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00791	274983.32	109117.34	720650.44	368232.68	329162.75	332968.41	1205922.5	26182.312	308145.58	569693.86	74535.725
K05955	2267329.6	2759283.7	2230750.8	1552096.4	4630457.2	6056144.4	8779900.5	4271009.2	2027296.8	5412197.9	1871925.9
K05954	91952.59	147969.73	120738.14	85276.015	310293.83	227122.86	989395.29	215857.59	366170.96	120806.23	58208.814
K11713	3295851.8	3311497.2	1531862.6	2406283.5	1872668.9	2311440.6	1838135.4	5290274.1	465791.11	7662493.6	2209451.5
K14050	2585031.4	4487864	3856542.1	8380677.3	2182822.6	3875807.5	6676024	3561261.8	1211642.1	4735894.3	1184199.1
K05956	8768235.4	1844507.6	14252569	4174030.8	3464170.1	3649804.4	6436832.4	2997100.5	1224210.9	6303166.9	2505726.7
K14137	161444.79	91888.705	1021724.1	822312.14	70014.749	144450.77	184084.86	566868.31	19511.215	2016895.4	83381.186
K01662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00991	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00919	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00021	178574.39	107852.42	367942.8	884006.64	621289.17	621869	59214.122	115622.4	57283.553	1913722.7	4985.1059
K00938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01597	1890965.4	3851126.5	16209907	13805013	2798322.4	17788347	5089840.5	7975121.4	4797528.8	2368536.2	1445746.9
K01823	8699650.1	7088202.6	5211233.9	13554659	6176400.7	15391321	10247388	7157101.9	3292094.6	8168423.9	2970214.8
K12467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09835	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14605	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09840	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10210	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14939	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00257	6445973.1	5140642.9	8160111.5	12942995	3884567.5	13373393	14791695	3689935.2	1383970.5	32533061	2598446.5
K00083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01757	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01044	247343.26	220346.48	1409797	493126.88	283967.27	795703.76	118228.01	36051398	142218.27	966810.55	236456.68
K00622	50384.681	717426.31	997424.45	676122.71	246783.02	1284871.5	1145032.5	116749.75	116800.85	1749983.9	386726.75
K12154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K15374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
