KO number	hsa Geiger 2012 HeLa	hsa Geiger 2012 Jurkat	hsa Geiger 2012 U2OS	hsa Geiger 2012 MCF7	hsa Geiger 2012 A549	hsa Geiger 2012 GAMG	hsa Geiger 2012 HEK293	hsa Geiger 2012 HepG2	hsa Geiger 2012 K562	hsa Geiger 2012 LnCap	hsa Geiger 2012 RKO
K08282	6.4903315e+09	9.1914722e+09	1.100981e+10	1.1686484e+10	3.904688e+09	6.8298047e+09	9.7643392e+09	4.6628874e+09	1.4751593e+09	1.0373901e+10	2.6324012e+09
K08789	27600294	2.0197999e+08	1.3460257e+08	55788056	1.0524909e+09	1.4069077e+08	2.4279988e+09	4633516	42630256	2.2007035e+08	1.1278415e+08
K08790	8.1473954e+08	1.6163339e+09	2.7778065e+09	1.6345674e+09	9.8781166e+08	2.7663011e+09	3.8676956e+09	5.0800794e+08	6.1180766e+08	1.9281077e+09	7.8570923e+08
K08791	75219133	1.1313159e+08	3.6775488e+08	3.8369627e+08	1.2052906e+08	3.8755488e+08	3.944007e+08	31864410	1.8631292e+08	2.0038167e+08	64779175
K08793	18852123	5069286.1	2235468.9	16875410	98409222	64520236	20456971	1730801.8	1857.6034	60185583	1857.6034
K08796	1857.6034	18193670	5046815.7	4018780.3	5127136.8	1857.6034	72198804	1857.6034	1857.6034	10018734	48384850
K08798	46193705	1.0825361e+08	84588971	5.7241111e+08	1.0880232e+08	2.950053e+08	3.7529736e+08	1.2103896e+08	1.7096787e+08	2.6073839e+08	1.1062921e+08
K08799	1.7199969e+08	86462598	6.8110439e+08	1.7072476e+08	2.7578159e+08	7.3902588e+08	5.4865463e+08	1.0187854e+08	2.729098e+08	2.0310876e+08	46989509
K08800	1857.6034	1857.6034	1857.6034	1857.6034	15288046	1857.6034	1857.6034	332155.61	1857.6034	1857.6034	1857.6034
K08801	33254908	1.8154299e+08	46888398	30945212	7732133.8	49298512	3.6732197e+08	19325999	70297314	30029478	32957687
K08802	20921527	60275569	57607100	9619791.6	43386959	6.3117559e+08	1.2814377e+08	27895752	37389383	1.1849818e+08	25052638
K08803	2.8927909e+08	1.1787441e+09	3.0201519e+09	2.7700127e+09	2.0401142e+09	4.2788811e+09	3.0796781e+09	1.1073239e+09	1.7142051e+08	4.3194317e+09	1.6623941e+09
K08804	73570913	3.9300378e+08	4.4838736e+08	1.5316302e+08	94737564	3.4228575e+08	3.4084388e+08	1857.6034	41857605	2.1094023e+08	81111277
K08805	3.760555e+08	69635574	4.5195738e+08	3.2785374e+08	1.7063444e+08	6.7447232e+08	5.3796299e+08	2.127939e+08	2.1908832e+08	69572234	99117896
K08806	1857.6034	1857.6034	32826118	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	36817629	1857.6034	1992489.6
K08809	1.721452e+08	5587708.5	86107097	40795957	3459844.5	18457589	14485245	5110706.3	26498929	50540644	7674497
K08810	1.2423195e+09	8.8643257e+08	1.2977652e+10	5.399553e+09	2.3459681e+09	1.5786686e+10	1.1396501e+10	9.9568183e+08	5.2164995e+08	6.5858635e+09	1.4880263e+09
K08816	5.6260728e+09	8.353193e+09	1.1270283e+10	1.0439501e+10	8.5104811e+09	5.2251658e+09	1.5172054e+10	1.094622e+09	3.7686183e+09	7.1961328e+09	3.1825131e+09
K08827	2.6652991e+09	2.0676136e+09	2.8796229e+09	4.1062398e+09	1.6107557e+09	3.4634017e+09	5.3708033e+09	1.0329804e+09	1.3680783e+09	5.2074991e+09	4.4690918e+08
K08831	6.2558284e+09	7.0633916e+09	1.2268567e+10	1.0712104e+10	3.7535181e+09	7.1432976e+09	1.555369e+10	1.9838399e+09	5.9752443e+09	6.2387758e+09	4.2446079e+09
K08832	54184461	68826894	1.8010404e+08	1.5940029e+08	25693091	35497559	43967527	15441300	18304804	50827257	34659537
K08833	3.5209771e+08	4.2188376e+08	9.2549219e+08	7.8621747e+08	3.8991236e+08	7.6951589e+08	2.1607914e+09	3.0983299e+08	93999728	8.7926184e+08	6.4496021e+08
K08835	2.5058847e+09	6.0696287e+09	8.7936443e+09	3.434144e+09	2.7084733e+09	6.4907549e+09	5.4549701e+09	1.8756141e+09	1.2961586e+09	8.3206712e+09	1.005134e+09
K08837	5.1302656e+08	8.5089005e+08	1.4658278e+09	2.9945776e+09	2.1264579e+09	3.3014344e+09	8.3896442e+08	4.625873e+08	51446346	4.1386271e+08	3.5185146e+08
K08838	8.3998878e+08	6.3572241e+08	9.6997486e+08	1.133074e+09	1.5962588e+09	1.4335779e+09	1.9766587e+09	3.8739639e+08	7.9953242e+08	5.7335169e+08	5.1855321e+08
K08840	1.4799768e+08	17720807	50627459	24312715	1.1032117e+08	1.5820592e+08	7.8685544e+08	1.2399281e+08	4.2224831e+08	1.8993768e+08	1.3758515e+08
K08844	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08846	1.7315655e+08	61761528	5.7681439e+08	1.8204628e+08	1.3285988e+08	3.0839815e+08	4.335408e+08	34199229	74089258	1.4920905e+08	7.9454174e+08
K08847	1857.6034	78544573	1857.6034	1857.6034	1857.6034	6848982.5	1857.6034	1857.6034	1857.6034	7684011.5	1857.6034
K08848	1857.6034	1857.6034	9.7801392e+08	1.2133914e+08	84683930	1.0945863e+08	11957477	1857.6034	1857.6034	1.0194457e+08	1857.6034
K08849	4.8370292e+08	88127472	1.6945747e+08	1.3116798e+09	2.7411908e+08	2.5154831e+08	2.0777546e+08	29961665	11747141	34271232	50912524
K08851	7.412461e+08	2.0318401e+09	2.731919e+09	2.5914504e+09	1.0533259e+09	1.9625704e+09	3.8390253e+09	9.0184152e+08	1.1173372e+09	2.9978223e+09	8.7890454e+08
K08853	9.1557661e+08	8.8892343e+08	3.8527136e+09	7.4308127e+08	1.5503885e+09	2.7507077e+09	1.2846252e+09	1.1909654e+09	1.9096982e+08	1.2141763e+09	6.1983129e+08
K08854	1.1726665e+08	59979558	1.7803e+08	1.2642498e+08	2.000479e+08	2.1011778e+08	2.6025357e+08	1.3284888e+08	6.248357e+08	38995626	29549549
K08855	8.6561318e+08	1.4833236e+09	8.9333748e+08	2.0161026e+09	1.217129e+09	3.8144008e+09	3.6900063e+09	6.1240262e+08	6.2750498e+08	2.5664802e+09	8.8195906e+08
K08857	1.8318157e+09	8.3129135e+09	3.1317234e+09	1.2181071e+09	2.6031801e+09	3.0521606e+09	7.6517369e+09	1.5850435e+09	1.5363277e+09	8.1915151e+09	1.0338407e+09
K08864	1.9559157e+08	3.6567187e+08	1.4605758e+09	6.2131352e+08	4.2288132e+08	2.3570946e+08	1.4355599e+09	2.7110211e+08	3.2229772e+08	6.7441752e+08	1.1040389e+08
K08867	9.1229498e+09	3.2203514e+09	1.2327494e+10	5.6755151e+09	7.3427493e+09	9.1253125e+09	2.3183498e+10	2.1388692e+09	2.8077195e+09	7.7260685e+09	1.7156119e+09
K08872	26674899	34062130	20478648	42717314	32002447	13723014	1.325522e+08	17831377	73147637	69693515	42393355
K08878	4.0976215e+08	1.2604469e+09	5.4685738e+08	1.6718175e+09	4.6735937e+08	1.2481906e+09	1.0301778e+09	2.3225106e+08	8.6231083e+08	7.5960003e+08	2.1261951e+08
K08880	11999985	27988318	59543397	1.1745453e+08	16088560	27192596	59512375	18158219	9357344.3	81116326	1667168.3
K12567	2.3765448e+09	3.1398958e+09	3.4901034e+09	2.1456128e+09	4.529464e+09	2.0014583e+09	2.2196419e+10	1.282252e+09	2.0287671e+08	1.3759903e+09	7.2057602e+08
K13302	1.1971193e+09	1.4372582e+08	1.4631815e+09	1.5069271e+08	2.1687039e+10	4.8353912e+08	3.9198367e+08	68399575	1.7234443e+08	8.3097903e+09	9490640.7
K13303	1857.6034	1857.6034	1857.6034	1857.6034	19638827	1857.6034	9301373	7969524.6	1857.6034	1857.6034	1857.6034
K13304	12333696	22118307	41537487	16240544	9459197.2	55640348	2.3469202e+08	9056820.6	1025230.1	59051697	40081521
K13412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00898	1.8639396e+08	4.5249939e+08	4.4411323e+08	5.9263084e+08	3.2829226e+08	1.0801346e+09	1.3783723e+09	1.0276747e+08	44501667	1.6773972e+09	62548516
K12077	89456486	1.055649e+09	5.3339576e+08	2.174404e+08	1.8706359e+08	1.6063792e+09	7.2762797e+08	59886126	1.0522105e+08	6.3630269e+09	4.9003443e+08
K00905	1.4867167e+08	86727380	1.1027169e+08	4.3251562e+08	1.6686273e+08	2.0838439e+08	8.0409752e+08	1.4874838e+08	28745184	2.3086009e+09	1.8794057e+08
K08290	1857.6034	1857.6034	22385518	32243440	23082119	3667263.1	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034
K08283	4.402153e+08	1.0654605e+09	1.3520849e+09	1.6536388e+09	6.0528137e+08	2.8216501e+09	1.4781094e+09	4.6223842e+08	6.2121893e+08	8.3790221e+08	6.013608e+08
K05410	8.9047175e+08	7.9187968e+08	2.1393703e+09	2.7991631e+09	1.5543446e+09	3.6596234e+09	2.5583979e+09	1.5412815e+09	4.5057926e+08	3.272528e+09	4.4734139e+08
K06070	7.8898693e+08	1.5448299e+09	3.1245792e+09	1.7637656e+09	1.388767e+09	2.0321583e+09	6.9388233e+09	5.4703634e+08	3.8208107e+08	2.742794e+10	4.0425536e+08
K06071	5.9101603e+09	2.7707112e+09	5.1945671e+09	2.8727803e+09	2.3296596e+09	6.6270091e+09	1.5729956e+10	1.1050297e+09	1.247111e+09	4.57819e+09	9.6689923e+08
K07359	2.4781424e+08	2.5377752e+08	1.0295921e+09	3.2486817e+08	1.4724336e+08	3.4550929e+08	1.1165222e+09	66060333	2.146799e+08	1.0998701e+09	1.5542499e+08
K08794	3.1867388e+08	4.7000806e+08	1.1168335e+09	3.0066835e+08	3.7107657e+08	3.7085069e+08	3.4401323e+09	2.249677e+08	1.5625131e+08	6.913617e+08	7.1530296e+08
K08292	2.1460708e+08	1.521951e+08	3.5772305e+08	1.2088623e+09	2.8081447e+08	8.030258e+08	1.3012105e+09	4.9730747e+08	5.4276735e+08	3.221002e+08	1.1586332e+08
K02088	10307267	1031803	3.0774399e+08	1857.6034	1857.6034	1857.6034	88228841	1857.6034	83212144	1857.6034	6119288.8
K02090	1.4418671e+09	2.5315326e+09	7.7072763e+08	2.7053906e+09	8.0872571e+08	3.7704485e+09	3.0964866e+09	8.2452011e+08	6.7330668e+08	3.4711728e+09	9.7323752e+08
K02208	4.2055626e+08	5.8466298e+08	7.4292059e+08	1.0218272e+09	3.4790107e+08	3.2149676e+08	9.7411241e+08	5.5709916e+08	2.9894398e+08	5.9248748e+08	5.4824354e+08
K02211	1.0292234e+09	8.8044852e+08	1.8859183e+09	1.593273e+09	6.4859718e+08	8.9986629e+08	1.955153e+09	4.5608163e+08	1.084727e+09	2.4654636e+09	7.7197566e+08
K02449	15381703	8598230.6	17264475	16895008	14461716	46907244	22038812	7436143.1	28854302	1857.6034	3291385.5
K08818	2.1704621e+09	2.8224072e+09	4.8282655e+09	2.8126789e+09	2.1939358e+09	3.0815256e+09	3.8253946e+09	2.0969851e+09	2.0536207e+09	4.1347983e+09	9.7941049e+08
K08819	6.8141346e+09	2.7776506e+09	1.0210046e+10	5.1417021e+09	3.0014584e+09	5.7915432e+09	1.1742456e+10	1.3173504e+09	4.7522728e+09	3.6099035e+09	8.4513521e+08
K08820	3.7704134e+08	6.6905596e+08	1.521807e+09	4.6694831e+08	1.8575371e+08	6.9454316e+08	1.0837391e+09	1.8913361e+08	1.4714077e+08	7.6840578e+08	1.8185117e+08
K08821	1059986.2	1857.6034	2.0381778e+08	23810657	1857.6034	26046823	1857.6034	1857.6034	6703876.2	76550269	1857.6034
K08824	371242.83	298782.4	1857.6034	1857.6034	1511216.2	758543.78	6729316.8	1857.6034	93262.38	1857.6034	432625.67
K08839	16927909	21744777	4.5615731e+08	2.3449058e+08	98603894	4.4054718e+08	4.4036647e+08	46126726	50815056	2.8133149e+08	21588152
K08293	7.228987e+08	7.5079496e+08	2.0373875e+09	1.2975293e+09	6.0982248e+08	1.6007204e+09	2.0861288e+09	1.5153096e+09	2.3353556e+09	9.9774235e+08	7.2108397e+08
K08815	34966237	1.2742627e+08	5.3689621e+08	80722097	85861954	77192947	89804441	19837483	1857.6034	3.8682348e+08	1.3508234e+08
K08822	1.1122497e+09	8.5404359e+08	1.4303593e+09	2.8992878e+09	1.5925983e+09	1.6685684e+09	7.1042335e+09	5.9688985e+08	9.2946999e+08	9.567165e+08	7.7519785e+08
K08823	7.4439534e+08	1.0959094e+09	6.5646831e+08	9.1099387e+08	5.4772858e+08	6.0958582e+08	7.2417596e+08	1.6496839e+08	3.9908649e+08	5.7265653e+08	6.3016111e+08
K08825	4.0203368e+08	1.2284092e+09	1.3194581e+09	1.2082463e+09	5.4649783e+08	9.4306282e+08	2.4647561e+09	4.6783729e+08	2.9253416e+08	1.1455693e+09	1.0407922e+08
K08865	2.86586e+09	1.3897956e+09	1.0203688e+10	2.5732837e+09	1.5533341e+09	1.5754419e+09	5.6313713e+09	2.5632693e+08	1.8830677e+09	1.2383182e+09	6.2218416e+08
K07588	1.2414655e+08	4.4278986e+08	35133532	2.2859017e+08	64337675	1.5315443e+08	62266049	21584086	23884291	2.20162e+09	53050117
K11822	35832811	6544143.2	19256804	37589331	41255192	2.0967579e+08	1.8370446e+08	5.8073977e+09	27794522	2.296194e+08	1.2237454e+08
K01021	47039200	29646427	9.2637162e+08	1.2174337e+09	1.9988222e+08	2.0243128e+08	1.2006071e+08	1.840982e+08	44605568	8.6796158e+08	1.441358e+08
K01025	53371764	1.4185002e+08	28264255	3.3502584e+08	2.2478268e+08	40652814	16142827	1.2535653e+08	272499.14	12375969	1.7324612e+08
K01050	2953112.6	1857.6034	635489.57	1857.6034	1857.6034	3486322.9	1857.6034	1857.6034	2242782.6	49050388	1080243.3
K01056	1.1577462e+08	26893932	1.8826238e+08	6.4620046e+08	1.0792854e+08	4.7722687e+08	74835072	53356177	31558460	1.0572021e+09	3.0498278e+08
K04794	2.188176e+09	1.1603836e+09	2.3257477e+09	4.1013703e+09	2.3078955e+09	4.1188442e+09	5.9825328e+09	1.930728e+09	1.254105e+09	3.8196719e+09	9.9286465e+08
K05970	1.3201574e+08	57224997	2.002689e+08	7.1037526e+08	2.9194324e+08	4.3942183e+08	2.0043129e+08	2.7945455e+08	52064240	4.882631e+09	44146824
K07188	32647457	72884118	51001886	87654687	27669327	1.9127101e+08	2.2006451e+08	11168756	817824.28	1.0744691e+08	34078397
K13619	2.2235378e+08	3.5795437e+08	3.3604132e+08	3.64085e+08	3.7753219e+08	1.1529668e+09	5.5424837e+08	3.2406991e+08	79356564	2.6227146e+08	3.3015271e+08
K13806	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01090	1.3975123e+10	1.7140447e+10	4.3140096e+10	2.4892753e+10	1.520227e+10	2.3249037e+10	4.9677104e+10	9.6017935e+09	1.4481277e+10	1.9772841e+10	1.269791e+10
K14165	2.3646802e+09	1.1509418e+09	6.0925451e+09	6.0292582e+09	3.0848041e+09	1.8745566e+09	3.8743371e+09	1.206782e+09	1.2816178e+09	6.3267381e+09	1.754545e+09
K14167	1857.6034	37139871	19293686	34460498	1857.6034	1857.6034	1857.6034	2193108	6776812.4	1857.6034	1857.6034
K01102	1.7215186e+08	5.5835574e+08	7.9731993e+08	2.0214783e+08	80389646	2.7564315e+09	2.6408697e+08	63103886	24359985	7.5431762e+08	3.7158049e+08
K01104	7.1093751e+09	5.1527004e+09	1.6206641e+10	8.934041e+09	6.6812188e+09	1.7110349e+10	1.2591904e+10	5.3518865e+09	3.9289801e+09	1.5583159e+10	2.7434832e+09
K07817	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13084	1.3284575e+08	3.0192537e+08	6.6480294e+08	5.8867855e+08	6.4982595e+08	9.4240273e+08	1.1404764e+09	4.6328639e+08	52647115	1.485981e+09	3.180651e+08
K01121	2.8060097e+09	3.4003445e+09	9.0049997e+09	2.9758529e+09	6.3681508e+09	9.3899768e+09	6.9366941e+09	1.3531521e+10	1.4917806e+09	8.7306866e+09	1.2328794e+09
K01128	96978099	64153844	1.3445621e+09	1.8588485e+09	24024739	2.4919716e+08	5.5618617e+08	1.7112128e+08	70695223	4.9888202e+09	1.8088726e+08
K13216	2.0245877e+09	2.0477786e+09	3.5026844e+09	2.4328967e+09	1.3177602e+09	3.8394679e+09	9.0104136e+09	1.2798859e+09	1.702885e+09	3.4027966e+09	1.5257552e+09
K13985	3788929.7	2100169.6	37905035	33225183	2433709.6	6030648.3	1857.6034	563148.01	1857.6034	20038773	647368.15
K12579	39684324	29980831	12981846	79642710	11369252	10568740	1857.6034	22375700	140095.87	83058451	41529083
K01170	5.0764532e+08	2.816261e+08	9.5382772e+08	1.2939274e+09	5.5665421e+08	6.2212456e+08	1.5058569e+09	74002994	3.5605604e+08	1.1912407e+09	5.4913857e+08
K13915	47195044	16733357	52813652	17967648	30075395	27658230	1.043175e+08	1.9975072e+09	23760590	19152884	37489261
K07759	3.0809385e+08	3.4083381e+08	6.2075009e+08	4.7627083e+08	4.0261265e+08	5.1699668e+08	1.101648e+09	1.2332277e+08	3.2693717e+08	1.0301527e+09	1.7883759e+08
K11687	6.9631945e+08	1.4394374e+09	3.6168962e+09	1.0492625e+09	7.5750945e+08	4.6859528e+09	3.6428451e+09	1.6484304e+09	5.2529995e+08	4.9323638e+09	7.5408549e+08
K12310	74191036	5.7298441e+08	4.5269447e+08	2.4067311e+08	1.3677175e+08	7.0797588e+08	1.2986944e+08	2.9238015e+08	51872378	6.4865589e+09	24150816
K01245	1857.6034	1857.6034	3779922.8	4615658.4	11677800	1857.6034	28560914	1857.6034	1857.6034	1.7371659e+08	57673300
K01462	6.5810428e+08	4.5330029e+08	4.1983797e+08	2.4719399e+09	9.3052295e+08	5.0439183e+08	1.6051011e+09	2.9779547e+09	5.1566543e+08	5.8049927e+09	2.0984443e+08
K01463	8752316.5	19954906	65960467	45520893	28852492	49733570	14502274	27788460	19339481	44212727	49156585
K01481	1190487.1	373344.13	1857.6034	82479977	1857.6034	3996596.6	33324515	1857.6034	27698067	1857.6034	28535224
K01482	3.5223418e+09	4.7866759e+09	1.0002934e+10	2.8714188e+09	1.8990646e+09	9.6847794e+09	1.6688813e+10	8.6303905e+09	4.3285909e+08	1.1348764e+10	3.2131728e+09
K12968	1.164977e+10	1.0363866e+10	1.3686273e+10	2.0140875e+10	1.0754768e+10	1.0434384e+10	2.6005673e+10	4.1577167e+09	2.6921868e+09	2.1497829e+10	5.6075055e+09
K01506	9.3826208e+08	2.2825264e+09	2.2836191e+09	8.6709668e+08	1.613465e+09	3.3783979e+09	2.6384538e+09	1.2541193e+09	4.0694332e+08	3.2515969e+09	1.969816e+09
K13194	5.8554562e+08	2.2857983e+08	40492592	1.1979625e+08	45545568	2.305551e+08	5.9698613e+08	1.0536073e+08	28332752	7.3857322e+08	92309888
K08077	6394924.5	1.3905604e+08	6725577.2	74019189	14153602	35324696	49434392	832687.95	5101424.6	1.0270536e+08	14828776
K07766	2.1703655e+09	3.1876799e+09	6.9215106e+09	2.9434853e+09	1.3812756e+09	5.1493213e+09	9.508106e+09	3.0496654e+09	2.8999963e+09	4.8393059e+09	3.1353787e+09
K01529	3.2068755e+10	1.0117909e+10	4.4152834e+10	3.8471654e+10	1.98012e+10	2.4561397e+10	5.3418758e+10	1.4714898e+10	1.4855586e+10	3.0858253e+10	1.4730638e+10
K01530	1.2049014e+09	1.5647126e+09	1.5172484e+09	2.8607548e+09	1.5716367e+09	4.5292048e+09	3.8719322e+09	5.7019505e+08	4.6588314e+08	3.3945027e+09	4.9690516e+08
K01533	1.2749008e+08	64503431	1.314855e+08	3.8815194e+08	1.0407659e+08	3.0830439e+08	2.3769214e+08	3.4156834e+08	4.1408976e+08	1.3785813e+09	1.3565968e+08
K01537	1.6050094e+09	6.090995e+08	1.3595406e+09	1.2089675e+09	7.3647607e+08	2.933191e+09	1.3795492e+09	3.4462034e+08	1.8031597e+08	3.0837418e+09	4.3150644e+08
K01539	3.4333947e+10	1.6876465e+10	7.2603019e+10	6.8056558e+10	3.1664444e+10	1.2944878e+11	8.2835643e+10	8.2230359e+10	1.3193517e+10	1.3934085e+11	7.1227395e+09
K12646	28876317	4.2991198e+08	2.6929809e+08	1.3863129e+08	69453570	8.8841606e+08	60249048	1.2175448e+08	25371238	83799576	11674542
K12649	4853788.2	1857.6034	1857.6034	1857.6034	1857.6034	69399999	1857.6034	4869261.2	1857.6034	1857.6034	3088835.2
K01551	6.8105921e+09	8.2177705e+09	1.0638811e+10	2.0702726e+10	5.5481755e+09	1.3435938e+10	2.001247e+10	4.0825098e+09	2.7509143e+09	1.140233e+10	7.6786245e+09
K10823	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07767	1.1886329e+08	4.067603e+08	7.0893269e+08	3.0691668e+08	1.6942704e+08	4.4436664e+08	1.8577526e+09	2.9620555e+08	3.1419732e+08	3.1057291e+08	1.7133445e+08
K13254	1.2887762e+09	2.5187209e+08	8.7404172e+08	5.7260373e+08	5.22718e+08	1.5150247e+09	1.2816894e+09	2.9391044e+08	3.2216372e+08	6.753954e+08	74107898
K06027	5.2040093e+09	9.5389267e+09	1.6994209e+10	2.6478732e+10	9.2760655e+09	1.9485867e+10	2.2370325e+10	8.577512e+09	3.0342267e+09	2.285249e+10	3.4577893e+09
K12647	64456684	13852440	22403969	2.1690437e+08	26374897	2.2562291e+08	30042776	31833755	12892182	42501342	17589483
K13116	1.6344109e+09	2.4495843e+09	2.366085e+09	5.7630272e+09	2.3193076e+09	5.2057998e+09	6.5868177e+09	8.8251425e+08	1.0518054e+09	2.2114539e+09	5.9592032e+08
K13117	99823645	5.6163766e+08	2.8665991e+08	3.298273e+08	1.5677099e+08	1.0735259e+09	5.2662226e+08	1.297385e+08	86579962	2.4646911e+08	79977540
K13177	1.492828e+10	1.8663834e+10	5.5514817e+10	3.2640462e+10	1.8394538e+10	3.3512945e+10	5.9903702e+10	1.3406854e+10	9.6160232e+09	4.3098395e+10	1.1861964e+10
K13178	2.304318e+10	3.0900193e+10	2.8413077e+10	2.2596606e+10	2.0621209e+10	2.341835e+10	7.7701728e+10	1.5297422e+10	1.4809907e+10	4.4004195e+10	1.2433585e+10
K13182	2.9652072e+10	3.0218986e+10	5.1840798e+10	5.9548481e+10	2.5504672e+10	4.9828821e+10	7.8616272e+10	2.7404455e+10	1.9088453e+10	6.0415871e+10	2.341212e+10
K13183	1.7147539e+09	2.4390938e+09	5.6194453e+09	2.8736099e+09	1.823558e+09	2.3931327e+09	7.7121058e+09	6.4650659e+08	2.0460615e+09	2.2811881e+09	9.5898543e+08
K13184	6.8123303e+10	4.9413121e+10	1.0544783e+11	9.5096787e+10	6.0218273e+10	6.7264322e+10	2.0483989e+11	4.0391458e+10	4.6052087e+10	1.1270141e+11	2.6537426e+10
K13185	9.2713123e+09	4.1915359e+09	9.8593923e+09	8.2543619e+09	5.4163326e+09	6.2439941e+09	2.1071711e+10	4.3294845e+09	4.6791209e+09	4.3297184e+09	2.7038663e+09
K13982	76888576	1857.6034	1857.6034	1857.6034	1857.6034	28579075	1857.6034	5239965.5	535065.09	1857.6034	1857.6034
K09020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10028	9.0139663e+09	3.5777246e+09	9.2319288e+09	1.086901e+10	8.127316e+09	2.2465296e+10	1.3536928e+10	6.4484353e+09	2.1667709e+09	2.8877182e+10	5.2139981e+09
K01724	1.0596418e+09	4.4851912e+08	4.3903088e+09	4.3433378e+09	5.4143088e+09	1.7335623e+09	4.4767285e+09	5.2028261e+09	6.2790363e+08	7.9988921e+09	2.1155871e+09
K03177	8.1699773e+08	3.1118645e+08	1.3635677e+09	1.2082022e+09	6.1635567e+08	6.3497465e+08	1.5882875e+09	6.6404206e+08	1.5267806e+08	2.6634507e+09	3.1335715e+08
K06173	1.7610179e+09	6.9363285e+08	2.1276956e+09	3.2561624e+09	1.1309174e+09	8.9563314e+08	2.9652518e+09	1.6657425e+09	1.1624381e+09	2.5746344e+09	9.9132106e+08
K01855	3.2480155e+09	1.057601e+09	5.8466323e+09	7.7528409e+09	2.0448299e+09	3.1549511e+09	9.8699768e+09	2.0829606e+09	3.2728794e+09	4.4148361e+09	1.8934873e+09
K06047	1.9162157e+08	56218293	7.4425101e+08	2.6986385e+08	1.2749185e+08	1.6123789e+08	4.4654677e+08	92355394	38991165	1.4537354e+08	1.1658156e+08
K10106	8.7219073e+08	3.4449791e+08	1.9008145e+09	7.6193538e+08	3.7336278e+08	1.8026543e+09	1.270035e+09	1.8277109e+09	2.251928e+08	8.7007902e+08	24542576
K01974	1.8381973e+09	1.3977159e+09	1.9335443e+09	1.0253136e+09	7.8382146e+08	6.3801219e+09	4.5117578e+09	2.3288434e+09	8.0029516e+08	4.8955051e+09	1.8131893e+09
K08812	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	9980888.4	1857.6034	1857.6034	1857.6034	1857.6034
K08814	764721.97	540758.82	1857.6034	99480048	10042231	16928260	1857.6034	15029209	454303.15	79043078	6040873.7
K08868	45652462	3.1406529e+08	22337791	1857.6034	25532227	34873098	1857.6034	14896183	1857.6034	31862130	279669.69
K08869	1.0222435e+09	4.3915243e+08	2.3088028e+09	2.1895619e+09	1.581447e+09	1.6141661e+09	4.9629116e+09	2.6688235e+09	5.0946301e+08	6.6014232e+09	7.3896796e+08
K08870	1.0607158e+10	6.673987e+09	3.9595449e+10	1.04064e+10	1.143369e+10	2.1208033e+10	2.2878853e+10	7.5867037e+09	2.2670643e+09	8.0100905e+09	7.2037237e+09
K08875	1.2127876e+09	1.6870199e+09	1.0458342e+10	1.0155815e+10	2.1515897e+09	1.080531e+10	6.6338049e+09	2.4772588e+09	1.3355106e+09	1.9152048e+09	2.9398659e+09
K08876	2.720672e+09	1.433555e+09	4.0869897e+09	7.3594818e+09	1.4280449e+09	4.1984751e+09	7.0199485e+09	1.1145664e+09	2.5771153e+09	3.0749562e+09	1.6374919e+09
K08879	6.6281289e+08	2.03491e+08	2.9712753e+09	2.7238692e+09	1.7833477e+08	2.0299112e+09	69594288	81384439	35367667	5.3090016e+08	55483016
K15303	4.4157568e+08	40038845	2.0531438e+08	2.8320766e+09	4.0789945e+08	1.0193157e+09	79034918	61645472	12958055	2.1507864e+08	4.914602e+08
K07423	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1857.6034	1.4337846e+08	1857.6034	1857.6034	1857.6034
K07427	1.351018e+08	3760423.2	1.2691165e+09	56680911	2776720.2	46322644	51136682	2236922.2	401120.9	1.3365095e+08	763243.37
K07435	2.3234904e+08	3.2758633e+08	6.4935825e+08	1.4690012e+09	2.1295279e+08	1.1861643e+09	8.2143536e+08	1.4854208e+09	5.6044882e+08	1.1596019e+09	3.9881835e+08
K07436	3.9709387e+08	35680100	3.6088848e+08	3.8996769e+08	2.3975921e+09	3.6546881e+08	33806118	6.3201106e+08	19606138	64335607	9429865.6
K14216	1.2923895e+09	3.417479e+09	8.3950643e+08	1.4726805e+09	2.7954316e+09	8.5995481e+09	1.0765962e+09	6.8671438e+08	37943494	1.9551776e+09	5.4798472e+08
K03898	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03902	6233629.8	8632704	16919406	1.7102329e+08	1857.6034	3344226.4	1857.6034	18662044	858397.35	20121428	28630873
K03908	357482.34	22475426	902663.95	1.1535933e+08	44489435	85995900	5362296	15790691	1.7164322e+08	1.1078637e+08	56482454
