KO number	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
K09466	NaN	NaN	4.6510065e+12	36124.515	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09467	NaN	NaN	NaN	2091.06	39049.768	37514.798	NaN	NaN	NaN	NaN	NaN	NaN
K09468	NaN	NaN	4.1139386e+11	17609.878	21882.432	34765.632	NaN	NaN	NaN	NaN	NaN	NaN
K09239	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77128447	57058449	9.2979705e+09	NaN
K09240	NaN	NaN	5.0514683e+10	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09242	NaN	NaN	NaN	1209.39	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09243	NaN	NaN	1.114388e+10	4027.012	15764.452	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09245	NaN	NaN	3.7045008e+11	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09246	NaN	NaN	NaN	502.48	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09247	NaN	NaN	4.940829e+11	8707.094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11467	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69254542	2.5991042e+08	NaN	0.0312
K11485	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.4945477e+08	4.1663744e+08	3.436918e+09	0.0312
K11486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69107029	0.0312	3.6860564e+10	NaN
K12236	NaN	NaN	NaN	NaN	NaN	NaN	39017084	20284074	3.6304831e+08	1.7359636e+08	1.9571495e+11	0.0312
K09249	NaN	NaN	4.7075669e+12	15368.544	98610.438	100628.73	NaN	NaN	NaN	NaN	NaN	NaN
K09250	NaN	NaN	2.281536e+12	2979.216	149770.78	126942.11	25235049	32114880	3.234021e+09	1.7718093e+09	3.3439028e+09	2255400
K09294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6168930.6	16304637	1.9902727e+09	NaN
K09295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54661470	1.5095881e+08	0.0312	NaN
K09296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
K09298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25754345	24938089	0.0312	NaN
K09299	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66457570	1.3395093e+08	1.2515909e+10	0.0312
K09304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4374187.3	4223576	4.0835127e+09	NaN
K09305	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63922578	1.3166854e+08	NaN	NaN
K09307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	7.1136818e+08	NaN
K09308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1061681	0.0312	NaN	NaN
K07594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
K09313	NaN	NaN	3.3620685e+12	68695.788	26873.462	22411.753	NaN	NaN	1.3594648e+09	2.0733041e+09	1.3628418e+11	7058450
K09321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.2634864e+08	0.0312	NaN	NaN
K08025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55519156	32395639	NaN	NaN
K09451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35567033	34063312	NaN	NaN
K09329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.2900526e+09	0.0312
K09334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2646672.3	2062536.4	NaN	NaN
K08036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.6745043e+08	959369.74	NaN	NaN
K08034	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	578852.45	9688981	NaN	NaN
K09341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	9714551.2	NaN	NaN
K09344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09345	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312
K09348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12815328	0.0312	0.0312	32657000
K09355	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5881998e+08	3.901771e+08	2.2067786e+10	1134350
K09356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94383153	53289059	0.0312	0.0312
K04686	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09359	NaN	NaN	1.516389e+10	22.05	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02646	NaN	NaN	NaN	4215.978	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22979684	20727684	NaN	NaN
K09364	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.0047146e+08	2.839346e+09	2.2122729e+11	7184810
K09365	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5467056e+08	48914804	NaN	NaN
K09370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19189317	0.0312	NaN	0.0312
K09377	NaN	NaN	NaN	NaN	NaN	NaN	1.0826574e+08	62664346	1.7464882e+10	2.252943e+10	5.2115982e+12	98244300
K09378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.5343163e+08	8.7759689e+08	3.8418729e+11	0.0312
K09380	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	2.5422999e+08	NaN	NaN
K09381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	0.0312
K08031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42920699	0.0312	0.0312	NaN
K08035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	0.0312
K09396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0479207e+08	0.0312	4.1995991e+10	0.0312
K09407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
K09387	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.239501e+08	1.9452594e+08	0.0312	NaN
K06620	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31527323	2.2368868e+08	2.9362446e+08	239940
K09389	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
K04682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19111456	1.4371087e+08	1.130906e+09	0.0312
K09390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	61597836	7.9503229e+09	0.0312
K09391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	28699201	4.7377576e+09	0.0312
K04683	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1076723e+08	1.8252618e+08	0.0312	1644100
K09392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11847094	76537436	0.0312	NaN
K09397	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312
K09399	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28053502	0.0312	0.0312	417298
K09404	NaN	NaN	NaN	NaN	NaN	NaN	1.2578199e+08	1.1960678e+08	1.1799341e+09	4.7723421e+09	1.7311775e+11	14678600
K09405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.0321583e+08	681019.72	NaN	NaN
K09406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74650908	2.0779796e+09	8.1412275e+09	0.0312
K07201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	48972376	NaN	NaN
K09408	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35213227	54070453	NaN	0.0312
K12358	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09409	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.8300157e+08	2.6044486e+08	1.2646954e+10	354960
K09412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09413	NaN	NaN	NaN	371.676	13206.624	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09414	NaN	NaN	NaN	NaN	NaN	NaN	10273862	23049099	4.4176861e+08	2.2683011e+09	2.7284373e+11	1306630
K09415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33208499	0.0312	5.553489e+08	NaN
K09417	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312
K09419	NaN	NaN	1.5271389e+11	8228.374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09420	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	148916.7	0.0312	NaN	NaN
K09421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.8434978e+09	6.9351085e+08	1.1313366e+09	0.0312
K09453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61519622	36118952	4.6169104e+10	NaN
K09423	NaN	NaN	8.131086e+10	3797.913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09424	NaN	NaN	9.10926e+12	105492.78	171370.89	193162.32	NaN	NaN	NaN	NaN	NaN	NaN
K09426	NaN	NaN	3.8975683e+12	97491.722	75402.552	68771.666	NaN	NaN	NaN	NaN	NaN	NaN
K09428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.5088404e+08	2.2577591e+08	1.655635e+10	0.0312
K09429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29262360	3.8992046e+08	0.0312	NaN
K04375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27188067	1.4051489e+08	0.0312	NaN
K09430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	49561334	NaN	NaN
K09431	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	42488033	NaN	NaN
K09433	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	4.7014545e+09	NaN
K03211	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23943470	5.5383935e+08	2.6272001e+09	2594480
K09434	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.001479e+08	3.4986353e+08	2.1625015e+10	452648
K02678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16636444	1.2215097e+08	0.0312	974850
K09435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
K09436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2252698.6	5636209	NaN	NaN
K09441	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.5663559e+08	1.2136943e+09	8.9721736e+10	2755780
K09442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.621967e+09	11639916	NaN	NaN
K10153	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36624845	16236313	0.0312	NaN
K05411	NaN	NaN	NaN	NaN	NaN	NaN	4.6635123e+08	81283485	8.4930795e+08	1.0186101e+09	3.382941e+10	2386560
K09445	NaN	NaN	NaN	NaN	NaN	NaN	2.8314135e+08	6.7626228e+08	NaN	NaN	NaN	NaN
K09446	NaN	NaN	NaN	NaN	NaN	NaN	41097754	4.0176906e+08	81698506	47575603	NaN	NaN
K10154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5373753.6	43995076	NaN	0.0312
K10155	NaN	NaN	NaN	NaN	NaN	NaN	12326215	85231473	NaN	NaN	NaN	NaN
K04693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10239241	37901680	NaN	0.0312
K09448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.7416041e+08	1.0559499e+09	0.0312	1015770
K09449	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09450	NaN	NaN	2.6131248e+12	358.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02580	NaN	NaN	NaN	NaN	NaN	NaN	5.3915583e+08	6.790306e+08	6.4967925e+08	2.497792e+09	4.4498673e+10	5614400
K04469	NaN	NaN	NaN	NaN	NaN	NaN	7.8615735e+08	5.7191831e+08	2.0286284e+09	3.9547114e+09	8.5030377e+09	23670000
K04735	NaN	NaN	NaN	NaN	NaN	NaN	3.6317504e+08	1.865742e+08	5.043279e+09	5.5571358e+09	3.2261186e+11	14766800
K09253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18881092	17495882	NaN	0.0312
K09254	NaN	NaN	NaN	NaN	NaN	NaN	5.5403898e+08	3.6405089e+08	2.0557607e+08	3.799498e+08	5.4940676e+10	368305
K04734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53824574	25756569	7.8996463e+10	0.0312
K02581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.1056528e+08	1.9803496e+08	1.7688609e+09	2029200
K05872	NaN	NaN	NaN	NaN	NaN	NaN	2.5046688e+09	4.0817254e+09	24013031	76754970	8.6535345e+08	1430000
K09256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11104271	62288555	6.567318e+09	NaN
K09257	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.6624612e+08	4.3249901e+08	6.0806655e+10	917748
K09258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.5878906e+08	46394006	4.4537347e+09	0.0312
K09454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.457254e+08	4.1950821e+08	0.0312	635950
K04446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.4724252e+08	5.098562e+09	7.4790147e+10	0.0312
K11220	NaN	NaN	NaN	NaN	NaN	NaN	5.5956056e+09	1.0058132e+10	4.500691e+09	3.0619687e+10	1.1600602e+12	62925000
K11221	NaN	NaN	NaN	NaN	NaN	NaN	5.968822e+08	4.3679322e+08	1.3685327e+08	1.0189139e+09	1.5617638e+11	1821140
K04692	NaN	NaN	NaN	NaN	NaN	NaN	1.3009637e+09	1.0937729e+09	7.3628983e+09	1.0332073e+10	4.3130415e+11	26334000
K11223	NaN	NaN	NaN	NaN	NaN	NaN	4.0611243e+08	2.1302228e+08	8.3418664e+08	7.5344783e+08	NaN	765416
K11224	NaN	NaN	NaN	NaN	NaN	NaN	69024679	63423065	3.336858e+08	2.286458e+08	1.7364259e+11	1117540
K11225	NaN	NaN	NaN	NaN	NaN	NaN	6.5106664e+08	7.880683e+08	5.6136843e+08	3.1647309e+08	1.5389082e+10	0.0312
K04451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2466186.9	3.2095617e+08	0.0312	1658460
K10148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2553543.4	0.0312	0.0312	NaN
K09260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12092942	1.3047172e+08	0.0312	NaN
K09261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K09262	NaN	NaN	NaN	NaN	NaN	NaN	35001566	1.2907928e+08	6.0986142e+08	1.6890489e+09	2.952413e+11	479850
K12412	NaN	NaN	NaN	159.302	22461.01	21441.42	NaN	NaN	NaN	NaN	NaN	NaN
K09265	NaN	NaN	NaN	127.84	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04378	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	0.0312
K09267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4738532.8	3.24227e+08	NaN	NaN
K09268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26155420	1.3373173e+08	0.0312	343350
K09270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81176948	1.231942e+09	7.8141502e+09	1908750
K04495	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	NaN
K04492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27147061	1.5805323e+08	NaN	NaN
K02620	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63008799	0.0312	NaN	NaN
K09272	NaN	NaN	5.52552e+12	65844.216	121475.88	116805.96	NaN	NaN	1.7003922e+10	2.1846172e+10	2.9559763e+12	22971600
K09273	NaN	NaN	NaN	NaN	NaN	NaN	3.8357162e+08	2.8282731e+08	1.0288862e+10	1.5881965e+10	8.9529913e+11	9244400
K09274	NaN	NaN	3.886816e+10	NaN	12124.864	10169.312	NaN	NaN	NaN	NaN	NaN	NaN
K08064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.1167209e+08	3.7870018e+09	5.2567127e+10	0.0312
K08065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.0705437e+08	6.6183472e+08	7.6039341e+10	NaN
K08066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.8791518e+08	1.7053586e+09	3.8837837e+10	0.0312
K09275	NaN	NaN	NaN	NaN	NaN	NaN	38935816	1.2810306e+08	4.1263421e+09	4.9203463e+09	3.0574382e+11	13620560
K06099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.5696922e+09	8.0311162e+09	1.619021e+12	NaN
K09276	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.2509398e+10	4.2283448e+10	1.2982722e+12	2.997e+08
K09277	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1496620	4831828.8	NaN	NaN
K08367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59123549	9.2691481e+08	1.070935e+09	1035500
K09278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	1.4644527e+08	NaN	0.0312
K09279	NaN	NaN	NaN	NaN	NaN	NaN	1.0143283e+08	28145555	0.0312	30954028	0.0312	NaN
K09282	NaN	NaN	NaN	NaN	NaN	NaN	1.0895854e+08	80970273	6.3798492e+09	1.3016961e+10	2.3184778e+11	22684000
K09283	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	1.0676074e+08	NaN	45717000
K06618	NaN	NaN	NaN	NaN	NaN	NaN	91110744	3.0145847e+08	2.3309516e+08	4.284849e+09	7.7636665e+09	4537920
K04681	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.138288e+08	4.8239824e+08	0.0312	0.0312
K04498	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.436629e+09	1.6187125e+10	8.6650359e+11	6829600
K10174	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312
K10175	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14166867	1.0792352e+08	NaN	NaN
K10176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K10177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51272241	93662513	4.9540401e+09	0.0312
K10183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0312	0.0312	NaN	NaN
K10166	NaN	NaN	NaN	NaN	NaN	NaN	1.606993e+08	2.4037104e+08	NaN	NaN	NaN	NaN
K11215	NaN	NaN	6.943296e+11	4263.536	13828.8	19188.32	NaN	NaN	NaN	NaN	NaN	NaN
K12413	NaN	NaN	NaN	NaN	7770.6	11283.9	NaN	NaN	NaN	NaN	NaN	NaN
K12779	NaN	NaN	6.244029e+12	21095.568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14514	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02854	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02855	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03490	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03755	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04033	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07780	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11920	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13631	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13632	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14063	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10778	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03566	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02521	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03576	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03717	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04761	NaN	74115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05596	NaN	160974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05798	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05817	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07592	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10972	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11921	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13634	NaN	90396	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13635	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13636	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14057	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11534	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02444	NaN	136045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02081	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02430	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02468	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03477	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02529	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05499	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03435	NaN	99866	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03485	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03487	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03604	NaN	599819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06145	NaN	109561	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06146	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12113	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03482	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02043	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10711	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11922	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03603	NaN	83172	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05799	NaN	77978	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11474	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13637	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14348	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13654	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02167	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03577	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05501	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09017	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03718	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03719	NaN	1310862	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05800	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03556	NaN	91902	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04333	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07781	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07782	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03712	NaN	59664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06075	NaN	140744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11923	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13638	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13639	NaN	0.0312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03711	NaN	529248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09823	NaN	24795	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
