KO number	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
K14721	NaN	NaN	1.2461e+10	24.015	83.716	71.132	NaN	NaN	NaN	NaN	1.7392258e+08	2620
K03040	7747.63	10200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03043	2745.995	6576	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03046	5982.347	5559	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03086	2124.877	1674	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03087	NaN	622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02405	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03088	NaN	297	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03089	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03092	NaN	154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03048	719.189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03060	NaN	6266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00818	NaN	NaN	2.4323e+10	770.805	626.003	772.986	NaN	NaN	NaN	NaN	NaN	NaN
K01438	NaN	1005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00765	NaN	4069	5.0188e+10	364.536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11755	NaN	648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14152	NaN	NaN	7.8364e+10	1557.156	865.753	4989.482	NaN	NaN	NaN	NaN	NaN	NaN
K01814	NaN	0.0002	4.2431e+09	14.387	45.795	88.02	NaN	NaN	NaN	NaN	NaN	NaN
K02501	NaN	1147	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02500	NaN	975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01663	NaN	NaN	4.0195e+10	629.563	248.661	558.054	NaN	NaN	NaN	NaN	NaN	NaN
K01693	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00817	NaN	2158	1.0029e+10	97.627	117.078	616.649	NaN	NaN	NaN	NaN	NaN	NaN
K01089	NaN	2226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04486	NaN	NaN	5.9143e+09	11.456	38.75	47.848	NaN	NaN	NaN	NaN	NaN	NaN
K00013	NaN	1388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01468	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	6298.7944	NaN	NaN
K01479	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01590	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01593	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	0.0002	NaN	NaN
K00546	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105060.64	4901192.1	2.020434e+08	1140
K00599	NaN	NaN	1.668218e+10	192.614	76.463	44.522	312204.09	278870.84	7784891.6	16429282	1.3431666e+09	32840
K05821	NaN	NaN	9.3069e+09	917.638	92.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26105006	1076741.4	0.0002	NaN
K00451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27798.926	211592.51	NaN	NaN
K01800	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01555	NaN	NaN	NaN	NaN	NaN	NaN	1605675.1	1327347.4	628907.1	9118376.3	90640972	100000
K00501	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01827	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00506	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01592	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00503	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00553	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07253	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.0469357e+08	2.6437711e+08	19767951	11800000
K00500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	550277.7	756672.87	NaN	NaN
K00146	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01912	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12732	NaN	NaN	9.2049e+09	1135.009	18.65	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00285	NaN	350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05708	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05709	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05710	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05711	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05712	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05713	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05714	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02554	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01666	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01904	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K09754	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00463	NaN	NaN	3.153e+09	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00486	NaN	NaN	5.4797e+09	8.094	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01556	NaN	NaN	1.7066e+09	25.912	20.514	49.383	280658.77	657045.43	35152639	638079.7	4.4059317e+09	0.0002
K00452	NaN	NaN	2.9554e+10	179.302	83.716	103.372	NaN	NaN	NaN	NaN	NaN	NaN
K03392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00816	NaN	NaN	NaN	NaN	NaN	NaN	1905776.1	1510019.1	2992907.6	4019211.7	1.398833e+08	13850
K14264	NaN	NaN	1.1207e+10	134.415	26.109	32.24	NaN	NaN	NaN	NaN	NaN	NaN
K01667	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00502	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00562	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04103	NaN	NaN	2.1117e+09	33.293	29.425	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11868	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K11820	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01626	NaN	6275	1.28173e+11	1196.942	1033.392	2543.101	NaN	NaN	NaN	NaN	NaN	NaN
K13853	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13830	NaN	NaN	9.529e+10	1550.069	261.922	800.62	NaN	NaN	NaN	NaN	NaN	NaN
K01735	NaN	581	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03785	NaN	295	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00014	NaN	229	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05887	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00891	NaN	1701	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00800	NaN	1185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01736	NaN	704	4.7908e+10	983.998	271.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01656	NaN	NaN	5.8234e+10	284.126	226.074	540.655	NaN	NaN	NaN	NaN	NaN	NaN
K01657	NaN	214	3.9878e+10	532.381	245.552	487.946	NaN	NaN	NaN	NaN	NaN	NaN
K01658	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00766	NaN	NaN	9.9065e+09	96.359	45.173	264.57	NaN	NaN	NaN	NaN	NaN	NaN
K13497	NaN	537	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01817	NaN	NaN	NaN	3.703	25.073	54.5	NaN	NaN	NaN	NaN	NaN	NaN
K01609	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13498	NaN	1262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01850	NaN	NaN	1.3168e+10	112.561	198.307	112.583	NaN	NaN	NaN	NaN	NaN	NaN
K14187	NaN	374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14170	NaN	781	NaN	9.916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00211	NaN	NaN	9.7234e+09	28.589	70.247	79.576	NaN	NaN	NaN	NaN	NaN	NaN
K15227	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05359	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14261	NaN	63	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14287	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00652	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25104.006	211019.97	0.0002	0.0002
K00833	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01845	NaN	2596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02805	NaN	134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01579	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K13367	NaN	NaN	NaN	1.648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01918	NaN	1442	2.2714e+10	8.22	121.222	126.4	NaN	NaN	NaN	NaN	NaN	NaN
K01594	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9043.8653	23015.635	0.0002	NaN
K10712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	203039.84	679556.63	1.712003e+08	3270
K03119	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K06193	NaN	936	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03823	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	693052.1	1822915.3	3.4139105e+08	2220
K11717	261.523	598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07309	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07310	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12527	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12528	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K12529	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01008	NaN	959	NaN	NaN	NaN	NaN	NaN	NaN	5873674.1	14253306	2.0670098e+08	47560
K08248	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01776	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01775	NaN	23	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01921	NaN	274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K14188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00682	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11528790	21506693	2.7833979e+09	77600
K01469	NaN	NaN	1.128e+10	44.806	64.445	59.618	NaN	NaN	181262.44	797178.74	4574903.9	NaN
K11204	NaN	NaN	7.2016e+09	33.118	35.641	44.01	67391.441	65757.876	1848396.8	8915375.4	5.8375186e+08	10500
K11205	NaN	NaN	NaN	NaN	NaN	NaN	351179.96	213612.68	17429658	13459373	3.0881806e+09	8680
K01919	NaN	191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01920	NaN	1266	1.4617e+10	65.544	NaN	NaN	1243036.6	2383018.6	7724002.7	21935033	1.2938471e+09	99800
K00383	NaN	842	3.1031e+10	430.731	150.647	144.311	1607746.9	2428889.8	11611302	37744312	4.1386698e+09	42800
K05360	NaN	NaN	NaN	NaN	NaN	NaN	4686844.2	4089236.3	51761686	75915828	1.2568746e+10	89700
K05361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5438234.2	10999284	1.2408212e+08	83500
K01460	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01725	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01672	NaN	NaN	NaN	NaN	NaN	NaN	26443.642	687308.98	594694.35	13572782	2.0952225e+09	106490
K01673	NaN	4558	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08345	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08346	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08361	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K08347	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00362	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00363	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01916	277.869	2563	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00459	NaN	NaN	1.8362e+08	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05601	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02567	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02569	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02568	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02574	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02573	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02570	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02572	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03385	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04013	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04014	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04015	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04016	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04017	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K04018	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00390	NaN	1398	NaN	2.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00381	NaN	2931	4.0371e+10	50.669	37.506	27.378	NaN	NaN	NaN	NaN	NaN	NaN
K00380	NaN	4208	2.6311e+10	21.303	18.442	32.137	NaN	NaN	NaN	NaN	NaN	NaN
K00959	NaN	NaN	6.6723e+10	806.885	439.3	303.207	NaN	NaN	NaN	NaN	NaN	NaN
K01082	NaN	849	1.6245e+10	113.353	119.979	222.864	1493960.8	2402335	8566941.1	18702080	75962287	36700
K01014	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4152141.2	13157313	33120934	0.0002
K01017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11163.924	36060.955	0.0002	NaN
K04742	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12177.89	145075.69	9346469	535
K07779	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11705.022	66512.867	NaN	NaN
K00387	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	327129.66	167487.01	NaN	0.0002
K00728	NaN	NaN	1.7580622e+10	275.958	150.481	169.131	NaN	NaN	135107.22	1580222	19854050	NaN
K17108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00790	NaN	762	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00075	NaN	51	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01924	NaN	243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01925	NaN	132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01928	NaN	243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01929	NaN	262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K02563	NaN	0.0002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K01001	NaN	NaN	67027000	NaN	NaN	NaN	NaN	NaN	1181280.6	7629597.6	25625912	NaN
K07432	NaN	NaN	7.8228e+08	NaN	35.517	43.856	NaN	NaN	17549214	10663611	3.2263551e+08	930
K07441	NaN	NaN	NaN	NaN	59.057	NaN	NaN	NaN	141023.27	89987.865	0.0002	NaN
K03842	NaN	NaN	8.8811e+08	9.524	61.543	70.62	NaN	NaN	2134560.3	3176582.2	1.9570563e+08	4180
K03843	NaN	NaN	3.864e+09	9.957	27.145	NaN	499979.86	497512.02	3971790.2	5228103.2	4301504.7	5230
K03844	NaN	NaN	2.635e+09	7.456	50.354	53.733	NaN	NaN	699650.91	1093235.5	0.0002	0.0002
K03845	NaN	NaN	8.8872e+09	0.976	NaN	NaN	NaN	NaN	894723.27	1273864.9	1350497.9	NaN
K03847	NaN	NaN	8.2626e+09	33.243	64.652	61.153	NaN	NaN	15026.512	9793.5431	0.0002	0.0002
K03846	NaN	NaN	1.2487e+09	25.873	92.419	101.837	NaN	NaN	161202.71	1240408	19275968	0.0002
K00729	NaN	NaN	2.5403e+10	12.671	111.69	74.458	229051.45	616302.25	3519170.9	3601936.3	3.7760955e+08	0.0002
K03848	NaN	NaN	NaN	NaN	32.326	40.172	NaN	NaN	889317.8	1137068.6	NaN	0.0002
K03849	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2651515.6	3237108.6	1.0089993e+08	0.0002
K03850	NaN	NaN	2.7547e+08	0.037	NaN	NaN	NaN	NaN	665203.33	2775935	24137953	NaN
K00721	NaN	NaN	1.7349e+10	197.706	287.617	355.149	1206370.3	948095.61	8729384.4	16148840	1.8799146e+09	89600
K00710	NaN	NaN	NaN	NaN	NaN	NaN	684794.4	500350.72	33656897	25508737	7.7203719e+09	33400
K09667	NaN	NaN	NaN	NaN	NaN	NaN	665855.9	438805.79	4032578.7	9595055.6	3.6761745e+08	50300
K00771	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58256.693	307496.8	0.0002	NaN
K03691	NaN	NaN	NaN	NaN	NaN	NaN	761153.59	729891.61	4097985.7	11629203	2.6668104e+08	64301
K13667	NaN	NaN	NaN	NaN	NaN	NaN	266112.65	130123.1	741298.73	1286383.1	72453899	1340
K03857	NaN	NaN	NaN	1.161	21.965	27.122	NaN	NaN	212295.85	69870.217	NaN	NaN
K05284	NaN	NaN	0.0002	0.089	48.696	45.033	NaN	NaN	39618.043	84593.576	3618900.5	NaN
K07542	NaN	NaN	NaN	0.011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05286	NaN	NaN	1.5756e+08	NaN	NaN	NaN	NaN	NaN	0.0002	56150.062	NaN	NaN
K07819	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03877	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07968	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	1006.0003	0.0002	NaN
K07969	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82614.149	473481.24	0.0002	0.0002
K09905	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	858733.76	206692.91	0.0002	0.0002
K00741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	458702.93	385023	0.0002	0.0002
K07970	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K03766	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	0.0002	NaN	NaN
K09664	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00731	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	460206.39	2315489.1	0.0002	1600
K09653	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	195254.74	709847.66	8766502.8	0.0002
K00718	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K07633	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	2729.1009	NaN	NaN
K01988	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	401179.96	0.0002	NaN
K00726	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	421113.86	1418425.9	0.0002	1110
K00736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	757075.27	5515605.7	53533179	9970
K00737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00738	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58946.014	443849.19	8113089.7	NaN
K13748	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K00744	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	144740.24	269711.39	NaN	NaN
K00717	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	266060.55	2144078.1	17855807	2630
K00727	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	335.91002	46672.84	0.0002	NaN
K09662	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86276.877	284764.1	NaN	NaN
K00733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	177004.15	159746.88	3373488.9	NaN
K00734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107676.5	437462.85	41720988	0.0002
K10157	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002
K10158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	520957.06	409507.66	1.1877039e+08	3790
K13499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	274104.37	138345.47	39653366	0.0002
K00747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3165324.8	2990404.9	0.0002	0.0002
K03419	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18096.874	14088.678	2220202.8	NaN
K02366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17584.053	0.0002	NaN	NaN
K02367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71274.655	777265.52	0.0002	2320
K02369	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	973166.36	339572.45	7958085.7	NaN
K02370	NaN	NaN	NaN	NaN	NaN	NaN	4022491.2	7462739.9	NaN	NaN	1307002.1	1030
K09666	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70535.088	174602.94	15049998	0.0002
K13675	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	409616.21	1410349.4	36393059	1580
K13676	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	228623.45	1911123.8	0.0002	6180
K00725	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0002	64921.43	NaN	0.0002
K05538	NaN	NaN	1.1781e+10	39.232	37.506	50.56	NaN	NaN	NaN	NaN	NaN	NaN
K05535	NaN	NaN	2.2693e+10	105.474	53.669	35.054	NaN	NaN	NaN	NaN	NaN	NaN
K05536	NaN	NaN	5.3505e+09	138.7	72.112	48.104	NaN	NaN	NaN	NaN	NaN	NaN
K10968	NaN	NaN	NaN	0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K10969	NaN	NaN	NaN	1.859	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
K05529	NaN	NaN	2.0061e+09	87.576	88.067	65.759	NaN	NaN	NaN	NaN	NaN	NaN
K05528	NaN	NaN	2.5063e+09	22.62	63.201	45.289	NaN	NaN	NaN	NaN	NaN	NaN
