Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
-Excretory System	-Translation	0	0	0.0006368	0.001204	0.00202	0.002183	0.02018	0.01858	0.01158	0.01485	0.02234	0.004523
-Nervous System	-Translation	0	0	0.0001248	0.0001471	0.0005296	0.0007373	0.04131	0.03807	0.009514	0.0109	0.02767	0.01591
-Sensory System	-Translation	0	0	9.769e-05	2.268e-05	0.0002122	9.332e-05	0.001356	0.001525	0.002547	0.004034	0.001227	3.094e-05
-Development	-Translation	0	0	0	0	0	0	0.01074	0.007759	0.003967	0.004792	0.01741	0.007425
-Environmental Adaptation	-Translation	0	0	0	0	0	0	0.003205	0.002745	0.001229	0.001543	0.001011	0.0005659
Human Diseases	-Translation	0.1911	0.007014	0.03432	0.05937	0.06648	0.08285	0.5511	0.5022	0.3576	0.3293	0.5893	0.2812
-Cancers	-Translation	0	0	0.0007519	0.00166	0.001242	0.0009312	0.05097	0.04355	0.02483	0.02699	0.03211	0.01625
-Immune System Diseases	-Translation	0	0	0.001303	0.004416	0.02934	0.03834	0.02276	0.02094	0.1254	0.0992	0.02688	0.08637
-Neurodegenerative Diseases	-Translation	0	0	0.01762	0.02213	0.01804	0.02596	0.2399	0.2225	0.08964	0.08087	0.2107	0.03845
-Cardiovascular Diseases	-Translation	0	0	0	0	0	0	0.02965	0.01384	0.01902	0.01414	0.06083	0.01119
-Metabolic Diseases	-Translation	0	0	0	0	0	0	0	0	5.317e-05	2.76e-05	3.783e-05	4.36e-05
-Infectious Diseases	-Translation	0	0.005981	0.01223	0.01838	0.02085	0.01997	0.2266	0.2392	0.07022	0.08394	0.2045	0.09192
Not Mapped	-Translation	1.354	0.2056	0.4439	0.3857	0.5868	0.6585	1.731	1.665	0.9513	1.067	1.922	0.5967
-Not Mapped	-Translation	1.354	0.2056	0.4439	0.3857	0.5868	0.6585	1.731	1.665	0.9513	1.067	1.922	0.5967
TOTAL	-Folding, Sorting and Degradation	11.83	15.26	11.76	9.186	11.89	13.3	7.119	6.996	10.36	9.544	8.545	8.146
MAPPED	-Folding, Sorting and Degradation	9.495	14.12	9.986	8.2	9.85	10.98	5.641	5.57	8.312	7.58	6.726	7.288
Genetic Information Processing	-Folding, Sorting and Degradation	3.203	7.255	5.204	3.618	4.774	4.847	2.399	2.412	4.18	3.689	2.563	3.074
-Transcription	-Folding, Sorting and Degradation	0.05379	0.4041	0.03629	0.02166	0.07269	0.07311	0.2755	0.2488	0.3747	0.299	0.2553	0.3083
-Translation	-Folding, Sorting and Degradation	1.711	5.522	4.016	2.534	3.519	3.548	0.8591	0.86	2.093	1.834	0.9373	1.439
-Folding, Sorting and Degradation	-Folding, Sorting and Degradation	1	1	1	1	1	1	1	1	1	1	1	1
-DNA Maintenance	-Folding, Sorting and Degradation	0.3843	0.311	0.1423	0.046	0.1544	0.1879	0.3038	0.3062	0.7388	0.5976	0.395	0.3098
-RNA Family	-Folding, Sorting and Degradation	0	7.691e-09	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Folding, Sorting and Degradation	0	0.1162	0.05706	0.02416	0.08873	0.07561	0.1525	0.1475	0.2537	0.2709	0.1963	0.3074
-Signal Transduction	-Folding, Sorting and Degradation	0	0.1162	0.01638	0.009537	0.03654	0.02548	0.03191	0.03859	0.05143	0.05155	0.05473	0.03026
-Signaling Molecules and Interaction	-Folding, Sorting and Degradation	0	2.915e-09	0.03799	0.01485	0.0533	0.04927	0.1181	0.1088	0.1922	0.2125	0.1325	0.2771
Cellular Processes	-Folding, Sorting and Degradation	0.6283	0.1498	0.1587	0.1528	0.3333	0.3816	0.5883	0.5054	0.8909	0.9581	1.262	1.179
-Hemoglobin	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	2.132e-05	6.609e-05	0	0.0001177
-Vesicular Transport	-Folding, Sorting and Degradation	0	0	0.03364	0.02389	0.04348	0.04768	0.1101	0.109	0.0946	0.1047	0.1083	0.04704
-Cytoskeleton	-Folding, Sorting and Degradation	0.2417	0.04807	0.04124	0.06249	0.02603	0.03293	0.3468	0.2668	0.6207	0.6054	0.8565	0.9662
-Cell Motility	-Folding, Sorting and Degradation	0.07503	0.06754	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Folding, Sorting and Degradation	0.2915	0.02722	0.07806	0.0636	0.2565	0.2936	0.1052	0.1012	0.121	0.1503	0.1296	0.1178
-Cell Communication	-Folding, Sorting and Degradation	0	0	0.001021	0.000868	0.002194	0.002663	0.03855	0.03711	0.05934	0.08493	0.1171	0.04457
Metabolism	-Folding, Sorting and Degradation	5.383	6.553	4.443	4.226	4.399	5.376	1.693	1.863	1.769	1.634	1.818	1.968
-Membrane Transport	-Folding, Sorting and Degradation	0.3827	0.8216	0.1866	0.1001	0.133	0.1232	0.01463	0.0127	0.02848	0.01787	0.01112	0.005371
-Central Carbon Metabolism	-Folding, Sorting and Degradation	1.808	1.16	1.51	1.424	1.617	1.505	0.533	0.6306	0.3676	0.3637	0.6433	0.773
-Energy Metabolism	-Folding, Sorting and Degradation	0.4477	0.3274	0.1562	0.1827	0.1301	0.1863	0.1222	0.1275	0.141	0.1026	0.06733	0.1317
-Biosynthesis	-Folding, Sorting and Degradation	0.8992	2.087	1.009	1.085	1.005	1.593	0.2787	0.295	0.3872	0.3504	0.4078	0.2964
-Other Enzymes	-Folding, Sorting and Degradation	1.782	2.08	1.534	1.404	1.309	1.78	0.7557	0.7933	0.8073	0.7208	0.7327	0.7549
Organismal Systems	-Folding, Sorting and Degradation	0	7.123e-10	0.02313	0.02499	0.03841	0.04331	0.3106	0.2471	0.2704	0.3065	0.2563	0.3275
-Immune System	-Folding, Sorting and Degradation	0	0	0.009342	0.01061	0.01003	0.01325	0.1183	0.1153	0.0763	0.06305	0.07654	0.04243
-Endocrine System	-Folding, Sorting and Degradation	0	0	0.0004373	0.0001963	0.0006677	0.0006451	0.09417	0.03926	0.02863	0.05226	0.01568	0.05354
-Circulatory System	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.01347	0.01166	0.0296	0.04194	0.01455	0.004855
-Digestive System	-Folding, Sorting and Degradation	0	0	0.002677	0.0006735	0.001611	0.002049	0.01509	0.0109	0.0394	0.0298	0.03029	0.0129
-Excretory System	-Folding, Sorting and Degradation	0	0	0.002495	0.003049	0.006624	0.007297	0.01998	0.01942	0.02456	0.02723	0.02237	0.007323
-Nervous System	-Folding, Sorting and Degradation	0	0	0.000489	0.0003728	0.001781	0.002408	0.03549	0.03356	0.01933	0.01933	0.0262	0.02148
-Sensory System	-Folding, Sorting and Degradation	0	0	0.0003923	5.597e-05	0.0007097	0.0003223	0.001101	0.001261	0.005332	0.007414	0.001195	4.737e-05
-Development	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.008694	0.006375	0.009341	0.009291	0.01829	0.01015
-Environmental Adaptation	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.002771	0.002361	0.002739	0.00269	0.001093	0.0008234
Human Diseases	-Folding, Sorting and Degradation	0.3212	0.04102	0.1378	0.1541	0.2238	0.277	0.5071	0.4541	0.835	0.6023	0.5441	0.4445
-Cancers	-Folding, Sorting and Degradation	0	0	0.002933	0.004135	0.004473	0.003661	0.04378	0.04013	0.05534	0.04949	0.03286	0.02443
-Immune System Diseases	-Folding, Sorting and Degradation	0	0	0.0052	0.01209	0.116	0.1566	0.01939	0.01832	0.2664	0.1923	0.02949	0.1198
-Neurodegenerative Diseases	-Folding, Sorting and Degradation	0	0	0.06989	0.05436	0.05904	0.09726	0.2144	0.1986	0.1958	0.1525	0.1911	0.06427
-Cardiovascular Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0.02907	0.01373	0.04184	0.02497	0.06166	0.018
-Metabolic Diseases	-Folding, Sorting and Degradation	0	0	0	0	0	0	0	0	0.000122	4.811e-05	3.234e-05	6.08e-05
-Infectious Diseases	-Folding, Sorting and Degradation	0	0.03196	0.05125	0.04865	0.07337	0.07436	0.205	0.2069	0.1426	0.1539	0.1928	0.1511
Not Mapped	-Folding, Sorting and Degradation	2.336	1.139	1.776	0.9859	2.041	2.313	1.478	1.426	2.044	1.964	1.819	0.8576
-Not Mapped	-Folding, Sorting and Degradation	2.336	1.139	1.776	0.9859	2.041	2.313	1.478	1.426	2.044	1.964	1.819	0.8576
TOTAL	-DNA Maintenance	34.05	47.69	81.41	173.2	72.69	70.64	25.15	23.7	13.11	15.14	23.13	25.64
MAPPED	-DNA Maintenance	27.32	44.13	69.12	154.6	60.21	58.35	19.93	18.87	10.52	12.03	18.2	22.94
Genetic Information Processing	-DNA Maintenance	8.424	22.87	35.9	67.02	28.32	24.74	8.216	7.968	5.594	6.033	6.705	9.575
-Transcription	-DNA Maintenance	0.1309	1.291	0.2369	0.4579	0.4001	0.3637	0.9893	0.8658	0.4968	0.4745	0.7069	0.8343
-Translation	-DNA Maintenance	4.967	17.32	27.88	47.94	21.41	18.74	2.964	2.851	2.751	2.966	2.57	4.567
-Folding, Sorting and Degradation	-DNA Maintenance	2.41	3.106	6.652	18.05	5.416	4.587	3.235	3.23	1.328	1.586	2.52	3.173
-DNA Maintenance	-DNA Maintenance	1	1	1	1	1	1	1	1	1	1	1	1
-RNA Family	-DNA Maintenance	0	2.541e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-DNA Maintenance	0	0.3668	0.4255	0.4529	0.5211	0.3746	0.5349	0.496	0.4305	0.526	0.4676	1.105
-Signal Transduction	-DNA Maintenance	0	0.3628	0.111	0.1648	0.2196	0.134	0.106	0.1246	0.07936	0.07731	0.1481	0.09958
-Signaling Molecules and Interaction	-DNA Maintenance	0	9.373e-09	0.2818	0.3286	0.3122	0.2577	0.3889	0.3244	0.2891	0.3475	0.3252	0.8185
Cellular Processes	-DNA Maintenance	1.676	0.4652	0.9965	2.961	2.088	2.03	1.76	1.604	1.182	1.555	3.402	3.742
-Hemoglobin	-DNA Maintenance	0	0	0	0	0	0	0	0	2.627e-05	0.0001048	0	0.0004207
-Vesicular Transport	-DNA Maintenance	0	0	0.2225	0.4413	0.2734	0.2694	0.3413	0.3334	0.1432	0.1812	0.3067	0.2064
-Cytoskeleton	-DNA Maintenance	0.6377	0.1502	0.2928	1.238	0.1386	0.14	1.006	0.7998	0.8199	1.019	2.272	2.777
-Cell Motility	-DNA Maintenance	0.2159	0.2066	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-DNA Maintenance	0.8219	0.08752	0.5192	1.157	1.652	1.609	0.3659	0.3349	0.1563	0.2324	0.3323	0.332
-Cell Communication	-DNA Maintenance	0	0	0.006267	0.01962	0.02172	0.02295	0.1332	0.1243	0.0759	0.1435	0.2886	0.1292
Metabolism	-DNA Maintenance	15.58	20.05	30.33	80.37	27.61	29.23	6.022	6.417	2.237	2.507	5.026	5.794
-Membrane Transport	-DNA Maintenance	1.207	2.481	1.27	1.865	0.8037	0.6401	0.05616	0.04147	0.04136	0.02991	0.02945	0.015
-Central Carbon Metabolism	-DNA Maintenance	4.537	3.77	10.42	27.01	9.786	7.59	1.791	1.931	0.4705	0.5453	1.701	2.39
-Energy Metabolism	-DNA Maintenance	1.141	0.9218	1.041	3.881	1.246	1.391	0.4023	0.3785	0.2031	0.1775	0.1604	0.2724
-Biosynthesis	-DNA Maintenance	2.666	6.279	6.614	19.03	6.511	8.255	0.9497	0.9996	0.564	0.64	0.9744	0.9383
-Other Enzymes	-DNA Maintenance	5.144	6.858	9.946	28.41	6.886	8.165	2.47	2.517	1.056	1.143	1.842	2.22
Organismal Systems	-DNA Maintenance	0	1.903e-09	0.1725	0.4774	0.1833	0.2034	1.046	0.8007	0.3667	0.5223	0.6358	0.8294
-Immune System	-DNA Maintenance	0	0	0.06113	0.1762	0.06288	0.06635	0.3854	0.3649	0.1013	0.1124	0.1995	0.125
-Endocrine System	-DNA Maintenance	0	0	0.002881	0.004773	0.00382	0.003165	0.3096	0.1228	0.03917	0.08149	0.04067	0.2106
-Circulatory System	-DNA Maintenance	0	0	0	0	0	0	0.04579	0.03867	0.03932	0.06651	0.03531	0.02049
-Digestive System	-DNA Maintenance	0	0	0.01749	0.01119	0.008856	0.007746	0.04331	0.0398	0.05448	0.06042	0.07897	0.04569
-Excretory System	-DNA Maintenance	0	0	0.01629	0.06327	0.03382	0.03953	0.05732	0.05269	0.02762	0.03569	0.0499	0.02364
-Nervous System	-DNA Maintenance	0	0	0.003194	0.006354	0.01176	0.01391	0.1104	0.1048	0.02617	0.03234	0.06586	0.07436
-Sensory System	-DNA Maintenance	0	0	0.003021	0.0009962	0.002367	0.0008631	0.004118	0.004341	0.006465	0.0102	0.003013	0.0001142
-Development	-DNA Maintenance	0	0	0	0	0	0	0.02666	0.02066	0.01311	0.01706	0.04551	0.04006
-Environmental Adaptation	-DNA Maintenance	0	0	0	0	0	0	0.007563	0.006394	0.003746	0.004034	0.002716	0.00367
Human Diseases	-DNA Maintenance	1.127	0.122	0.9256	2.661	1.463	1.746	1.634	1.483	0.9659	1.008	1.54	1.246
-Cancers	-DNA Maintenance	0	0	0.02171	0.07695	0.01575	0.01028	0.1661	0.1312	0.08023	0.08827	0.08281	0.06485
-Immune System Diseases	-DNA Maintenance	0	0	0.03764	0.2117	0.6284	0.7184	0.07353	0.06513	0.3183	0.2759	0.07026	0.3945
-Neurodegenerative Diseases	-DNA Maintenance	0	0	0.4601	0.9813	0.3075	0.5176	0.7057	0.6928	0.2545	0.2314	0.4587	0.2075
-Cardiovascular Diseases	-DNA Maintenance	0	0	0	0	0	0	0.09432	0.04339	0.06076	0.0506	0.1707	0.06956
-Metabolic Diseases	-DNA Maintenance	0	0	0	0	0	0	0	0	0.0001772	7.214e-05	8.187e-05	0.0001637
-Infectious Diseases	-DNA Maintenance	0	0.1162	0.3409	0.8073	0.3654	0.3047	0.5883	0.6141	0.2271	0.2908	0.4882	0.4396
Not Mapped	-DNA Maintenance	6.723	3.56	12.29	18.58	12.48	12.29	5.222	4.832	2.588	3.116	4.923	2.7
-Not Mapped	-DNA Maintenance	6.723	3.56	12.29	18.58	12.48	12.29	5.222	4.832	2.588	3.116	4.923	2.7
TOTAL	-RNA Family	Inf	1.611e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-RNA Family	Inf	1.49e+09	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-RNA Family	Inf	7.662e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-RNA Family	Inf	44930000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-RNA Family	Inf	5.829e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-RNA Family	Inf	1.056e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-RNA Family	Inf	37530000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-RNA Family	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-RNA Family	NaN	12290000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-RNA Family	NaN	12260000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-RNA Family	NaN	0.4	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Cellular Processes	-RNA Family	Inf	15680000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf
-Vesicular Transport	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cytoskeleton	-RNA Family	Inf	5073000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-RNA Family	Inf	8281000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cell Growth and Death	-RNA Family	Inf	3509000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Metabolism	-RNA Family	Inf	6.917e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-RNA Family	Inf	84930000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-RNA Family	Inf	1.348e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-RNA Family	Inf	44260000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-RNA Family	Inf	2.154e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-RNA Family	Inf	2.482e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-RNA Family	NaN	0.06667	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Endocrine System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Circulatory System	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Digestive System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Excretory System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Nervous System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Sensory System	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Development	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Environmental Adaptation	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
Human Diseases	-RNA Family	Inf	4696000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cancers	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Immune System Diseases	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Neurodegenerative Diseases	-RNA Family	NaN	0	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cardiovascular Diseases	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Metabolic Diseases	-RNA Family	NaN	0	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf
-Infectious Diseases	-RNA Family	Inf	4319000	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Not Mapped	-RNA Family	Inf	1.202e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-RNA Family	Inf	1.202e+08	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	Environmental Information Processing	Inf	130.5	203	365.3	132.9	173.5	45.4	46.33	38.66	32.97	47.66	26.28
MAPPED	Environmental Information Processing	Inf	120.8	172.4	326.1	110	143.3	35.97	36.88	31.03	26.19	37.52	23.51
Genetic Information Processing	Environmental Information Processing	Inf	61.91	88.93	145.8	52.76	61.81	15.44	15.73	15.4	12.73	13.74	9.503
-Transcription	Environmental Information Processing	Inf	3.418	0.6009	0.9378	0.8128	0.964	1.685	1.571	1.471	1.095	1.496	0.9164
-Translation	Environmental Information Processing	Inf	47.4	69.05	102	39.3	46.27	5.432	5.648	7.966	6.32	5.43	4.584
-Folding, Sorting and Degradation	Environmental Information Processing	Inf	8.103	17.28	41	11.18	13.19	6.143	6.237	3.897	3.663	5.003	2.959
-DNA Maintenance	Environmental Information Processing	Inf	2.677	2.33	1.935	1.756	2.515	1.869	1.863	2.203	1.824	2.113	0.8938
-RNA Family	Environmental Information Processing	NaN	6.505e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Environmental Information Processing	NaN	1	1	1	1	1	1	1	1	1	1	1
-Signal Transduction	Environmental Information Processing	NaN	1	0.2624	0.2851	0.404	0.3385	0.1957	0.2505	0.2088	0.2075	0.3129	0.101
-Signaling Molecules and Interaction	Environmental Information Processing	NaN	2.509e-08	0.7125	0.7087	0.5842	0.6594	0.7919	0.7458	0.7319	0.7904	0.6461	0.898
Cellular Processes	Environmental Information Processing	Inf	1.245	2.707	5.836	3.756	5.105	3.849	3.45	3.44	3.327	7.112	3.755
-Hemoglobin	Environmental Information Processing	NaN	0	0	0	0	0	0	0	8.404e-05	0.0002283	0	0.000397
-Vesicular Transport	Environmental Information Processing	NaN	0	0.541	0.6401	0.4615	0.6289	0.7021	0.9187	0.405	0.4097	0.63	0.1392
-Cytoskeleton	Environmental Information Processing	Inf	0.411	0.747	2.734	0.3257	0.4799	2.254	1.708	2.363	2.172	4.8	3.034
-Cell Motility	Environmental Information Processing	Inf	0.5529	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Environmental Information Processing	Inf	0.2426	1.408	2.385	2.981	3.883	0.7083	0.6752	0.4579	0.5196	0.71	0.3778
-Cell Communication	Environmental Information Processing	NaN	0	0.0179	0.03559	0.0255	0.03522	0.2401	0.2506	0.2062	0.2818	0.6643	0.1099
Metabolism	Environmental Information Processing	Inf	55.75	76.28	166.4	48.79	70.02	11.05	12.39	6.564	5.48	10.52	6.364
-Membrane Transport	Environmental Information Processing	Inf	6.819	3.176	4.132	1.501	1.604	0.09259	0.07885	0.1079	0.0611	0.05693	0.0151
-Central Carbon Metabolism	Environmental Information Processing	Inf	10.29	27.26	58.07	17.21	19.09	3.3	3.993	1.321	1.234	3.482	2.431
-Energy Metabolism	Environmental Information Processing	Inf	2.701	2.818	7.559	1.537	2.765	0.8353	0.9365	0.4667	0.3182	0.3019	0.2791
-Biosynthesis	Environmental Information Processing	Inf	17.21	16.48	37.93	11.13	20.76	1.614	1.827	1.39	1.164	2.049	0.8274
-Other Enzymes	Environmental Information Processing	Inf	18.25	24.21	55.77	13.21	21.49	4.992	5.416	3.031	2.5	3.937	2.009
Organismal Systems	Environmental Information Processing	NaN	5.858e-09	0.4504	0.9961	0.3992	0.5304	1.925	1.619	0.9984	1.032	1.36	0.7598
-Immune System	Environmental Information Processing	NaN	0	0.1417	0.285	0.1082	0.1748	0.7154	0.6734	0.2354	0.2195	0.4265	0.1147
-Endocrine System	Environmental Information Processing	NaN	0	0.006771	0.00775	0.006823	0.007424	0.5787	0.2684	0.1028	0.1822	0.07801	0.1633
-Circulatory System	Environmental Information Processing	NaN	0	0	0	0	0	0.08676	0.0804	0.1079	0.1449	0.08126	0.01454
-Digestive System	Environmental Information Processing	NaN	0	0.03429	0.01738	0.01567	0.02026	0.102	0.07418	0.1307	0.11	0.1563	0.03845
-Excretory System	Environmental Information Processing	NaN	0	0.04311	0.1073	0.08476	0.1134	0.1228	0.1211	0.06562	0.06801	0.101	0.02253
-Nervous System	Environmental Information Processing	NaN	0	0.006263	0.0123	0.02008	0.03279	0.2048	0.2016	0.08609	0.07906	0.1525	0.07119
-Sensory System	Environmental Information Processing	NaN	0	0.007907	0.002166	0.007632	0.00381	0.006965	0.008306	0.01711	0.02134	0.005366	0.0001541
-Development	Environmental Information Processing	NaN	0	0	0	0	0	0.05832	0.04338	0.03682	0.0349	0.09731	0.03363
-Environmental Adaptation	Environmental Information Processing	NaN	0	0	0	0	0	0.01802	0.01587	0.01067	0.01036	0.005807	0.002729
Human Diseases	Environmental Information Processing	Inf	0.3324	1.89	5.475	2.79	4.304	3.291	3.119	2.682	2.093	3.293	0.986
-Cancers	Environmental Information Processing	NaN	0	0.04573	0.1695	0.04296	0.03621	0.2526	0.2306	0.1981	0.1566	0.1602	0.0727
-Immune System Diseases	Environmental Information Processing	NaN	0	0.09113	0.5298	1.206	1.918	0.1293	0.1264	1.067	0.7223	0.1502	0.4264
-Neurodegenerative Diseases	Environmental Information Processing	NaN	0	1.09	2.167	0.6152	1.302	1.428	1.354	0.7915	0.4932	0.9679	0.1854
-Cardiovascular Diseases	Environmental Information Processing	NaN	0	0	0	0	0	0.1753	0.08445	0.1515	0.09398	0.3303	0.0499
-Metabolic Diseases	Environmental Information Processing	Inf	0	0	0	0	0	0	0	0.0004672	0.0001956	0.0001205	0.0001999
-Infectious Diseases	Environmental Information Processing	Inf	0.2819	0.8145	1.842	0.7497	0.9462	1.265	1.351	0.5594	0.5054	0.8746	0.4472
Not Mapped	Environmental Information Processing	Inf	9.741	30.66	39.2	22.81	30.18	9.425	9.443	7.63	6.787	10.15	2.767
-Not Mapped	Environmental Information Processing	Inf	9.741	30.66	39.2	22.81	30.18	9.425	9.443	7.63	6.787	10.15	2.767
TOTAL	-Signal Transduction	Inf	130.5	740.2	934.2	335.9	512.5	229.8	185.8	156.4	158.9	150.1	250.3
MAPPED	-Signal Transduction	Inf	120.8	628.4	833.9	278.3	423.3	182.1	148	125.6	126.2	118.2	224
Genetic Information Processing	-Signal Transduction	Inf	61.91	322.4	372.9	131.8	182.6	76.49	63.08	66.84	61.34	45.95	93.18
-Transcription	-Signal Transduction	Inf	3.425	2.216	2.399	1.859	2.411	8.356	6.321	5.598	5.399	4.655	9.073
-Translation	-Signal Transduction	Inf	47.4	249.4	261	98.54	136.7	27.67	22.77	32.52	30.45	16.58	43.89
-Folding, Sorting and Degradation	-Signal Transduction	Inf	8.191	60.96	100.7	25.93	39.07	30.91	25.71	16.13	17.97	17.39	32.49
-DNA Maintenance	-Signal Transduction	Inf	2.677	8.617	5.517	4.224	7.384	9.391	7.587	9.135	7.786	6.45	6.592
-RNA Family	-Signal Transduction	NaN	6.505e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Signal Transduction	NaN	1	3.478	3.433	2.405	2.936	4.806	3.934	3.73	4.771	2.826	9.805
-Signal Transduction	-Signal Transduction	NaN	1	1	1	1	1	1	1	1	1	1	1
-Signaling Molecules and Interaction	-Signal Transduction	NaN	2.509e-08	2.478	2.433	1.405	1.936	3.806	2.934	2.73	3.771	1.826	8.805
Cellular Processes	-Signal Transduction	Inf	1.245	9.693	14.52	8.944	14.99	15.73	11.54	13.06	16.03	21.12	37.4
-Hemoglobin	-Signal Transduction	NaN	0	0	0	0	0	0	0	0.0003773	0.0011	0	0.003618
-Vesicular Transport	-Signal Transduction	NaN	0	2.062	1.973	1.132	1.755	3.129	2.77	1.511	1.801	1.88	1.502
-Cytoskeleton	-Signal Transduction	Inf	0.411	2.57	6.917	0.7773	1.198	7.574	4.831	9.343	10.47	15.33	28.22
-Cell Motility	-Signal Transduction	Inf	0.5529	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Signal Transduction	Inf	0.2426	4.474	6.1	7.296	11.47	3.298	2.618	1.806	2.515	2.268	3.465
-Cell Communication	-Signal Transduction	NaN	0	0.06225	0.09101	0.0671	0.104	1.136	0.9022	0.7644	1.15	2.036	0.9472
