Numerator	Denominator	mpn Kuehner	eco Valgepea 2013 48	sce Nagaraj	sce deGodoy	sce Newman rich	sce Newman minimal	hsa Khan Chimpanzee Protein	hsa Khan Human Protein	hsa Geiger 2012 HeLa	hsa Geiger 2012 U2OS	hsa Nagaraj 2011	hsa Beck
MAPPED	-Development	Inf	Inf	Inf	Inf	Inf	Inf	584.9	738.6	614.2	476.4	436.1	605.7
Genetic Information Processing	-Development	Inf	Inf	Inf	Inf	Inf	Inf	249.2	305.4	278.8	204.3	130.5	237.9
-Transcription	-Development	Inf	Inf	Inf	Inf	Inf	Inf	28.38	32.65	30.49	19.33	14.73	25.55
-Translation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	78.91	97.84	115.8	81.59	35.74	93.3
-Folding, Sorting and Degradation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	108.3	130.6	97.43	77.36	52.29	94.75
-DNA Maintenance	-Development	Inf	Inf	Inf	Inf	Inf	Inf	37.45	48.65	35.12	25.98	21.97	21.11
-RNA Family	-Development	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Development	NaN	Inf	Inf	Inf	Inf	Inf	14.12	16.99	18.43	14.21	7.917	15.02
-Signal Transduction	-Development	NaN	Inf	Inf	Inf	Inf	Inf	3.616	5.136	3.749	3.628	1.661	1.527
-Signaling Molecules and Interaction	-Development	NaN	Inf	Inf	Inf	Inf	Inf	10.22	11.71	13	9.957	4.815	12.83
Cellular Processes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	62.51	76.24	93.86	88.63	122.8	124.3
-Hemoglobin	-Development	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.0005848	0.001515	0	0.003903
-Vesicular Transport	-Development	NaN	NaN	Inf	Inf	Inf	Inf	14	16.27	8.952	7.79	4.15	4.178
-Cytoskeleton	-Development	Inf	Inf	Inf	Inf	Inf	Inf	34.53	35.24	67.09	63.42	103.9	105.6
-Cell Motility	-Development	Inf	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Development	Inf	Inf	Inf	Inf	Inf	Inf	9.18	12.9	8.36	8.346	5.252	8.546
-Cell Communication	-Development	NaN	NaN	Inf	Inf	Inf	Inf	10.17	10.7	8.998	9.071	10.56	5.968
Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	174.4	242.2	148.4	107.7	97.66	177.2
-Membrane Transport	-Development	Inf	Inf	Inf	Inf	Inf	Inf	1.674	1.662	2.224	0.9339	0.5222	0.227
-Central Carbon Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	53.31	79.27	30.31	24.8	29.74	72.75
-Energy Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	11.23	14.28	6.321	3.975	1.96	2.71
-Biosynthesis	-Development	Inf	Inf	Inf	Inf	Inf	Inf	34.01	44.01	38.9	26.08	21.65	24.5
-Other Enzymes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	86.73	118.6	71.85	52.58	34.97	67.17
Organismal Systems	-Development	NaN	Inf	Inf	Inf	Inf	Inf	29.94	34.96	18.61	17.73	13.3	12
-Immune System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	13.13	18.19	5.235	4.492	3.255	3.141
-Endocrine System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	5.22	4.878	1.964	2.075	0.7765	2.067
-Circulatory System	-Development	NaN	NaN	Inf	Inf	NaN	NaN	1.235	1.215	1.67	2.316	0.661	0.3766
-Digestive System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	2.011	1.73	3.485	3.528	1.123	1.269
-Excretory System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	2.244	2.033	1.627	1.907	1.12	0.6448
-Nervous System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	1.832	1.741	1.973	1.344	0.5562	0.4571
-Sensory System	-Development	NaN	NaN	Inf	Inf	Inf	Inf	0.1245	0.1654	0.2191	0.223	0.04512	0.001988
-Development	-Development	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
-Environmental Adaptation	-Development	NaN	NaN	Inf	Inf	NaN	NaN	0.1783	0.1771	0.1907	0.1546	0.03839	0.08097
Human Diseases	-Development	Inf	Inf	Inf	Inf	Inf	Inf	48.55	66.83	56.06	42.18	24.69	27.44
-Cancers	-Development	NaN	Inf	Inf	Inf	Inf	Inf	5.557	7.008	3.751	3.057	1.421	1.359
-Immune System Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	1.821	2.112	6.472	4.128	0.3569	0.9193
-Neurodegenerative Diseases	-Development	NaN	NaN	Inf	Inf	Inf	Inf	23.19	23.75	17.08	11.22	6.753	8.149
-Cardiovascular Diseases	-Development	NaN	NaN	Inf	Inf	NaN	NaN	5.802	3.656	5.392	3.345	3.783	2.879
-Metabolic Diseases	-Development	NaN	NaN	Inf	Inf	NaN	NaN	0	0	0.01801	0.007655	0.009257	0.0006463
-Infectious Diseases	-Development	Inf	Inf	Inf	Inf	Inf	Inf	17.58	21.74	10.89	9.292	5.196	6.935
Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	122.2	148.7	134	103.3	57.17	70.07
-Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	122.2	148.7	134	103.3	57.17	70.07
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2906	3365	3282	2852	13290	8346
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2404	2801	2695	2344	11750	7481
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	1002	1145	1194	989.7	3400	2938
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	114.1	122.5	139.7	97.72	429.6	315.5
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	312.3	356	514.8	406.8	1036	1152
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	418	467.3	385.4	355.7	1362	1209
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	140.1	173.6	157.5	130.7	572.4	260.8
-RNA Family	-Environmental Adaptation	NaN	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
Environmental Information Processing	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	47.08	50.75	71.79	66.23	205.8	185.6
-Signal Transduction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	11.27	14.07	24.57	19.57	72.36	27.16
-Signaling Molecules and Interaction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	35.7	35.49	46.44	46.32	128.4	158.4
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	272.9	287.3	414	444.4	3768	1535
-Hemoglobin	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	0	0.002566	0.007452	0	0.05634
-Vesicular Transport	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	51.27	63.85	34.46	35.82	93.27	59.16
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	150.8	144.1	294.5	310.9	2934	1304
-Cell Motility	-Environmental Adaptation	Inf	Inf	NaN	NaN	NaN	NaN	0	0	0	0	0	0
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	35.92	41.63	34.76	38.38	121.2	92.84
-Cell Communication	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	28.92	35.95	37.34	46.21	326.6	73.71
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	716.6	914.8	647	525.3	2673	2188
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	5.156	5.077	9.051	5.345	18.91	3.146
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	208.7	293.6	144.9	129.8	774.8	936.3
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	44.49	50.75	45.3	27.15	59.21	63.66
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	142.3	179.9	158.6	119.9	635.5	402.9
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	278.5	336.1	265.9	238.5	1006	707.7
Organismal Systems	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	112	125.3	106.2	105.7	359.1	148.2
-Immune System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	47.88	58.42	25.56	20.88	103.4	44.34
-Endocrine System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	22.79	18.03	11.04	17.48	33.5	38.07
-Circulatory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	4.655	4.636	11.22	15.31	23.8	16.17
-Digestive System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	7.17	7.182	20.32	16.53	46.43	13.14
-Excretory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	7.205	7.611	7.638	10.87	24.76	17.39
-Nervous System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	7.062	8.867	8.954	7.76	23.05	11.19
-Sensory System	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	0.391	0.4013	1.652	2.013	1.09	0.03061
-Development	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	4.906	5.093	3.396	4.598	25.8	10.5
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	1	1	1	1	1	1
Human Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	235.9	258	213.5	183.6	1002	393.9
-Cancers	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	31.06	35.69	31.97	26.6	50.07	20.28
-Immune System Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	8.723	9.085	34.13	23.19	13.1	62.85
-Neurodegenerative Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	101.3	97.11	73.41	57.82	289.3	107.1
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	33.64	26.13	24.78	22.43	119.5	35.91
-Metabolic Diseases	-Environmental Adaptation	NaN	NaN	Inf	Inf	NaN	NaN	0.1633	0.1711	0.1015	0.02501	0.03411	0.006003
-Infectious Diseases	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	81.99	105.4	57.11	46.17	173.7	102.4
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	502.1	563.8	587.7	508	1540	865.4
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	502.1	563.8	587.7	508	1540	865.4
TOTAL	Human Diseases	19.84	205	64.11	47.73	68.42	62.12	12.4	13.04	15.33	15.93	14.59	21.6
MAPPED	Human Diseases	16.27	186.1	56.07	43.95	58.44	53.17	10.26	10.86	12.58	13.09	12.9	19.36
Genetic Information Processing	Human Diseases	5.009	63.44	24.25	16.04	24.08	18.66	4.35	4.438	5.732	5.715	3.827	7.178
-Transcription	Human Diseases	0.2676	2.934	0.2357	0.1496	0.3485	0.271	0.5027	0.5164	0.623	0.5541	0.4871	0.7865
-Translation	Human Diseases	2.466	45.98	15.7	9.757	15.5	11.94	1.378	1.38	2.395	2.274	1.094	2.971
-Folding, Sorting and Degradation	Human Diseases	1.579	11.37	7.35	5.777	6.814	5.23	1.897	1.862	1.796	2.02	1.533	2.744
-DNA Maintenance	Human Diseases	0.8167	2.856	1.051	0.3765	0.9553	0.7833	0.5906	0.6731	0.7977	0.8325	0.6443	0.6762
-RNA Family	Human Diseases	0	5.443e-08	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Human Diseases	0	1.137	0.2696	0.1237	0.3449	0.2633	0.221	0.2401	0.3487	0.3637	0.23	0.4478
-Signal Transduction	Human Diseases	0	1.137	0.1329	0.06504	0.1655	0.1279	0.05145	0.06321	0.09686	0.09722	0.06516	0.05946
-Signaling Molecules and Interaction	Human Diseases	0	2.177e-08	0.1378	0.05373	0.1771	0.1373	0.1729	0.1633	0.239	0.2607	0.1605	0.4035
Cellular Processes	Human Diseases	0.9097	1.917	0.9012	0.6698	1.749	1.548	1.214	1.141	1.951	2.634	4.312	4.227
-Hemoglobin	Human Diseases	0	0	0	0	0	0	0	0	1.198e-05	4.161e-05	0	0.0001247
-Vesicular Transport	Human Diseases	0	0	0.1602	0.0865	0.2154	0.1978	0.2173	0.2447	0.1765	0.2239	0.1778	0.1746
-Cytoskeleton	Human Diseases	0.3387	0.6705	0.1972	0.2468	0.09209	0.09092	0.6505	0.5882	1.371	1.778	3.004	3.426
-Cell Motility	Human Diseases	0.1146	0.8124	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	Human Diseases	0.4565	0.4592	0.5451	0.3032	1.375	1.18	0.1812	0.1916	0.17	0.2271	0.1586	0.2431
-Cell Communication	Human Diseases	0	0	0.008612	0.005244	0.02116	0.01873	0.1369	0.1628	0.1749	0.2668	0.3395	0.2392
Metabolism	Human Diseases	9.624	118.2	29.56	26.07	30.93	31.73	3.049	3.546	2.979	3.006	2.869	5.863
-Membrane Transport	Human Diseases	0.6609	12.32	1.421	0.7847	1.354	0.9163	0.02507	0.0238	0.04475	0.0307	0.02129	0.01204
-Central Carbon Metabolism	Human Diseases	3.058	22.56	8.794	7.05	9.877	7.443	0.9817	1.272	0.6784	0.6938	0.8721	2.42
-Energy Metabolism	Human Diseases	0.8059	7.117	1.68	1.777	1.147	1.032	0.1703	0.2136	0.2098	0.1486	0.1076	0.5178
-Biosynthesis	Human Diseases	1.468	33.79	8.21	8.378	8.564	9.975	0.614	0.7602	0.7586	0.7284	0.6519	0.8102
-Other Enzymes	Human Diseases	3.618	31.47	10.8	9.591	8.552	9.86	1.354	1.552	1.376	1.376	1.283	1.796
Organismal Systems	Human Diseases	0	2.419e-09	0.1722	0.1241	0.1565	0.1426	0.4721	0.4857	0.4915	0.5691	0.5286	0.5703
-Immune System	Human Diseases	0	0	0.07963	0.03474	0.04341	0.04167	0.1983	0.2265	0.1053	0.1138	0.1059	0.1047
-Endocrine System	Human Diseases	0	0	0.003402	0.004049	0.007304	0.003849	0.09098	0.06809	0.05168	0.06963	0.0246	0.1015
-Circulatory System	Human Diseases	0	0	0	0	0	0	0.01725	0.01712	0.04612	0.07241	0.02375	0.01797
-Digestive System	Human Diseases	0	0	0.008116	0.002132	0.02032	0.01611	0.03485	0.03093	0.09335	0.08211	0.06963	0.04772
-Excretory System	Human Diseases	0	0	0.01734	0.01788	0.03118	0.03137	0.03143	0.02963	0.03577	0.04705	0.0311	0.02913
-Nervous System	Human Diseases	0	0	0.002368	0.002231	0.0081	0.009316	0.03425	0.03347	0.04283	0.03848	0.023	0.03308
-Sensory System	Human Diseases	0	0	0.002559	0.0001772	0.003279	0.001126	0.002024	0.002162	0.007828	0.01283	0.001281	0.0002364
-Development	Human Diseases	0	0	0	0	0	0	0.01561	0.01409	0.01644	0.02284	0.03645	0.02896
-Environmental Adaptation	Human Diseases	0	0	0	0	0	0	0.004217	0.003832	0.00412	0.004967	0.000935	0.002061
Human Diseases	Human Diseases	1	1	1	1	1	1	1	1	1	1	1	1
-Cancers	Human Diseases	0	0	0.04774	0.06732	0.02767	0.02342	0.08669	0.08347	0.1154	0.1433	0.08618	0.07711
-Immune System Diseases	Human Diseases	0	0	0.01273	0.0196	0.1705	0.1597	0.03057	0.03069	0.1858	0.1379	0.01325	0.111
-Neurodegenerative Diseases	Human Diseases	0	0	0.5737	0.4788	0.4668	0.5501	0.3984	0.37	0.319	0.2698	0.2562	0.2206
-Cardiovascular Diseases	Human Diseases	0	0	0	0	0	0	0.08259	0.04885	0.1039	0.074	0.136	0.08973
-Metabolic Diseases	Human Diseases	0	0	0	0	0	0	0	0	0.0004753	0.0004824	0.0002714	0.0002549
-Infectious Diseases	Human Diseases	1	0.989	0.3266	0.2696	0.3702	0.2754	0.3441	0.3502	0.2684	0.2905	0.3479	0.388
Not Mapped	Human Diseases	3.567	18.88	8.034	3.789	9.982	8.959	2.143	2.186	2.745	2.837	1.69	2.24
-Not Mapped	Human Diseases	3.567	18.88	8.034	3.789	9.982	8.959	2.143	2.186	2.745	2.837	1.69	2.24
TOTAL	-Cancers	Inf	3.807e+10	1269	611	1828	2296	113	123.4	151.2	139.7	222.3	298.5
MAPPED	-Cancers	Inf	3.457e+10	1110	562.5	1561	1965	93.51	102.7	124.1	114.8	196.5	267.5
Genetic Information Processing	-Cancers	Inf	1.241e+10	478.2	210.7	640	686.2	40.36	43.94	55.66	49.95	64.06	106.9
-Transcription	-Cancers	Inf	7.774e+08	4.584	2.346	10.88	9.902	4.827	5.009	6.021	4.711	6.754	11.28
-Translation	-Cancers	Inf	8.541e+09	307	127.8	415.6	441.3	12.47	13.32	23.16	19.24	17.67	40.76
-Folding, Sorting and Degradation	-Cancers	Inf	2.521e+09	148	76.76	193.1	193.3	17.63	18.17	17.37	17.42	24.7	42.8
-DNA Maintenance	-Cancers	Inf	5.97e+08	20.54	4.855	25.96	36.54	5.433	6.433	8.432	7.923	14.89	12.05
-RNA Family	-Cancers	NaN	15	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Cancers	NaN	2.446e+08	6.503	1.569	10.48	10.9	2.163	2.298	3.853	3.786	4.11	6.969
-Signal Transduction	-Cancers	NaN	2.4e+08	3.424	0.9495	5.907	5.811	0.5583	0.7445	1.065	0.9982	1.546	1.272
-Signaling Molecules and Interaction	-Cancers	NaN	6824000	3.279	0.8902	4.575	5.088	1.605	1.548	2.32	2.45	2.564	5.615
Cellular Processes	-Cancers	Inf	4.448e+08	16.23	8.534	46.87	51.87	10.6	10.82	19.34	22.94	64.47	54.82
-Hemoglobin	-Cancers	NaN	0	0	0	0	0	0	0	0.0001559	0.0003652	0	0.002088
-Vesicular Transport	-Cancers	NaN	1	2.627	2.292	6.274	7.329	2.097	2.559	1.747	1.928	2.385	3.073
-Cytoskeleton	-Cancers	Inf	1.246e+08	3.865	3.379	3.328	3.054	5.524	4.919	13.7	15.34	46.77	44.43
-Cell Motility	-Cancers	Inf	2.03e+08	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Cancers	Inf	1.172e+08	9.66	3.885	36.53	43.13	1.653	1.748	1.604	1.74	2.05	3.478
-Cell Communication	-Cancers	NaN	0	0.3285	0.3092	0.9591	0.9657	1.931	2.117	2.285	2.968	8.967	3.689
Metabolism	-Cancers	Inf	2.198e+10	589.6	332	825.2	1173	29.55	33.36	29.79	25.55	45.89	77.74
-Membrane Transport	-Cancers	Inf	2.289e+09	28.29	10.19	37.68	33.86	0.2644	0.2301	0.4787	0.2401	0.3562	0.1451
-Central Carbon Metabolism	-Cancers	Inf	5.398e+09	144.7	72.79	261.1	259.1	7.198	9.465	6.325	6.422	14.99	31.38
-Energy Metabolism	-Cancers	Inf	1.778e+09	32.16	32.29	46.72	51.28	1.942	2.469	1.494	1.188	1.217	5.262
-Biosynthesis	-Cancers	Inf	8.042e+09	156.6	106.5	202.5	391.1	4.973	5.558	6.743	5.529	11.43	9.693
-Other Enzymes	-Cancers	Inf	6.829e+09	223.3	124	273.5	413.1	14.5	14.13	13.91	11.69	16.44	25.12
Organismal Systems	-Cancers	NaN	1	3.349	1.58	5.202	6.074	4.122	4.204	4.962	5.212	7.173	7.425
-Immune System	-Cancers	NaN	0	0.8797	0.6152	1.125	1.606	1.941	2.401	1.124	0.865	1.53	1.699
-Endocrine System	-Cancers	NaN	0	0.09235	0.07578	0.1556	0.1802	0.8791	0.7241	0.4969	0.6838	0.6472	1.48
-Circulatory System	-Cancers	NaN	0	0	0	0	0	0.1587	0.1556	0.3996	0.5608	0.4338	0.277
-Digestive System	-Cancers	NaN	0	0.0854	0.02699	0.3751	0.3733	0.2473	0.1879	0.7877	0.9261	0.9274	0.657
-Excretory System	-Cancers	NaN	1	0.4618	0.2632	0.9591	1.159	0.4041	0.3366	0.3513	0.5608	0.5261	0.5494
-Nervous System	-Cancers	NaN	3.693e-07	0.03884	0.02824	0.2928	0.3512	0.3915	0.3094	0.4248	0.3192	0.2696	0.3933
-Sensory System	-Cancers	NaN	0	0.02551	0.002697	0.08173	0.0323	0.02832	0.02756	0.07174	0.08879	0.02178	0.001851
-Development	-Cancers	NaN	0	0	0	0	0	0.1579	0.1295	0.2226	0.2625	0.6063	0.5177
-Environmental Adaptation	-Cancers	NaN	0	0	0	0	0	0.02897	0.02153	0.0288	0.03272	0.01054	0.03889
Human Diseases	-Cancers	Inf	4.133e+08	16.46	12.68	26.43	36.95	8.737	8.655	8.45	6.921	10.53	10.79
-Cancers	-Cancers	NaN	1	1	1	1	1	1	1	1	1	1	1
-Immune System Diseases	-Cancers	NaN	1.017	0.226	0.1977	4.479	5.795	0.3274	0.2834	1.616	0.9541	0.2238	1.434
-Neurodegenerative Diseases	-Cancers	NaN	0	9.565	5.797	10.52	16.43	3.236	3.44	2.521	1.892	3.174	3.16
-Cardiovascular Diseases	-Cancers	NaN	0	0	0	0	0	1.233	0.6947	0.8776	0.5165	1.578	1.129
-Metabolic Diseases	-Cancers	NaN	1.764e+08	0	0	0	0	0	0	0.002923	0.002884	0.002241	0.005452
-Infectious Diseases	-Cancers	Inf	4.133e+08	7.244	5.787	12.26	12.69	3.243	3.103	1.896	2.036	3.684	4.607
Not Mapped	-Cancers	Inf	3.507e+09	159.1	48.5	266.7	331.1	19.53	20.68	27.08	24.9	25.76	30.95
-Not Mapped	-Cancers	Inf	3.507e+09	159.1	48.5	266.7	331.1	19.53	20.68	27.08	24.9	25.76	30.95
TOTAL	-Immune System Diseases	Inf	Inf	3047	1739	299.5	259.1	365.9	420.1	82.81	106.8	781.6	158.6
MAPPED	-Immune System Diseases	Inf	Inf	2665	1601	255.8	221.8	302.6	349.7	67.98	87.79	691	142.1
Genetic Information Processing	-Immune System Diseases	Inf	Inf	1118	576.2	104.2	77.71	127.7	144.6	30.84	37.36	221.2	57.04
-Transcription	-Immune System Diseases	Inf	Inf	18.3	6.004	1.477	1.158	15.23	15.46	3.353	3.458	28.23	5.975
-Translation	-Immune System Diseases	Inf	Inf	736.3	360.5	68.22	50.74	40.62	44.7	12.72	15.3	58.18	22.06
-Folding, Sorting and Degradation	-Immune System Diseases	Inf	Inf	328.4	199	31.02	23.05	52.15	61.75	9.668	12.79	93.88	23.24
-DNA Maintenance	-Immune System Diseases	Inf	Inf	50.69	14.27	3.462	3.141	18.51	20.97	5.101	5.824	45.14	5.303
-RNA Family	-Immune System Diseases	NaN	Inf	0	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Immune System Diseases	NaN	Inf	14.08	5.066	1.364	1.039	6.21	6.364	2.219	2.901	16.77	3.133
-Signal Transduction	-Immune System Diseases	NaN	Inf	8.79	2.826	0.6832	0.5434	1.614	2.04	0.4517	0.6672	4.677	0.4297
-Signaling Molecules and Interaction	-Immune System Diseases	NaN	Inf	7.906	2.041	0.7272	0.5387	4.76	4.493	1.53	2.268	11.09	2.704
Cellular Processes	-Immune System Diseases	Inf	Inf	55.89	24.15	7.794	7.062	32.07	31.62	10.48	17.47	232	27.45
-Hemoglobin	-Immune System Diseases	NaN	NaN	0	0	0	0	0	0	7.764e-05	0.0002826	0	0.0009729
-Vesicular Transport	-Immune System Diseases	NaN	NaN	10.57	4.843	1.073	0.954	5.878	7.028	0.8624	1.415	8.323	1.855
-Cytoskeleton	-Immune System Diseases	Inf	Inf	9.108	9.358	0.4913	0.4628	16.89	16.87	7.756	12.16	168.2	23.38
-Cell Motility	-Immune System Diseases	Inf	Inf	0	0	0	0	0	0	0	0	0	0
-Cell Growth and Death	-Immune System Diseases	Inf	Inf	28.51	11.49	6.088	5.026	5.049	5.235	0.9279	1.339	8.655	1.64
-Cell Communication	-Immune System Diseases	NaN	NaN	0.9016	0.6346	0.09429	0.09091	3.736	4.03	1.094	2.185	36.11	1.92
Metabolism	-Immune System Diseases	Inf	Inf	1400	952.6	137.4	131.9	86.42	114.7	16.67	20.74	168	41.99
-Membrane Transport	-Immune System Diseases	Inf	Inf	66.25	28.43	6.135	3.84	0.7609	0.7446	0.2734	0.2695	1.185	0.08033
-Central Carbon Metabolism	-Immune System Diseases	Inf	Inf	546	317.4	41.75	34.29	26.42	33.83	3.721	4.96	55.32	16.55
-Energy Metabolism	-Immune System Diseases	Inf	Inf	68.36	54.15	9.132	8.225	5.221	6.015	1.102	1.197	5.515	3.353
-Biosynthesis	-Immune System Diseases	Inf	Inf	442.4	294.9	35.46	39.45	15.19	18.85	4.126	4.814	46.43	6.275
-Other Enzymes	-Immune System Diseases	Inf	Inf	491.5	333.4	44.93	51.38	37.68	48.13	7.477	9.527	66.8	12.89
Organismal Systems	-Immune System Diseases	NaN	Inf	9.885	4.151	0.7898	0.8342	12.47	14.8	2.656	4.087	32.05	4.954
-Immune System	-Immune System Diseases	NaN	NaN	3.248	1.261	0.2509	0.2834	6.055	7.585	0.6023	0.8537	6.212	1.185
-Endocrine System	-Immune System Diseases	NaN	NaN	0.2664	0.1658	0.03565	0.02725	2.427	1.873	0.3234	0.6433	1.857	0.7656
-Circulatory System	-Immune System Diseases	NaN	NaN	0	0	0	0	0.472	0.4553	0.2552	0.5307	1.611	0.1639
-Digestive System	-Immune System Diseases	NaN	Inf	0.3075	0.1256	0.07538	0.07439	0.3915	0.4099	0.4536	0.6735	4.143	0.2643
-Excretory System	-Immune System Diseases	NaN	NaN	2.353	0.9678	0.2141	0.1788	1.09	1.227	0.1808	0.3413	2.209	0.3214
-Nervous System	-Immune System Diseases	NaN	Inf	0.2283	0.06626	0.03385	0.0363	1.006	0.976	0.2723	0.3218	1.695	0.2495
-Sensory System	-Immune System Diseases	NaN	NaN	0.09187	0.009039	0.01305	0.004586	0.02586	0.03428	0.02832	0.05411	0.06167	0.001242
-Development	-Immune System Diseases	NaN	NaN	0	0	0	0	0.371	0.4058	0.1151	0.172	2.08	0.3781
-Environmental Adaptation	-Immune System Diseases	NaN	NaN	0	0	0	0	0.06614	0.0667	0.02308	0.02947	0.06594	0.01554
Human Diseases	-Immune System Diseases	Inf	Inf	72.83	37.92	4.179	4.247	27.05	28.73	5.361	5.933	70.95	7.541
-Cancers	-Immune System Diseases	NaN	Inf	3.601	2.534	0.1156	0.1279	2.272	2.949	0.4923	0.734	3.983	0.6973
-Immune System Diseases	-Immune System Diseases	NaN	NaN	1	1	1	1	1	1	1	1	1	1
-Neurodegenerative Diseases	-Immune System Diseases	NaN	NaN	37	22.48	2.196	2.476	12.15	12.3	1.581	1.909	19.34	1.664
-Cardiovascular Diseases	-Immune System Diseases	NaN	NaN	0	0	0	0	2.063	0.9964	0.4922	0.455	8.604	0.8831
-Metabolic Diseases	-Immune System Diseases	NaN	Inf	0	0	0	0	0	0	0.002085	0.004445	0.01348	0.003189
-Infectious Diseases	-Immune System Diseases	Inf	Inf	18.3	16.97	1.451	1.098	7.745	8.727	1.117	1.433	16.72	2.059
Not Mapped	-Immune System Diseases	Inf	Inf	381.9	138	43.69	37.37	63.22	70.4	14.83	19.03	90.57	16.44
-Not Mapped	-Immune System Diseases	Inf	Inf	381.9	138	43.69	37.37	63.22	70.4	14.83	19.03	90.57	16.44
TOTAL	-Neurodegenerative Diseases	Inf	Inf	113.2	94.17	144.1	117.9	28.44	31.76	46.24	50.89	40.42	91.51
MAPPED	-Neurodegenerative Diseases	Inf	Inf	99.04	86.69	123.1	100.9	23.53	26.44	37.96	41.82	35.73	82.02
