Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Hemoglobin	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Cardiovascular Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Cardiovascular Diseases	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Cardiovascular Diseases	NaN	NaN	Inf	Inf	NaN	NaN	NaN	Inf	NaN
Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Cardiovascular Diseases	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	NaN
-Immune System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN
-Endocrine System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Circulatory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf	NaN
-Digestive System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Excretory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Nervous System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Sensory System	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Cardiovascular Diseases	NaN	Inf	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Cardiovascular Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cancers	-Cardiovascular Diseases	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	NaN
-Immune System Diseases	-Cardiovascular Diseases	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Neurodegenerative Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN
-Cardiovascular Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Cardiovascular Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Cardiovascular Diseases	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	NaN
Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Cardiovascular Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-RNA Family	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Environmental Information Processing	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Metabolic Diseases	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Metabolic Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Metabolic Diseases	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Communication	-Metabolic Diseases	NaN	NaN	Inf	Inf	NaN	NaN	NaN	Inf	NaN
Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Metabolic Diseases	NaN	Inf	NaN	NaN	Inf	Inf	Inf	Inf	NaN
-Immune System	-Metabolic Diseases	NaN	NaN	NaN	NaN	Inf	Inf	Inf	Inf	NaN
-Endocrine System	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Circulatory System	-Metabolic Diseases	NaN	NaN	NaN	NaN	Inf	Inf	NaN	Inf	NaN
-Digestive System	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Excretory System	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Nervous System	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Sensory System	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Metabolic Diseases	NaN	Inf	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Metabolic Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cancers	-Metabolic Diseases	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	NaN
-Immune System Diseases	-Metabolic Diseases	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Neurodegenerative Diseases	-Metabolic Diseases	NaN	NaN	NaN	Inf	Inf	Inf	Inf	Inf	NaN
-Cardiovascular Diseases	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Metabolic Diseases	-Metabolic Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Metabolic Diseases	NaN	NaN	Inf	NaN	Inf	Inf	Inf	Inf	NaN
Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Metabolic Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Infectious Diseases	Inf	Inf	10000	Inf	188.3	219.2	3343	1828	Inf
MAPPED	-Infectious Diseases	Inf	Inf	9588	Inf	150	146.7	1746	1183	Inf
Genetic Information Processing	-Infectious Diseases	Inf	Inf	3168	Inf	53.64	42.51	737.9	555.6	Inf
-Transcription	-Infectious Diseases	Inf	Inf	41.49	Inf	1.713	2.427	39.19	26.73	Inf
-Translation	-Infectious Diseases	Inf	Inf	2398	Inf	35.42	22.97	502.8	294.1	Inf
-Folding, Sorting and Degradation	-Infectious Diseases	Inf	Inf	668.9	Inf	14.97	15.12	155.5	199.4	Inf
-DNA Maintenance	-Infectious Diseases	Inf	Inf	62.09	Inf	1.609	2.096	40.48	35.34	Inf
-RNA Family	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0	NaN
Environmental Information Processing	-Infectious Diseases	Inf	Inf	116.7	Inf	2.005	3.377	12.79	74.9	Inf
-Signal Transduction	-Infectious Diseases	Inf	Inf	116.7	Inf	2.005	3.377	12.63	70.64	Inf
-Signaling Molecules and Interaction	-Infectious Diseases	NaN	Inf	0	NaN	0.001797	0	0.2904	4.254	NaN
Cellular Processes	-Infectious Diseases	Inf	Inf	112.9	Inf	2.669	5.413	38.38	113.5	Inf
-Hemoglobin	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0	NaN
-Vesicular Transport	-Infectious Diseases	NaN	Inf	32.22	Inf	1.176	2.91	20.05	38.64	NaN
-Cytoskeleton	-Infectious Diseases	Inf	Inf	20.8	Inf	1.327	2.122	15.75	33.21	Inf
-Cell Motility	-Infectious Diseases	Inf	Inf	0	NaN	0	0	0	0	Inf
-Cell Growth and Death	-Infectious Diseases	Inf	Inf	60.27	Inf	0.1415	0.313	2.588	15.84	Inf
-Cell Communication	-Infectious Diseases	NaN	NaN	0.1091	Inf	0	0	0	25.05	NaN
Metabolism	-Infectious Diseases	Inf	Inf	5254	Inf	67.24	74.11	664.9	350.3	Inf
-Membrane Transport	-Infectious Diseases	Inf	Inf	4.644	Inf	0.181	0.1247	0.8444	0.2938	Inf
-Central Carbon Metabolism	-Infectious Diseases	Inf	Inf	4024	Inf	25.75	27.54	235.9	134.7	Inf
-Energy Metabolism	-Infectious Diseases	Inf	Inf	84.12	Inf	3.96	9.493	130.2	74.29	Inf
-Biosynthesis	-Infectious Diseases	Inf	Inf	531.5	Inf	26	25.55	186.2	103.9	Inf
-Other Enzymes	-Infectious Diseases	Inf	Inf	669.1	Inf	11.66	13.5	84.39	30.53	Inf
Organismal Systems	-Infectious Diseases	NaN	Inf	0	NaN	0.03096	0.09318	10.78	24.47	NaN
-Immune System	-Infectious Diseases	NaN	NaN	0	NaN	0.009948	0.02541	0.01788	0.2537	NaN
-Endocrine System	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0.628	NaN
-Circulatory System	-Infectious Diseases	NaN	NaN	0	NaN	0.01114	0.04652	0	19.39	NaN
-Digestive System	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	2.018	NaN
-Excretory System	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0.3736	NaN
-Nervous System	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	1.607	NaN
-Sensory System	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0	NaN
-Development	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0.1313	NaN
-Environmental Adaptation	-Infectious Diseases	NaN	Inf	0	NaN	0	0	10.78	0	NaN
Human Diseases	-Infectious Diseases	NaN	Inf	2.522	Inf	1.257	1.792	9.855	5.543	NaN
-Cancers	-Infectious Diseases	NaN	Inf	0.2604	NaN	0.008338	0.07017	0.6364	1.948	NaN
-Immune System Diseases	-Infectious Diseases	NaN	NaN	1.262	Inf	0.08824	0.2554	6.285	0.2243	NaN
-Neurodegenerative Diseases	-Infectious Diseases	NaN	NaN	0	Inf	0.105	0.1787	1.75	0.6043	NaN
-Cardiovascular Diseases	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0	NaN
-Metabolic Diseases	-Infectious Diseases	NaN	NaN	0	NaN	0	0	0	0	NaN
-Infectious Diseases	-Infectious Diseases	NaN	NaN	1	NaN	1	1	1	1	NaN
Not Mapped	-Infectious Diseases	Inf	Inf	415	Inf	38.26	72.53	1597	645.2	Inf
-Not Mapped	-Infectious Diseases	Inf	Inf	415	Inf	38.26	72.53	1597	645.2	Inf
TOTAL	Not Mapped	53.13	8.389	24.1	26.05	4.921	3.022	2.093	2.833	2.987
MAPPED	Not Mapped	52.13	7.389	23.1	25.05	3.921	2.022	1.093	1.833	1.987
Genetic Information Processing	Not Mapped	17.6	1.544	7.626	6.377	1.397	0.5861	0.4655	0.8611	0.4267
-Transcription	Not Mapped	0.3662	0.03207	0.09924	0.03381	0.04445	0.03202	0.02415	0.04136	0
-Translation	Not Mapped	14.15	1.136	5.776	5.267	0.9251	0.3153	0.3149	0.4607	0.2928
-Folding, Sorting and Degradation	Not Mapped	2.396	0.244	1.603	0.9785	0.3889	0.2073	0.09593	0.3075	0.1222
-DNA Maintenance	Not Mapped	0.2749	0.08495	0.1182	0.0993	0.0424	0.03124	0.02987	0.05297	0.008681
-RNA Family	Not Mapped	0	0	0	0	0	0	0	0	0
Environmental Information Processing	Not Mapped	0.2833	0.09549	0.2811	0.2537	0.05149	0.04654	0.008005	0.1157	0.01689
-Signal Transduction	Not Mapped	0.2833	0.09549	0.2811	0.2537	0.05125	0.04569	0.007788	0.109	0.01689
-Signaling Molecules and Interaction	Not Mapped	0	0	0	0	4.747e-05	0	0.0002567	0.006666	0
Cellular Processes	Not Mapped	0.226	0.08368	0.2702	0.209	0.06901	0.07259	0.02387	0.1725	0.007949
-Hemoglobin	Not Mapped	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Not Mapped	0	0.002502	0.07647	0.09148	0.0306	0.03922	0.01237	0.05988	0
-Cytoskeleton	Not Mapped	0	0.008468	0.05011	0.04271	0.03468	0.02926	0.009859	0.05136	0
-Cell Motility	Not Mapped	0.05518	0.04536	0	0	0	0	0	0	0.00226
-Cell Growth and Death	Not Mapped	0.1457	0.01263	0.1421	0.0741	0.003736	0.003971	0.001627	0.02334	0.004256
-Cell Communication	Not Mapped	0	0	0.0002628	0.0003985	0	0	0	0.03883	0
Metabolism	Not Mapped	23.39	3.087	12.67	15.39	1.748	1.014	0.4165	0.5465	0.651
-Membrane Transport	Not Mapped	0.3899	0.3211	0.01119	0.005742	0.004779	0.002031	0.0004718	0.0003668	0.04627
-Central Carbon Metabolism	Not Mapped	6.617	1.133	9.082	8.678	0.6344	0.3638	0.1477	0.2083	0.1546
-Energy Metabolism	Not Mapped	0.5955	0.1426	0.2002	0.4599	0.1017	0.1229	0.081	0.1151	0.113
-Biosynthesis	Not Mapped	10.62	0.7722	1.31	3.665	0.695	0.3523	0.1279	0.1649	0.2096
-Other Enzymes	Not Mapped	4.323	0.5851	1.407	1.986	0.2656	0.1752	0.0462	0.05411	0.1092
Organismal Systems	Not Mapped	0	0	0	0	0.0007093	0.001062	0.006852	0.03809	0
-Immune System	Not Mapped	0	0	0	0	0.0002234	0.0002715	2.203e-06	0.0003885	0
-Endocrine System	Not Mapped	0	0	0	0	0	0	0	0.0008722	0
-Circulatory System	Not Mapped	0	0	0	0	0.0002942	0.0006138	0	0.03062	0
-Digestive System	Not Mapped	0	0	0	0	0	0	0	0.003094	0
-Excretory System	Not Mapped	0	0	0	0	0	0	0	0.0005791	0
-Nervous System	Not Mapped	0	0	0	0	0	0	0	0.002491	0
-Sensory System	Not Mapped	0	0	0	0	0	0	0	0	0
-Development	Not Mapped	0	0	0	0	0	0	0	0.0002036	0
-Environmental Adaptation	Not Mapped	0	0	0	0	0	0	0.006746	0	0
Human Diseases	Not Mapped	0	0.00711	0.003512	0.0332	0.03144	0.02288	0.008565	0.007817	0
-Cancers	Not Mapped	0	0	0.0006275	0	0.000191	0.0007999	0.0001361	0.002757	0
-Immune System Diseases	Not Mapped	0	0	0.001102	0.02947	0.001982	0.002868	0.005787	0.00054	0
-Neurodegenerative Diseases	Not Mapped	0	0	0	0.002508	0.002946	0.002365	0.0008897	0.001455	0
-Cardiovascular Diseases	Not Mapped	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	Not Mapped	0	0	0	0	0	0	0	0	0
-Infectious Diseases	Not Mapped	0	0	0.00241	0	0.02569	0.0132	0.0005885	0.001473	0
Not Mapped	Not Mapped	1	1	1	1	1	1	1	1	1
-Not Mapped	Not Mapped	1	1	1	1	1	1	1	1	1
TOTAL	-Not Mapped	53.13	8.389	24.1	26.05	4.921	3.022	2.093	2.833	2.987
MAPPED	-Not Mapped	52.13	7.389	23.1	25.05	3.921	2.022	1.093	1.833	1.987
Genetic Information Processing	-Not Mapped	17.6	1.544	7.626	6.377	1.397	0.5861	0.4655	0.8611	0.4267
-Transcription	-Not Mapped	0.3662	0.03207	0.09924	0.03381	0.04445	0.03202	0.02415	0.04136	0
-Translation	-Not Mapped	14.15	1.136	5.776	5.267	0.9251	0.3153	0.3149	0.4607	0.2928
-Folding, Sorting and Degradation	-Not Mapped	2.396	0.244	1.603	0.9785	0.3889	0.2073	0.09593	0.3075	0.1222
-DNA Maintenance	-Not Mapped	0.2749	0.08495	0.1182	0.0993	0.0424	0.03124	0.02987	0.05297	0.008681
-RNA Family	-Not Mapped	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Not Mapped	0.2833	0.09549	0.2811	0.2537	0.05149	0.04654	0.008005	0.1157	0.01689
-Signal Transduction	-Not Mapped	0.2833	0.09549	0.2811	0.2537	0.05125	0.04569	0.007788	0.109	0.01689
-Signaling Molecules and Interaction	-Not Mapped	0	0	0	0	4.747e-05	0	0.0002567	0.006666	0
Cellular Processes	-Not Mapped	0.226	0.08368	0.2702	0.209	0.06901	0.07259	0.02387	0.1725	0.007949
-Hemoglobin	-Not Mapped	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Not Mapped	0	0.002502	0.07647	0.09148	0.0306	0.03922	0.01237	0.05988	0
-Cytoskeleton	-Not Mapped	0	0.008468	0.05011	0.04271	0.03468	0.02926	0.009859	0.05136	0
-Cell Motility	-Not Mapped	0.05518	0.04536	0	0	0	0	0	0	0.00226
-Cell Growth and Death	-Not Mapped	0.1457	0.01263	0.1421	0.0741	0.003736	0.003971	0.001627	0.02334	0.004256
-Cell Communication	-Not Mapped	0	0	0.0002628	0.0003985	0	0	0	0.03883	0
Metabolism	-Not Mapped	23.39	3.087	12.67	15.39	1.748	1.014	0.4165	0.5465	0.651
-Membrane Transport	-Not Mapped	0.3899	0.3211	0.01119	0.005742	0.004779	0.002031	0.0004718	0.0003668	0.04627
-Central Carbon Metabolism	-Not Mapped	6.617	1.133	9.082	8.678	0.6344	0.3638	0.1477	0.2083	0.1546
-Energy Metabolism	-Not Mapped	0.5955	0.1426	0.2002	0.4599	0.1017	0.1229	0.081	0.1151	0.113
-Biosynthesis	-Not Mapped	10.62	0.7722	1.31	3.665	0.695	0.3523	0.1279	0.1649	0.2096
-Other Enzymes	-Not Mapped	4.323	0.5851	1.407	1.986	0.2656	0.1752	0.0462	0.05411	0.1092
Organismal Systems	-Not Mapped	0	0	0	0	0.0007093	0.001062	0.006852	0.03809	0
-Immune System	-Not Mapped	0	0	0	0	0.0002234	0.0002715	2.203e-06	0.0003885	0
-Endocrine System	-Not Mapped	0	0	0	0	0	0	0	0.0008722	0
-Circulatory System	-Not Mapped	0	0	0	0	0.0002942	0.0006138	0	0.03062	0
-Digestive System	-Not Mapped	0	0	0	0	0	0	0	0.003094	0
-Excretory System	-Not Mapped	0	0	0	0	0	0	0	0.0005791	0
-Nervous System	-Not Mapped	0	0	0	0	0	0	0	0.002491	0
-Sensory System	-Not Mapped	0	0	0	0	0	0	0	0	0
-Development	-Not Mapped	0	0	0	0	0	0	0	0.0002036	0
-Environmental Adaptation	-Not Mapped	0	0	0	0	0	0	0.006746	0	0
Human Diseases	-Not Mapped	0	0.00711	0.003512	0.0332	0.03144	0.02288	0.008565	0.007817	0
-Cancers	-Not Mapped	0	0	0.0006275	0	0.000191	0.0007999	0.0001361	0.002757	0
-Immune System Diseases	-Not Mapped	0	0	0.001102	0.02947	0.001982	0.002868	0.005787	0.00054	0
-Neurodegenerative Diseases	-Not Mapped	0	0	0	0.002508	0.002946	0.002365	0.0008897	0.001455	0
-Cardiovascular Diseases	-Not Mapped	0	0	0	0	0	0	0	0	0
-Metabolic Diseases	-Not Mapped	0	0	0	0	0	0	0	0	0
-Infectious Diseases	-Not Mapped	0	0	0.00241	0	0.02569	0.0132	0.0005885	0.001473	0
Not Mapped	-Not Mapped	1	1	1	1	1	1	1	1	1
-Not Mapped	-Not Mapped	1	1	1	1	1	1	1	1	1
