Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
Cellular Processes	Metabolism	0.0209	0.02655	0.03129	0.02338	0.04455	0.06739	0.06031	0.2384	0.01383
-Hemoglobin	Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	Metabolism	0	0	0.003032	0.006236	0.01546	0.02455	0.04589	0.097	0
-Cytoskeleton	Metabolism	0.006142	0.007671	0	4.23e-05	0.008891	0.01222	0.0106	0.04867	0.007805
-Cell Motility	Metabolism	0.002746	0.0164	0	0	0	0	0	0	0.00586
-Cell Growth and Death	Metabolism	0.01074	0.002719	0.01229	0.005478	0.004972	0.005049	0.002704	0.02926	0.0001652
-Cell Communication	Metabolism	0	0	5.1e-06	0.0002131	0.002924	0.003854	0.001125	0.01748	0
Metabolism	Metabolism	1	1	1	1	1	1	1	1	1
-Membrane Transport	Metabolism	0.05083	0.1945	8.093e-05	0	0.00234	0.003638	0.003425	0.005292	0.09451
-Central Carbon Metabolism	Metabolism	0.1667	0.2137	0.5019	0.3894	0.2259	0.2419	0.2598	0.2153	0.1231
-Energy Metabolism	Metabolism	0.05425	0.05428	0.1088	0.0803	0.06154	0.07069	0.1431	0.07371	0.1773
-Biosynthesis	Metabolism	0.4087	0.2232	0.1264	0.2255	0.3361	0.2945	0.1957	0.243	0.2371
-Other Enzymes	Metabolism	0.3013	0.3033	0.2218	0.2477	0.3396	0.3786	0.3215	0.4514	0.3432
Organismal Systems	Metabolism	0	0.0007893	0.01428	0.01007	0.02185	0.03965	0.05777	0.1203	0.001931
-Immune System	Metabolism	0	0	0.0004159	0.0005077	0.008467	0.01095	0.002938	0.01853	0
-Endocrine System	Metabolism	0	0.0007893	0.0004127	0.0002965	0.003477	0.005321	0.005434	0.01806	0
-Circulatory System	Metabolism	0	0	0	0	0.001979	0.004534	0.0003772	0.01184	0
-Digestive System	Metabolism	0	0	0	0	0.0004727	0.001487	1.972e-05	0.009365	0
-Excretory System	Metabolism	0	0	0.000283	9.654e-05	0.002485	0.006105	0.007099	0.02335	0
-Nervous System	Metabolism	0	0	5.857e-05	0	3.019e-05	0.0001187	7.78e-05	0.008708	0
-Sensory System	Metabolism	0	0	0	0	0	0	0	0.002471	0
-Development	Metabolism	0	0	0	0	0	0	0	0.001527	0
-Environmental Adaptation	Metabolism	0	0	0	0	0	0	0.02131	0.0002155	0
Human Diseases	Metabolism	0.0493	0.02103	0.1669	0.1728	0.149	0.1932	0.2243	0.3209	0.06564
-Cancers	Metabolism	0	0.000173	0.0001772	6.053e-05	0.0008893	0.003031	0.002455	0.01557	0
-Immune System Diseases	Metabolism	0	1.664e-09	0.00319	0.008801	0.007785	0.01939	0.02674	0.01507	0
-Neurodegenerative Diseases	Metabolism	0.04633	0.01164	0.16	0.1598	0.08385	0.08919	0.1638	0.152	0.005069
-Cardiovascular Diseases	Metabolism	0	0	0	0	0	0	0	0.02394	0
-Metabolic Diseases	Metabolism	0	0	0.01527	0.008607	0.01152	0.01127	0.0004388	0.001549	0
-Infectious Diseases	Metabolism	0.01068	0.006207	0.01615	0.01201	0.04105	0.05332	0.02995	0.1074	0.03478
Not Mapped	Metabolism	0.03607	0.2081	0.1069	0.09151	0.7116	1.224	2.923	2.319	1.479
-Not Mapped	Metabolism	0.03607	0.2081	0.1069	0.09151	0.7116	1.224	2.923	2.319	1.479
TOTAL	-Membrane Transport	36.97	10.29	32620	Inf	1177	921.8	1728	1158	58.46
MAPPED	-Membrane Transport	36.39	9.222	31280	Inf	925.3	606.7	890.8	742.5	42.82
Genetic Information Processing	-Membrane Transport	19.61	3.625	12050	Inf	346.8	181.6	346.3	359.3	10.62
-Transcription	-Membrane Transport	0.8062	0.3067	39.78	Inf	5.277	6.319	20.21	13.21	0.02119
-Translation	-Membrane Transport	14.81	2.418	11320	Inf	287	121.8	257.5	260.7	8.973
-Folding, Sorting and Degradation	-Membrane Transport	3.198	0.6197	503.3	Inf	49.52	44.92	63.37	72.93	1.677
-DNA Maintenance	-Membrane Transport	0.6759	0.2922	64.8	Inf	6.489	10.87	10.93	10.67	0.1943
-RNA Family	-Membrane Transport	0	0	0	NaN	0	0	0	0	0
Environmental Information Processing	-Membrane Transport	0.06007	0.1158	24.85	Inf	4.471	4.739	5.843	11.36	1.084
-Signal Transduction	-Membrane Transport	0.06007	0.1151	9.934	Inf	2.776	1.381	3.66	5.411	1.084
-Signaling Molecules and Interaction	-Membrane Transport	0	0.0008024	0	Inf	1.761	2.831	2.118	4.208	0
Cellular Processes	-Membrane Transport	0.3683	0.153	277.1	Inf	11.29	17.17	16.41	40.92	0.1673
-Hemoglobin	-Membrane Transport	0	0	0	NaN	0	0	0	0	0
-Vesicular Transport	-Membrane Transport	0	0	73.46	Inf	5.549	7.174	12.27	17.96	0
-Cytoskeleton	-Membrane Transport	0.09785	0.03948	0	Inf	3.109	4.353	3.067	9.197	0.08251
-Cell Motility	-Membrane Transport	0.05754	0.09357	0	NaN	0	0	0	0	0.06195
-Cell Growth and Death	-Membrane Transport	0.2154	0.01434	32.27	Inf	1.319	1.634	0.8301	4.562	0.001746
-Cell Communication	-Membrane Transport	0	0	25.17	Inf	1.315	1.059	0.5864	6.263	0
Metabolism	-Membrane Transport	15.86	5.057	11740	Inf	358.8	259.5	289.3	182.9	10.57
-Membrane Transport	-Membrane Transport	1	1	1	NaN	1	1	1	1	1
-Central Carbon Metabolism	-Membrane Transport	2.79	1.152	5794	Inf	67.93	67.21	90.39	39.5	1.36
-Energy Metabolism	-Membrane Transport	0.9581	0.2958	280.6	Inf	37.45	22.12	50.36	13.19	1.736
-Biosynthesis	-Membrane Transport	7.226	1.114	1804	Inf	123.5	77.06	65.29	45.91	2.355
-Other Enzymes	-Membrane Transport	4.745	1.535	1868	Inf	121.9	98.79	118.2	85.3	3.516
Organismal Systems	-Membrane Transport	0	0.004883	109.1	Inf	7.208	11.04	17.77	23.45	0.01859
-Immune System	-Membrane Transport	0	0	18.09	Inf	2.969	2.889	1.06	4.963	0
-Endocrine System	-Membrane Transport	0	0.004464	8.271	Inf	1.588	1.37	1.572	2.915	0
-Circulatory System	-Membrane Transport	0	0	0	Inf	1.006	1.339	0.1061	1.793	0
-Digestive System	-Membrane Transport	0	0	0	Inf	0.18	0.3857	0.01028	1.946	0
-Excretory System	-Membrane Transport	0	0	3.265	Inf	0.7985	1.796	2.212	4.471	0
-Nervous System	-Membrane Transport	0	0	0.7237	Inf	0.01084	0.02726	0.04057	1.863	0
-Sensory System	-Membrane Transport	0	0	0	NaN	0	0	0	0.4661	0
-Development	-Membrane Transport	0	0	0	Inf	0	0	0	0.2733	0
-Environmental Adaptation	-Membrane Transport	0	0	0	Inf	0	0	7.323	0.04072	0
Human Diseases	-Membrane Transport	0.9089	0.1129	304.5	Inf	48.45	44.75	65.49	70.58	0.6329
-Cancers	-Membrane Transport	0	0.0009033	0.6382	Inf	0.2103	0.6906	0.666	2.943	0
-Immune System Diseases	-Membrane Transport	0	8.688e-09	10.81	Inf	3.041	6.064	8.754	3.231	0
-Neurodegenerative Diseases	-Membrane Transport	0.7192	0.06085	207	Inf	19.86	21.52	44.18	37.1	0.04517
-Cardiovascular Diseases	-Membrane Transport	0	0	0	Inf	0	0	0	4.797	0
-Metabolic Diseases	-Membrane Transport	0	0	24.43	Inf	2.65	2.991	0.249	0.2833	0
-Infectious Diseases	-Membrane Transport	0.2024	0.03191	230.4	Inf	20.86	13.62	10.06	22.92	0.5173
Not Mapped	-Membrane Transport	0.5745	1.071	1342	Inf	251.6	315.1	837.3	415.1	15.64
-Not Mapped	-Membrane Transport	0.5745	1.071	1342	Inf	251.6	315.1	837.3	415.1	15.64
TOTAL	-Central Carbon Metabolism	13.52	8.574	4.811	5.379	13.77	14.73	23.24	28.06	42.54
MAPPED	-Central Carbon Metabolism	13.31	7.682	4.613	5.168	10.83	9.694	11.98	18	31.16
Genetic Information Processing	-Central Carbon Metabolism	6.977	3.057	1.903	1.823	3.97	2.823	4.496	8.619	8.28
-Transcription	-Central Carbon Metabolism	0.2516	0.2632	0.009	0.009099	0.0675	0.09694	0.2536	0.3148	0.01689
-Translation	-Central Carbon Metabolism	5.437	2.015	1.788	1.735	3.234	1.954	3.376	6.407	6.489
-Folding, Sorting and Degradation	-Central Carbon Metabolism	1.167	0.5344	0.08838	0.06056	0.5711	0.6544	0.6863	1.597	1.198
-DNA Maintenance	-Central Carbon Metabolism	0.2436	0.2572	0.01025	0.01638	0.08608	0.1581	0.1402	0.2509	0.1619
-RNA Family	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Central Carbon Metabolism	0.01761	0.1085	0.01379	0.02489	0.0601	0.07051	0.07612	0.2792	0.7962
-Signal Transduction	-Central Carbon Metabolism	0.01761	0.1077	0.01321	0.02314	0.03166	0.03096	0.04049	0.1171	0.7962
-Signaling Molecules and Interaction	-Central Carbon Metabolism	0	0.0007158	0	0	0.02892	0.03955	0.02491	0.1178	0
Cellular Processes	-Central Carbon Metabolism	0.1249	0.1245	0.06235	0.05751	0.1971	0.2775	0.2358	1.046	0.1186
-Hemoglobin	-Central Carbon Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Central Carbon Metabolism	0	0	0.007077	0.01782	0.06676	0.1067	0.1859	0.4313	0
-Cytoskeleton	-Central Carbon Metabolism	0.03578	0.03289	0	9.642e-05	0.03689	0.06051	0.03252	0.226	0.06004
-Cell Motility	-Central Carbon Metabolism	0.01592	0.07674	0	0	0	0	0	0	0.05648
-Cell Growth and Death	-Central Carbon Metabolism	0.07266	0.01241	0.02449	0.01336	0.02015	0.0242	0.01126	0.1161	0.001271
-Cell Communication	-Central Carbon Metabolism	0	0	1.075e-05	0.0006079	0.01294	0.01576	0.004197	0.0931	0
Metabolism	-Central Carbon Metabolism	5.833	4.303	1.952	2.46	4.149	4.118	3.732	4.631	7.186
-Membrane Transport	-Central Carbon Metabolism	0.3252	0.862	0.000158	0	0.0102	0.01488	0.0106	0.02458	0.6921
-Central Carbon Metabolism	-Central Carbon Metabolism	1	1	1	1	1	1	1	1	1
-Energy Metabolism	-Central Carbon Metabolism	0.2951	0.2402	0.1982	0.2171	0.283	0.2898	0.5507	0.3095	1.43
-Biosynthesis	-Central Carbon Metabolism	2.374	0.9866	0.2503	0.5548	1.463	1.193	0.6922	1.047	1.863
-Other Enzymes	-Central Carbon Metabolism	1.7	1.236	0.4282	0.5887	1.532	1.565	1.214	2.096	2.787
Organismal Systems	-Central Carbon Metabolism	0	0.003625	0.03131	0.02637	0.09671	0.1641	0.2577	0.5518	0.01367
-Immune System	-Central Carbon Metabolism	0	0	0.0008869	0.001547	0.03722	0.0525	0.01241	0.08167	0
-Endocrine System	-Central Carbon Metabolism	0	0.003323	0.0008181	0.0007616	0.01462	0.02026	0.01667	0.08738	0
-Circulatory System	-Central Carbon Metabolism	0	0	0	0	0.01026	0.02263	0.001798	0.04563	0
-Digestive System	-Central Carbon Metabolism	0	0	0	0	0.001946	0.005738	7.362e-05	0.04243	0
-Excretory System	-Central Carbon Metabolism	0	0	0.0005481	0.0002941	0.01108	0.02958	0.02417	0.09313	0
-Nervous System	-Central Carbon Metabolism	0	0	0.0001245	0	0.0001595	0.0004906	0.0003118	0.03758	0
-Sensory System	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.01089	0
-Development	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.007418	0
-Environmental Adaptation	-Central Carbon Metabolism	0	0	0	0	0	0	0.07985	0.001001	0
Human Diseases	-Central Carbon Metabolism	0.2665	0.1059	0.3461	0.454	0.6121	0.8196	0.8751	1.578	0.4653
-Cancers	-Central Carbon Metabolism	0	0.0007273	0.000277	0.0001555	0.003936	0.0119	0.007205	0.0749	0
-Immune System Diseases	-Central Carbon Metabolism	0	8.68e-09	0.005273	0.02208	0.03282	0.07406	0.09736	0.07171	0
-Neurodegenerative Diseases	-Central Carbon Metabolism	0.24	0.04399	0.2584	0.3183	0.3045	0.3699	0.6163	0.679	0.0309
-Cardiovascular Diseases	-Central Carbon Metabolism	0	0	0	0	0	0	0	0.1072	0
-Metabolic Diseases	-Central Carbon Metabolism	0	0	0.02942	0.01962	0.04781	0.04762	0.001286	0.007173	0
-Infectious Diseases	-Central Carbon Metabolism	0.06404	0.02652	0.02847	0.02954	0.2128	0.234	0.1118	0.4987	0.3083
Not Mapped	-Central Carbon Metabolism	0.2101	0.8922	0.1979	0.2107	2.945	5.035	11.26	10.06	11.38
-Not Mapped	-Central Carbon Metabolism	0.2101	0.8922	0.1979	0.2107	2.945	5.035	11.26	10.06	11.38
TOTAL	-Energy Metabolism	39.3	33.44	23.82	21.24	44.84	46.76	37.6	87.74	30.63
MAPPED	-Energy Metabolism	38.69	29.96	22.84	20.41	35.25	30.77	19.38	56.28	22.43
Genetic Information Processing	-Energy Metabolism	20.82	11.73	9.081	7.214	13.27	9.008	7.228	27.23	5.823
-Transcription	-Energy Metabolism	0.7339	1.052	0.03946	0.02995	0.2056	0.2792	0.3892	0.9143	0.0122
-Translation	-Energy Metabolism	15.84	7.827	8.351	6.874	10.92	6.243	5.517	19.74	4.672
-Folding, Sorting and Degradation	-Energy Metabolism	3.239	1.962	0.3934	0.2151	1.872	1.998	1.246	4.4	0.8973
-DNA Maintenance	-Energy Metabolism	0.7448	0.9297	0.05161	0.04811	0.2251	0.4279	0.2034	0.7798	0.1132
-RNA Family	-Energy Metabolism	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Energy Metabolism	0.05242	0.4094	0.03293	0.05437	0.1879	0.1774	0.1102	0.7187	0.5569
-Signal Transduction	-Energy Metabolism	0.05242	0.4064	0.03293	0.05437	0.06706	0.08802	0.06497	0.3967	0.5569
-Signaling Molecules and Interaction	-Energy Metabolism	0	0.002607	0	0	0.0921	0.1118	0.04524	0.3248	0
Cellular Processes	-Energy Metabolism	0.3701	0.494	0.2154	0.2629	0.5826	0.6553	0.4592	3.165	0.07693
-Hemoglobin	-Energy Metabolism	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Energy Metabolism	0	0	0.01602	0.03607	0.2045	0.2816	0.3161	1.29	0
-Cytoskeleton	-Energy Metabolism	0.104	0.1283	0	0.0002455	0.08531	0.145	0.05847	0.525	0.04323
-Cell Motility	-Energy Metabolism	0.05239	0.3031	0	0	0	0	0	0	0.03299
-Cell Growth and Death	-Energy Metabolism	0.1999	0.04881	0.071	0.03354	0.06837	0.07167	0.01742	0.2882	0.0007641
-Cell Communication	-Energy Metabolism	0	0	4.694e-05	0.003225	0.04331	0.08636	0.005346	0.3295	0
Metabolism	-Energy Metabolism	16.55	16.97	9.165	9.092	13.36	12.51	6.936	13.54	5.56
-Membrane Transport	-Energy Metabolism	1	3.236	0.0007333	0	0.02662	0.03911	0.01862	0.06682	0.5254
-Central Carbon Metabolism	-Energy Metabolism	2.842	3.478	4.451	4.102	3.392	3.347	1.688	2.792	0.6014
-Energy Metabolism	-Energy Metabolism	1	1	1	1	1	1	1	1	1
-Biosynthesis	-Energy Metabolism	7.518	3.487	1.263	2.059	3.826	3.636	1.235	3.568	1.252
-Other Enzymes	-Energy Metabolism	4.954	5.357	1.906	2.379	5.165	4.223	2.204	5.714	1.922
Organismal Systems	-Energy Metabolism	0	0.01509	0.1467	0.1399	0.3312	0.5493	0.3652	1.81	0.01087
-Immune System	-Energy Metabolism	0	0	0.003824	0.007127	0.07114	0.1483	0.02104	0.2664	0
-Endocrine System	-Energy Metabolism	0	0.01509	0.001903	0.001705	0.03743	0.07578	0.04401	0.2316	0
-Circulatory System	-Energy Metabolism	0	0	0	0	0.01372	0.04809	0.00262	0.07724	0
-Digestive System	-Energy Metabolism	0	0	0	0	0.004044	0.01443	9.377e-05	0.1238	0
-Excretory System	-Energy Metabolism	0	0	0.002394	0.0009378	0.02856	0.09343	0.04837	0.2006	0
-Nervous System	-Energy Metabolism	0	0	0.0005088	0	0.0002434	0.001025	0.0005261	0.09675	0
-Sensory System	-Energy Metabolism	0	0	0	0	0	0	0	0.01676	0
-Development	-Energy Metabolism	0	0	0	0	0	0	0	0.02071	0
-Environmental Adaptation	-Energy Metabolism	0	0	0	0	0	0	0.1476	0.002533	0
Human Diseases	-Energy Metabolism	0.9221	0.3639	0.8827	0.8605	1.779	2.743	1.115	3.678	0.3702
-Cancers	-Energy Metabolism	0	0.003783	0.0015	0.0004854	0.008166	0.02994	0.01776	0.1909	0
-Immune System Diseases	-Energy Metabolism	0	2.571e-08	0.02362	0.08209	0.104	0.2617	0.1421	0.155	0
-Neurodegenerative Diseases	-Energy Metabolism	0.7196	0.1879	0.6442	0.6742	0.6586	0.9875	0.7756	2.11	0.02111
-Cardiovascular Diseases	-Energy Metabolism	0	0	0	0	0	0	0	0.3148	0
-Metabolic Diseases	-Energy Metabolism	0	0	0.1838	0.09869	0.184	0.1594	0.003043	0.02499	0
-Infectious Diseases	-Energy Metabolism	0.1714	0.1143	0.1345	0.1311	0.6487	0.9484	0.2048	1.179	0.1497
Not Mapped	-Energy Metabolism	0.6108	3.48	0.9799	0.8321	9.586	15.98	18.22	31.46	8.193
-Not Mapped	-Energy Metabolism	0.6108	3.48	0.9799	0.8321	9.586	15.98	18.22	31.46	8.193
TOTAL	-Biosynthesis	5.514	8.862	18.08	10.19	9.526	11.96	24.76	25.24	22.83
MAPPED	-Biosynthesis	5.428	7.94	17.34	9.794	7.489	7.873	12.76	16.19	16.72
Genetic Information Processing	-Biosynthesis	2.894	3.153	6.927	3.455	2.807	2.364	4.961	7.935	4.444
-Transcription	-Biosynthesis	0.09438	0.2898	0.04908	0.01364	0.046	0.08123	0.2874	0.2968	0.008175
-Translation	-Biosynthesis	2.204	2.08	6.312	3.277	2.289	1.573	3.688	5.753	3.483
-Folding, Sorting and Degradation	-Biosynthesis	0.4779	0.5626	0.3422	0.1067	0.4021	0.5708	0.859	1.572	0.6798
-DNA Maintenance	-Biosynthesis	0.09959	0.2587	0.03796	0.03232	0.05869	0.1252	0.1695	0.2501	0.08172
-RNA Family	-Biosynthesis	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Biosynthesis	0.006929	0.1056	0.03605	0.04105	0.05444	0.06261	0.07716	0.2475	0.439
-Signal Transduction	-Biosynthesis	0.006929	0.1049	0.03575	0.04105	0.02128	0.02504	0.04017	0.106	0.439
-Signaling Molecules and Interaction	-Biosynthesis	0	0.0006976	0	0	0.02072	0.0352	0.02315	0.1271	0
Cellular Processes	-Biosynthesis	0.04946	0.1271	0.2129	0.1037	0.1325	0.2188	0.2554	0.9287	0.05753
-Hemoglobin	-Biosynthesis	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Biosynthesis	0	0	0.02457	0.02814	0.04492	0.07616	0.1914	0.4026	0
-Cytoskeleton	-Biosynthesis	0.0146	0.034	0	0.0001889	0.02788	0.0415	0.04242	0.26	0.03222
-Cell Motility	-Biosynthesis	0.006837	0.07665	0	0	0	0	0	0	0.02467
-Cell Growth and Death	-Biosynthesis	0.02764	0.0127	0.0961	0.02582	0.01385	0.0191	0.01323	0.1082	0.0006819
-Cell Communication	-Biosynthesis	0	0	3.769e-05	0.001073	0.0087	0.01321	0.006289	0.1004	0
Metabolism	-Biosynthesis	2.328	4.475	7.818	4.424	2.905	3.367	4.432	4.101	4.1
-Membrane Transport	-Biosynthesis	0.1259	0.8508	0.0005312	0	0.007109	0.01247	0.01433	0.02124	0.4165
-Central Carbon Metabolism	-Biosynthesis	0.4079	0.9708	3.924	1.763	0.6722	0.7886	1.163	0.8863	0.5049
-Energy Metabolism	-Biosynthesis	0.1326	0.2526	0.7559	0.4096	0.2095	0.2666	0.6892	0.255	0.7536
-Biosynthesis	-Biosynthesis	1	1	1	1	1	1	1	1	1
-Other Enzymes	-Biosynthesis	0.659	1.373	2.131	1.068	0.9863	1.234	1.692	1.858	1.407
Organismal Systems	-Biosynthesis	0	0.003532	0.1781	0.04649	0.07302	0.1462	0.256	0.4982	0.008202
-Immune System	-Biosynthesis	0	0	0.003028	0.002657	0.02659	0.0395	0.01704	0.08687	0
-Endocrine System	-Biosynthesis	0	0.00344	0.002115	0.001155	0.01084	0.01898	0.02408	0.09241	0
-Circulatory System	-Biosynthesis	0	0	0	0	0.006376	0.01407	0.00152	0.04358	0
-Digestive System	-Biosynthesis	0	0	0	0	0.00133	0.005005	0.0001103	0.03756	0
-Excretory System	-Biosynthesis	0	0	0.001915	0.0005051	0.006528	0.01985	0.03495	0.09771	0
-Nervous System	-Biosynthesis	0	0	0.0003825	0	8.77e-05	0.0003558	0.0004351	0.03096	0
-Sensory System	-Biosynthesis	0	0	0	0	0	0	0	0.009636	0
-Development	-Biosynthesis	0	0	0	0	0	0	0	0.005805	0
-Environmental Adaptation	-Biosynthesis	0	0	0	0	0	0	0.1086	0.0008869	0
Human Diseases	-Biosynthesis	0.1244	0.1048	0.8351	0.6622	0.4328	0.6055	0.8838	1.582	0.283
-Cancers	-Biosynthesis	0	0.0008311	0.001126	0.0002358	0.002646	0.01029	0.01053	0.0812	0
-Immune System Diseases	-Biosynthesis	0	7.392e-09	0.02332	0.03903	0.02777	0.07473	0.1341	0.05908	0
-Neurodegenerative Diseases	-Biosynthesis	0.1006	0.05022	0.8008	0.6126	0.2149	0.2889	0.5344	0.6891	0.02019
-Cardiovascular Diseases	-Biosynthesis	0	0	0	0	0	0	0	0.1123	0
-Metabolic Diseases	-Biosynthesis	0	0	0.1381	0.04794	0.04243	0.04383	0.002685	0.006351	0
-Infectious Diseases	-Biosynthesis	0.02612	0.02688	0.1277	0.06581	0.1322	0.176	0.1541	0.442	0.1336
Not Mapped	-Biosynthesis	0.0857	0.9222	0.7438	0.3993	2.037	4.09	12	9.051	6.107
-Not Mapped	-Biosynthesis	0.0857	0.9222	0.7438	0.3993	2.037	4.09	12	9.051	6.107
TOTAL	-Other Enzymes	7.58	6.52	11.72	8.927	9.658	9.422	17.34	14.31	15.71
MAPPED	-Other Enzymes	7.463	5.841	11.24	8.577	7.593	6.201	8.94	9.178	11.51
Genetic Information Processing	-Other Enzymes	4.006	2.356	4.445	3.032	2.846	1.845	3.411	4.441	3.022
-Transcription	-Other Enzymes	0.1322	0.1964	0.01898	0.0121	0.04275	0.05719	0.1815	0.1552	0.005083
-Translation	-Other Enzymes	3.056	1.528	4.176	2.889	2.355	1.257	2.48	3.22	2.401
-Folding, Sorting and Degradation	-Other Enzymes	0.6364	0.4038	0.2064	0.09324	0.4063	0.4217	0.5415	0.7864	0.4628
-DNA Maintenance	-Other Enzymes	0.1428	0.1787	0.02369	0.02692	0.05325	0.09628	0.1155	0.1314	0.05808
-RNA Family	-Other Enzymes	0	0	0	0	0	0	0	0	0
Environmental Information Processing	-Other Enzymes	0.009926	0.0706	0.02432	0.03387	0.03922	0.04629	0.06068	0.1253	0.29
-Signal Transduction	-Other Enzymes	0.009926	0.07009	0.02334	0.03078	0.02278	0.02029	0.03334	0.06492	0.29
-Signaling Molecules and Interaction	-Other Enzymes	0	0.0005082	0	0	0.02339	0.03039	0.01789	0.04901	0
Cellular Processes	-Other Enzymes	0.07021	0.0923	0.1484	0.0852	0.1149	0.1773	0.1879	0.5369	0.04682
-Hemoglobin	-Other Enzymes	0	0	0	0	0	0	0	0	0
-Vesicular Transport	-Other Enzymes	0	0	0.01165	0.02239	0.04554	0.06336	0.1303	0.2185	0
-Cytoskeleton	-Other Enzymes	0.02007	0.02501	0	0.0001196	0.02285	0.02945	0.02831	0.1078	0.02218
-Cell Motility	-Other Enzymes	0.009419	0.05393	0	0	0	0	0	0	0.01984
-Cell Growth and Death	-Other Enzymes	0.04228	0.009108	0.04329	0.01777	0.01341	0.01356	0.007735	0.06474	0.0005591
-Cell Communication	-Other Enzymes	0	0	2.299e-05	0.0007653	0.007543	0.009277	0.003298	0.03937	0
Metabolism	-Other Enzymes	3.291	3.26	4.181	3.821	2.853	2.632	2.933	2.213	2.855
-Membrane Transport	-Other Enzymes	0.1701	0.6474	0.0003689	0	0.007638	0.009259	0.007888	0.01169	0.2391
-Central Carbon Metabolism	-Other Enzymes	0.543	0.6525	1.768	1.535	0.5828	0.5886	0.7969	0.4617	0.3558
-Energy Metabolism	-Other Enzymes	0.1963	0.1812	0.492	0.3241	0.1924	0.1755	0.4124	0.1631	0.513
-Biosynthesis	-Other Enzymes	1.289	0.7171	0.4505	0.738	0.8858	0.7449	0.5244	0.5219	0.6959
-Other Enzymes	-Other Enzymes	1	1	1	1	1	1	1	1	1
Organismal Systems	-Other Enzymes	0	0.002574	0.06439	0.0501	0.0602	0.1029	0.1797	0.2769	0.006039
-Immune System	-Other Enzymes	0	0	0.002037	0.001695	0.02493	0.02924	0.009592	0.04534	0
-Endocrine System	-Other Enzymes	0	0.002574	0.001629	0.00109	0.01033	0.0138	0.0169	0.03408	0
-Circulatory System	-Other Enzymes	0	0	0	0	0.005648	0.01198	0.001337	0.02896	0
-Digestive System	-Other Enzymes	0	0	0	0	0.001319	0.00441	5.784e-05	0.02381	0
-Excretory System	-Other Enzymes	0	0	0.00129	0.0002734	0.007087	0.0188	0.01814	0.04408	0
-Nervous System	-Other Enzymes	0	0	0.0003558	0	9.946e-05	0.00039	0.0002282	0.01961	0
-Sensory System	-Other Enzymes	0	0	0	0	0	0	0	0.005565	0
-Development	-Other Enzymes	0	0	0	0	0	0	0	0.003378	0
-Environmental Adaptation	-Other Enzymes	0	0	0	0	0	0	0.06705	0.0004774	0
Human Diseases	-Other Enzymes	0.1428	0.0673	0.9442	0.7845	0.4526	0.5116	0.5222	0.8038	0.1826
-Cancers	-Other Enzymes	0	0.000596	0.0006751	0.0002641	0.002294	0.007295	0.00775	0.03338	0
-Immune System Diseases	-Other Enzymes	0	4.8e-09	0.009588	0.03127	0.02031	0.05691	0.0772	0.03394	0
-Neurodegenerative Diseases	-Other Enzymes	0.1376	0.03794	0.7436	0.652	0.2423	0.2459	0.3739	0.344	0.0141
-Cardiovascular Diseases	-Other Enzymes	0	0	0	0	0	0	0	0.05609	0
-Metabolic Diseases	-Other Enzymes	0	0	0.0423	0.02434	0.02704	0.02605	0.001255	0.003276	0
-Infectious Diseases	-Other Enzymes	0.03365	0.01957	0.06016	0.0393	0.1416	0.1441	0.08783	0.2379	0.1158
Not Mapped	-Other Enzymes	0.1178	0.6785	0.4821	0.3497	2.065	3.221	8.404	5.131	4.203
-Not Mapped	-Other Enzymes	0.1178	0.6785	0.4821	0.3497	2.065	3.221	8.404	5.131	4.203
TOTAL	Organismal Systems	Inf	1984	147.1	187.8	124.4	88.3	96.51	50.23	2584
MAPPED	Organismal Systems	Inf	1778	141.1	180.5	97.79	58.11	49.75	32.22	1893
Genetic Information Processing	Organismal Systems	Inf	707.5	59.02	64.09	35.85	17.2	18.98	15.32	496.9
-Transcription	Organismal Systems	Inf	60.13	0.2389	0.2354	0.6243	0.5442	1.01	0.5254	2.061
-Translation	Organismal Systems	Inf	466.4	55.64	61.47	29.33	11.66	13.8	11.47	397.5
-Folding, Sorting and Degradation	Organismal Systems	Inf	122.3	2.892	1.992	5.04	3.868	3.068	2.514	82.82
-DNA Maintenance	Organismal Systems	Inf	59.85	0.3458	0.4334	0.8423	0.9631	0.4932	0.4905	9.55
-RNA Family	Organismal Systems	NaN	0	0	0	0	0	0	0	0
Environmental Information Processing	Organismal Systems	Inf	27.13	0.1418	0.2484	0.6012	0.4003	0.3111	0.4215	49.58
-Signal Transduction	Organismal Systems	Inf	26.93	0.1051	0.2484	0.308	0.1615	0.1425	0.2122	49.58
-Signaling Molecules and Interaction	Organismal Systems	NaN	0.1975	0	0	0.2151	0.233	0.08765	0.1618	0
